(time1+time2)/2;stress/non-stress
10:31:49:534;0
10:31:50:191;0
10:31:50:347;0
10:31:50:503;0
10:31:50:659;0
10:31:50:316;0
10:31:50:472;0
10:31:50:628;0
10:31:51:284;0
10:31:51:441;0
10:31:51:597;0
10:31:51:753;1
10:31:51:409;1
10:31:51:566;1
10:31:52:222;1
10:31:52:378;0
10:31:52:534;0
10:31:52:691;0
10:31:52:347;0
10:31:52:503;0
10:31:52:659;0
10:31:53:316;0
10:31:53:472;0
10:31:53:628;0
10:31:53:784;0
10:31:53:441;0
10:31:53:597;0
10:31:54:253;0
10:31:54:409;0
10:31:54:566;0
10:31:54:722;0
10:31:54:378;0
10:31:54:534;0
10:31:55:191;0
10:31:55:347;0
10:31:55:503;0
10:31:55:659;0
10:31:55:316;0
10:31:55:472;0
10:31:55:628;0
10:31:56:284;0
10:31:56:441;0
10:31:56:597;0
10:31:56:753;0
10:31:56:409;0
10:31:56:566;0
10:31:57:222;0
10:31:57:378;0
10:31:57:534;0
10:31:57:691;0
10:31:27:347;0
10:31:27:503;0
10:31:27:659;0
10:31:28:316;0
10:31:28:472;0
10:31:28:628;0
10:31:28:784;0
10:31:28:441;0
10:31:28:597;1
10:31:29:253;1
10:31:29:409;1
10:31:29:566;1
10:31:29:722;1
10:31:29:378;1
10:31:29:534;1
10:31:30:191;1
10:31:30:347;0
10:31:30:503;0
10:31:30:659;0
10:31:30:316;0
10:31:30:472;0
10:31:30:628;0
10:31:31:284;0
10:31:31:441;1
10:31:31:597;1
10:31:31:753;0
10:31:31:409;0
10:31:31:566;0
10:32:2:222;0
10:32:2:378;0
10:32:2:534;0
10:32:2:691;0
10:32:2:347;0
10:32:2:503;0
10:32:2:659;0
10:32:3:316;0
10:32:3:472;0
10:32:3:628;0
10:32:3:784;0
10:32:3:441;0
10:32:3:597;0
10:32:4:253;0
10:32:4:409;0
10:32:4:566;0
10:32:4:722;0
10:32:4:378;0
10:32:4:534;0
10:32:5:191;0
10:32:5:347;0
10:32:5:503;0
10:32:5:659;0
10:32:5:316;0
10:32:5:472;0
10:32:5:628;0
10:32:6:284;0
10:32:6:441;1
10:32:6:597;1
10:32:6:753;1
10:32:6:409;1
10:32:6:566;1
10:32:7:222;1
10:32:7:378;1
10:32:7:534;1
10:32:7:691;1
10:32:7:347;1
10:32:7:503;1
10:32:7:659;0
10:32:8:316;0
10:32:8:472;0
10:32:8:628;0
10:32:8:784;0
10:32:8:441;0
10:32:8:597;1
10:32:9:253;1
10:32:9:409;1
10:32:9:566;1
10:32:9:722;1
10:32:9:378;1
10:32:9:534;0
10:32:10:191;0
10:32:10:347;0
10:32:10:503;0
10:32:10:659;0
10:32:10:316;0
10:32:10:472;0
10:32:10:628;0
10:32:11:284;0
10:32:11:441;0
10:32:11:597;0
10:32:11:753;0
10:32:11:409;0
10:32:11:566;0
10:32:12:222;0
10:32:12:378;0
10:32:12:534;0
10:32:12:691;0
10:32:12:347;0
10:32:12:503;0
10:32:12:659;0
10:32:13:316;0
10:32:13:472;0
10:32:13:628;0
10:32:13:784;0
10:32:13:441;0
10:32:13:597;0
10:32:14:253;0
10:32:14:409;0
10:32:14:566;0
10:32:14:722;0
10:32:14:378;0
10:32:14:534;0
10:32:15:191;0
10:32:15:347;0
10:32:15:503;0
10:32:15:659;0
10:32:15:316;0
10:32:15:472;0
10:32:15:628;0
10:32:16:284;0
10:32:16:441;0
10:32:16:597;0
10:32:16:753;0
10:32:16:409;1
10:32:16:566;1
10:32:17:222;1
10:32:17:378;1
10:32:17:534;1
10:32:17:691;1
10:32:17:347;1
10:32:17:503;0
10:32:17:659;0
10:32:18:316;0
10:32:18:472;0
10:32:18:628;0
10:32:18:784;0
10:32:18:441;0
10:32:18:597;0
10:32:19:253;0
10:32:19:409;0
10:32:19:566;0
10:32:19:722;0
10:32:19:378;0
10:32:19:534;0
10:32:20:191;0
10:32:20:347;0
10:32:20:503;0
10:32:20:659;0
10:32:20:316;0
10:32:20:472;0
10:32:20:628;0
10:32:21:284;0
10:32:21:441;0
10:32:21:597;0
10:32:21:753;0
10:32:21:409;0
10:32:21:566;0
10:32:22:222;0
10:32:22:378;0
10:32:22:534;0
10:32:22:691;0
10:32:22:347;0
10:32:22:503;0
10:32:22:659;0
10:32:23:316;0
10:32:23:472;0
10:32:23:628;0
10:32:23:784;0
10:32:23:441;0
10:32:23:597;0
10:32:24:253;0
10:32:24:409;0
10:32:24:566;0
10:32:24:722;0
10:32:24:378;0
10:32:24:534;0
10:32:25:191;0
10:32:25:347;0
10:32:25:503;0
10:32:25:659;0
10:32:25:316;0
10:32:25:472;0
10:32:25:628;0
10:32:26:284;0
10:32:26:441;0
10:32:26:597;0
10:32:26:753;0
10:32:26:409;0
10:32:26:566;0
10:32:27:222;0
10:32:27:378;0
10:32:27:534;0
10:32:27:691;0
10:32:27:347;0
10:32:27:503;0
10:32:27:659;0
10:32:28:316;0
10:32:28:472;0
10:32:28:628;0
10:32:28:784;0
10:32:28:441;0
10:32:28:597;0
10:32:29:253;0
10:32:29:409;0
10:32:29:566;0
10:32:29:722;0
10:32:29:378;0
10:32:29:534;0
10:32:30:191;0
10:32:30:347;0
10:32:30:503;0
10:32:30:659;0
10:32:30:316;0
10:32:30:472;0
10:32:30:628;0
10:32:31:284;0
10:32:31:441;0
10:32:31:597;0
10:32:31:753;0
10:32:31:409;0
10:32:31:566;0
10:32:32:222;0
10:32:32:378;0
10:32:32:534;0
10:32:32:691;0
10:32:32:347;0
10:32:32:503;1
10:32:32:659;0
10:32:33:316;0
10:32:33:472;0
10:32:33:628;0
10:32:33:784;0
10:32:33:441;0
10:32:33:597;0
10:32:34:253;0
10:32:34:409;0
10:32:34:566;0
10:32:34:722;0
10:32:34:378;0
10:32:34:534;0
10:32:35:191;0
10:32:35:347;0
10:32:35:503;0
10:32:35:659;0
10:32:35:316;0
10:32:35:472;0
10:32:35:628;0
10:32:36:284;0
10:32:36:441;0
10:32:36:597;0
10:32:36:753;0
10:32:36:409;0
10:32:36:566;0
10:32:37:222;0
10:32:37:378;0
10:32:37:534;0
10:32:37:691;0
10:32:37:347;0
10:32:37:503;0
10:32:37:659;0
10:32:38:316;0
10:32:38:472;0
10:32:38:628;0
10:32:38:784;0
10:32:38:441;0
10:32:38:597;0
10:32:39:253;0
10:32:39:409;0
10:32:39:566;0
10:32:39:722;0
10:32:39:378;0
10:32:39:534;0
10:32:40:191;0
10:32:40:347;0
10:32:40:503;0
10:32:40:659;0
10:32:40:316;0
10:32:40:472;0
10:32:40:628;0
10:32:41:284;0
10:32:41:441;0
10:32:41:597;0
10:32:41:753;0
10:32:41:409;0
10:32:41:566;0
10:32:42:222;0
10:32:42:378;0
10:32:42:534;0
10:32:42:691;1
10:32:42:347;1
10:32:42:503;1
10:32:42:659;0
10:32:43:316;1
10:32:43:472;1
10:32:43:628;1
10:32:43:784;0
10:32:43:441;0
10:32:43:597;0
10:32:44:253;0
10:32:44:409;0
10:32:44:566;0
10:32:44:722;0
10:32:44:378;0
10:32:44:534;0
10:32:45:191;0
10:32:45:347;0
10:32:45:503;0
10:32:45:659;0
10:32:45:316;0
10:32:45:472;0
10:32:45:628;0
10:32:46:284;0
10:32:46:441;0
10:32:46:597;0
10:32:46:753;0
10:32:46:409;0
10:32:46:566;0
10:32:47:222;0
10:32:47:378;0
10:32:47:534;0
10:32:47:691;0
10:32:47:347;0
10:32:47:503;0
10:32:47:659;0
10:32:48:316;0
10:32:48:472;0
10:32:48:628;0
10:32:48:784;1
10:32:48:441;1
10:32:48:597;1
