(time1+time2)/2;stress/non-stress
11:5:6:667;0
11:5:7:323;0
11:5:7:480;0
11:5:7:636;0
11:5:7:792;0
11:5:7:448;0
11:5:7:605;0
11:5:8:261;0
11:5:8:417;0
11:5:8:573;0
11:5:8:730;0
11:5:8:386;0
11:5:8:542;0
11:5:9:198;0
11:5:9:355;0
11:5:9:511;0
11:5:9:667;1
11:5:9:323;1
11:5:9:480;1
11:5:9:636;1
11:5:10:292;0
11:5:10:448;0
11:5:10:605;0
11:5:10:761;0
11:5:10:417;0
11:5:10:573;0
11:5:11:230;0
11:5:11:386;0
11:5:11:542;0
11:5:11:698;0
11:5:11:355;0
11:5:11:511;0
11:5:11:667;0
11:5:12:323;0
11:5:12:480;0
11:5:12:636;0
11:5:12:792;0
11:5:12:448;0
11:5:12:605;0
11:5:13:261;0
11:5:13:417;0
11:5:13:573;0
11:5:13:730;0
11:5:13:386;0
11:5:13:542;0
11:5:14:198;0
11:5:14:355;0
11:5:14:511;0
11:5:14:667;0
11:5:14:323;0
11:5:14:480;0
11:5:14:636;0
11:5:15:292;0
11:5:15:448;0
11:5:15:605;0
11:5:15:761;0
11:5:15:417;0
11:5:15:573;0
11:5:16:230;1
11:5:16:386;1
11:5:16:542;1
11:5:16:698;1
11:5:16:355;1
11:5:16:511;1
11:5:16:667;1
11:5:17:323;1
11:5:17:480;1
11:5:17:636;1
11:5:17:792;1
11:5:17:448;1
11:5:17:605;1
11:5:18:261;1
11:5:18:417;1
11:5:18:573;1
11:5:18:730;1
11:5:18:386;1
11:5:18:542;0
11:5:19:198;0
11:5:19:355;0
11:5:19:511;0
11:5:19:667;0
11:5:19:323;0
11:5:19:480;0
11:5:19:636;0
11:5:20:292;0
11:5:20:448;0
11:5:20:605;0
11:5:20:761;0
11:5:20:417;0
11:5:20:573;0
11:5:21:230;0
11:5:21:386;0
11:5:21:542;0
11:5:21:698;1
11:5:21:355;1
11:5:21:511;1
11:5:21:667;1
11:5:22:323;1
11:5:22:480;1
11:5:22:636;1
11:5:22:792;0
11:5:22:448;0
11:5:22:605;0
11:5:23:261;0
11:5:23:417;0
11:5:23:573;0
11:5:23:730;0
11:5:23:386;0
11:5:23:542;0
11:5:24:198;0
11:5:24:355;0
11:5:24:511;0
11:5:24:667;0
11:5:24:323;0
11:5:24:480;0
11:5:24:636;0
11:5:25:292;0
11:5:25:448;0
11:5:25:605;0
11:5:25:761;0
11:5:25:417;0
11:5:25:573;0
11:5:26:230;0
11:5:26:386;0
11:5:26:542;0
11:5:26:698;0
11:5:26:355;0
11:5:26:511;0
11:5:26:667;0
11:5:27:323;0
11:5:27:480;0
11:5:27:636;0
11:5:27:792;0
11:5:27:448;0
11:5:27:605;0
11:5:28:261;0
11:5:28:417;0
11:5:28:573;0
11:5:28:730;0
11:5:28:386;0
11:5:28:542;1
11:5:29:198;1
11:5:29:355;0
11:5:29:511;0
11:5:29:667;0
11:5:29:323;0
11:5:29:480;0
11:5:29:636;0
11:5:30:292;0
11:5:30:448;1
11:5:30:605;1
11:5:30:761;1
11:5:30:417;1
11:5:30:573;0
11:5:31:230;0
11:5:31:386;1
11:5:31:542;1
11:5:31:698;1
11:5:31:355;0
11:5:31:511;0
11:5:31:667;0
11:5:32:323;0
11:5:32:480;0
11:5:32:636;0
11:5:32:792;0
11:5:32:448;0
11:5:32:605;0
11:5:33:261;0
11:5:33:417;0
11:5:33:573;0
11:5:33:730;0
11:5:33:386;0
11:5:33:542;0
11:5:34:198;0
11:5:34:355;0
11:5:34:511;0
11:5:34:667;0
11:5:34:323;0
11:5:34:480;0
11:5:34:636;0
11:5:35:292;0
11:5:35:448;0
11:5:35:605;0
11:5:35:761;0
11:5:35:417;0
11:5:35:573;0
11:5:36:230;0
11:5:36:386;0
11:5:36:542;0
11:5:36:698;0
11:5:36:355;0
11:5:36:511;0
11:5:36:667;1
11:5:37:323;1
11:5:37:480;1
11:5:37:636;0
11:5:37:792;0
11:5:37:448;0
11:5:37:605;0
11:5:38:261;0
11:5:38:417;0
11:5:38:573;0
11:5:38:730;0
11:5:38:386;0
11:5:38:542;0
11:5:39:198;0
11:5:39:355;0
11:5:39:511;0
11:5:39:667;0
11:5:39:323;0
11:5:39:480;0
11:5:39:636;0
11:5:40:292;0
11:5:40:448;0
11:5:40:605;0
11:5:40:761;0
11:5:40:417;0
11:5:40:573;0
11:5:41:230;0
11:5:41:386;0
11:5:41:542;0
11:5:41:698;0
11:5:41:355;0
11:5:41:511;0
11:5:41:667;0
11:5:42:323;0
11:5:42:480;0
11:5:42:636;0
11:5:42:792;0
11:5:42:448;0
11:5:42:605;0
11:5:43:261;0
11:5:43:417;0
11:5:43:573;0
11:5:43:730;0
11:5:43:386;1
11:5:43:542;0
11:5:44:198;0
11:5:44:355;0
11:5:44:511;0
11:5:44:667;0
11:5:44:323;0
11:5:44:480;0
11:5:44:636;0
11:5:45:292;0
11:5:45:448;0
11:5:45:605;0
11:5:45:761;0
11:5:45:417;0
11:5:45:573;0
11:5:46:230;0
11:5:46:386;0
11:5:46:542;0
11:5:46:698;0
11:5:46:355;0
11:5:46:511;0
11:5:46:667;0
11:5:47:323;0
11:5:47:480;0
11:5:47:636;0
11:5:47:792;0
11:5:47:448;0
11:5:47:605;0
11:5:48:261;0
11:5:48:417;0
11:5:48:573;0
11:5:48:730;0
11:5:48:386;0
11:5:48:542;0
11:5:49:198;0
11:5:49:355;0
11:5:49:511;0
11:5:49:667;0
11:5:49:323;0
11:5:49:480;0
11:5:49:636;0
11:5:50:292;0
11:5:50:448;0
11:5:50:605;0
11:5:50:761;0
11:5:50:417;0
11:5:50:573;0
11:5:51:230;0
11:5:51:386;0
11:5:51:542;0
11:5:51:698;0
11:5:51:355;0
11:5:51:511;0
11:5:51:667;0
11:5:52:323;0
11:5:52:480;0
11:5:52:636;0
11:5:52:792;0
11:5:52:448;0
11:5:52:605;0
11:5:53:261;0
11:5:53:417;0
11:5:53:573;0
11:5:53:730;0
11:5:53:386;0
11:5:53:542;0
11:5:54:198;0
11:5:54:355;0
11:5:54:511;0
11:5:54:667;0
11:5:54:323;0
11:5:54:480;0
11:5:54:636;0
11:5:55:292;0
11:5:55:448;0
11:5:55:605;0
11:5:55:761;0
11:5:55:417;0
11:5:55:573;0
11:5:56:230;0
11:5:56:386;0
11:5:56:542;0
11:5:56:698;0
11:5:56:355;1
11:5:56:511;1
11:5:56:667;1
11:5:57:323;1
11:5:57:480;0
11:5:57:636;0
11:5:57:792;1
11:5:27:448;1
11:5:27:605;1
11:5:28:261;1
11:5:28:417;1
11:5:28:573;1
11:5:28:730;1
11:5:28:386;1
11:5:28:542;0
11:5:29:198;0
11:5:29:355;0
11:5:29:511;0
11:5:29:667;0
11:5:29:323;0
11:5:29:480;0
11:5:29:636;0
11:5:30:292;0
11:5:30:448;0
11:5:30:605;0
11:5:30:761;0
11:5:30:417;0
11:5:30:573;0
11:5:31:230;0
11:5:31:386;0
11:5:31:542;0
11:5:31:698;0
11:5:31:355;0
11:5:31:511;0
11:5:31:667;0
11:6:2:323;0
11:6:2:480;0
11:6:2:636;0
11:6:2:792;0
11:6:2:448;0
11:6:2:605;0
11:6:3:261;0
11:6:3:417;0
11:6:3:573;0
11:6:3:730;0
11:6:3:386;0
11:6:3:542;0
11:6:4:198;0
11:6:4:355;0
11:6:4:511;0
11:6:4:667;0
11:6:4:323;0
11:6:4:480;0
11:6:4:636;0
11:6:5:292;0
11:6:5:448;0
11:6:5:605;0
11:6:5:761;0
11:6:5:417;0
11:6:5:573;0
11:6:6:230;0
11:6:6:386;0
11:6:6:542;0
11:6:6:698;0
11:6:6:355;0
11:6:6:511;0
11:6:6:667;0
11:6:7:323;0
11:6:7:480;0
11:6:7:636;0
11:6:7:792;0
11:6:7:448;0
11:6:7:605;0
11:6:8:261;0
11:6:8:417;0
11:6:8:573;1
11:6:8:730;1
11:6:8:386;1
11:6:8:542;0
11:6:9:198;0
11:6:9:355;0
11:6:9:511;0
11:6:9:667;0
11:6:9:323;0
11:6:9:480;0
11:6:9:636;1
11:6:10:292;0
11:6:10:448;0
11:6:10:605;0
11:6:10:761;0
11:6:10:417;0
11:6:10:573;0
11:6:11:230;0
11:6:11:386;0
11:6:11:542;0
11:6:11:698;0
11:6:11:355;0
11:6:11:511;0
11:6:11:667;0
11:6:12:323;0
11:6:12:480;0
11:6:12:636;0
11:6:12:792;0
11:6:12:448;0
11:6:12:605;0
11:6:13:261;0
11:6:13:417;0
11:6:13:573;0
11:6:13:730;0
11:6:13:386;0
11:6:13:542;0
11:6:14:198;0
11:6:14:355;0
11:6:14:511;0
11:6:14:667;0
11:6:14:323;0
11:6:14:480;0
11:6:14:636;0
11:6:15:292;0
11:6:15:448;0
11:6:15:605;0
11:6:15:761;0
11:6:15:417;0
11:6:15:573;0
11:6:16:230;0
11:6:16:386;0
11:6:16:542;0
11:6:16:698;0
11:6:16:355;1
11:6:16:511;1
11:6:16:667;1
11:6:17:323;0
11:6:17:480;0
11:6:17:636;0
11:6:17:792;0
11:6:17:448;0
11:6:17:605;0
11:6:18:261;0
11:6:18:417;0
11:6:18:573;0
11:6:18:730;0
11:6:18:386;0
11:6:18:542;0
11:6:19:198;0
11:6:19:355;0
11:6:19:511;0
11:6:19:667;0
11:6:19:323;0
11:6:19:480;0
11:6:19:636;0
11:6:20:292;0
11:6:20:448;0
11:6:20:605;0
11:6:20:761;0
11:6:20:417;0
11:6:20:573;0
11:6:21:230;0
11:6:21:386;0
11:6:21:542;0
11:6:21:698;0
11:6:21:355;0
11:6:21:511;0
11:6:21:667;0
11:6:22:323;0
11:6:22:480;0
11:6:22:636;0
11:6:22:792;1
11:6:22:448;1
11:6:22:605;1
11:6:23:261;1
11:6:23:417;1
11:6:23:573;1
11:6:23:730;0
11:6:23:386;0
11:6:23:542;0
11:6:24:198;0
11:6:24:355;0
11:6:24:511;1
11:6:24:667;1
11:6:24:323;1
11:6:24:480;0
11:6:24:636;0
11:6:25:292;1
11:6:25:448;0
11:6:25:605;0
11:6:25:761;0
11:6:25:417;0
11:6:25:573;0
11:6:26:230;0
11:6:26:386;0
11:6:26:542;0
11:6:26:698;0
11:6:26:355;0
11:6:26:511;0
11:6:26:667;0
11:6:27:323;0
11:6:27:480;0
11:6:27:636;0
11:6:27:792;0
11:6:27:448;1
11:6:27:605;1
11:6:28:261;0
11:6:28:417;0
11:6:28:573;0
11:6:28:730;0
11:6:28:386;0
11:6:28:542;0
11:6:29:198;0
11:6:29:355;0
11:6:29:511;0
11:6:29:667;0
11:6:29:323;0
11:6:29:480;0
11:6:29:636;0
11:6:30:292;0
11:6:30:448;0
11:6:30:605;0
11:6:30:761;0
11:6:30:417;0
11:6:30:573;0
11:6:31:230;0
11:6:31:386;0
11:6:31:542;0
11:6:31:698;0
11:6:31:355;0
11:6:31:511;0
11:6:31:667;0
11:6:32:323;0
11:6:32:480;0
11:6:32:636;0
11:6:32:792;0
11:6:32:448;0
11:6:32:605;0
11:6:33:261;0
11:6:33:417;0
11:6:33:573;0
11:6:33:730;0
11:6:33:386;0
11:6:33:542;0
11:6:34:198;0
11:6:34:355;0
11:6:34:511;1
11:6:34:667;1
11:6:34:323;0
11:6:34:480;0
11:6:34:636;0
11:6:35:292;0
11:6:35:448;0
11:6:35:605;0
11:6:35:761;0
11:6:35:417;0
11:6:35:573;0
11:6:36:230;0
11:6:36:386;0
11:6:36:542;0
11:6:36:698;0
11:6:36:355;0
11:6:36:511;0
11:6:36:667;0
11:6:37:323;0
11:6:37:480;0
11:6:37:636;0
11:6:37:792;0
11:6:37:448;0
11:6:37:605;0
11:6:38:261;0
11:6:38:417;0
11:6:38:573;0
11:6:38:730;0
11:6:38:386;0
11:6:38:542;0
11:6:39:198;0
11:6:39:355;0
11:6:39:511;0
11:6:39:667;1
11:6:39:323;0
11:6:39:480;0
11:6:39:636;0
11:6:40:292;0
11:6:40:448;0
11:6:40:605;0
11:6:40:761;0
11:6:40:417;0
11:6:40:573;0
11:6:41:230;1
11:6:41:386;1
11:6:41:542;0
11:6:41:698;0
11:6:41:355;0
11:6:41:511;0
11:6:41:667;0
11:6:42:323;0
11:6:42:480;0
11:6:42:636;0
11:6:42:792;0
11:6:42:448;0
11:6:42:605;0
11:6:43:261;0
11:6:43:417;0
11:6:43:573;0
11:6:43:730;0
11:6:43:386;0
11:6:43:542;0
11:6:44:198;0
11:6:44:355;0
11:6:44:511;0
11:6:44:667;0
11:6:44:323;0
11:6:44:480;0
11:6:44:636;0
11:6:45:292;0
11:6:45:448;1
11:6:45:605;1
11:6:45:761;1
11:6:45:417;1
11:6:45:573;1
11:6:46:230;1
11:6:46:386;1
11:6:46:542;0
11:6:46:698;0
11:6:46:355;0
11:6:46:511;0
11:6:46:667;1
11:6:47:323;1
11:6:47:480;1
11:6:47:636;0
11:6:47:792;0
11:6:47:448;0
11:6:47:605;0
11:6:48:261;0
11:6:48:417;0
11:6:48:573;0
11:6:48:730;0
11:6:48:386;0
11:6:48:542;0
11:6:49:198;0
11:6:49:355;1
11:6:49:511;1
11:6:49:667;1
11:6:49:323;1
11:6:49:480;1
11:6:49:636;1
11:6:50:292;1
11:6:50:448;1
11:6:50:605;1
11:6:50:761;0
11:6:50:417;0
11:6:50:573;0
11:6:51:230;0
11:6:51:386;1
11:6:51:542;0
11:6:51:698;0
11:6:51:355;0
11:6:51:511;0
11:6:51:667;0
11:6:52:323;0
11:6:52:480;0
11:6:52:636;0
11:6:52:792;0
11:6:52:448;0
11:6:52:605;0
11:6:53:261;0
11:6:53:417;0
11:6:53:573;0
11:6:53:730;0
11:6:53:386;0
11:6:53:542;0
11:6:54:198;0
11:6:54:355;0
11:6:54:511;0
11:6:54:667;0
11:6:54:323;0
11:6:54:480;0
11:6:54:636;1
11:6:55:292;1
11:6:55:448;1
11:6:55:605;1
11:6:55:761;1
11:6:55:417;1
11:6:55:573;0
11:6:56:230;1
11:6:56:386;1
11:6:56:542;1
11:6:56:698;0
11:6:56:355;0
11:6:56:511;0
11:6:56:667;0
11:6:57:323;0
11:6:57:480;0
11:6:57:636;0
11:6:57:792;1
11:6:27:448;1
11:6:27:605;0
11:6:28:261;1
11:6:28:417;0
11:6:28:573;0
11:6:28:730;0
11:6:28:386;0
11:6:28:542;0
11:6:29:198;0
11:6:29:355;0
11:6:29:511;0
11:6:29:667;0
11:6:29:323;0
11:6:29:480;0
11:6:29:636;0
11:6:30:292;0
11:6:30:448;0
11:6:30:605;0
11:6:30:761;0
11:6:30:417;0
11:6:30:573;0
11:6:31:230;0
11:6:31:386;0
11:6:31:542;0
11:6:31:698;0
11:6:31:355;0
11:6:31:511;0
11:6:31:667;0
11:7:2:323;0
11:7:2:480;0
11:7:2:636;0
11:7:2:792;0
11:7:2:448;0
11:7:2:605;0
11:7:3:261;0
11:7:3:417;0
11:7:3:573;0
11:7:3:730;0
11:7:3:386;0
11:7:3:542;0
11:7:4:198;0
11:7:4:355;0
11:7:4:511;1
11:7:4:667;1
11:7:4:323;1
11:7:4:480;1
11:7:4:636;1
11:7:5:292;1
11:7:5:448;1
11:7:5:605;0
11:7:5:761;0
11:7:5:417;0
11:7:5:573;0
11:7:6:230;0
11:7:6:386;1
11:7:6:542;1
11:7:6:698;1
11:7:6:355;1
11:7:6:511;0
11:7:6:667;0
11:7:7:323;0
11:7:7:480;0
11:7:7:636;0
11:7:7:792;0
11:7:7:448;0
11:7:7:605;0
11:7:8:261;0
11:7:8:417;0
11:7:8:573;0
11:7:8:730;0
11:7:8:386;0
11:7:8:542;1
11:7:9:198;1
11:7:9:355;1
11:7:9:511;1
11:7:9:667;1
11:7:9:323;1
11:7:9:480;1
11:7:9:636;1
11:7:10:292;1
11:7:10:448;1
11:7:10:605;1
11:7:10:761;1
11:7:10:417;1
11:7:10:573;0
11:7:11:230;0
11:7:11:386;0
11:7:11:542;0
11:7:11:698;0
11:7:11:355;0
11:7:11:511;0
11:7:11:667;0
11:7:12:323;0
11:7:12:480;0
11:7:12:636;0
11:7:12:792;0
11:7:12:448;0
11:7:12:605;0
11:7:13:261;0
11:7:13:417;0
11:7:13:573;0
11:7:13:730;0
11:7:13:386;0
11:7:13:542;0
11:7:14:198;0
11:7:14:355;0
11:7:14:511;1
11:7:14:667;1
11:7:14:323;1
11:7:14:480;1
11:7:14:636;1
11:7:15:292;1
11:7:15:448;1
11:7:15:605;0
11:7:15:761;0
11:7:15:417;1
11:7:15:573;1
11:7:16:230;1
11:7:16:386;1
11:7:16:542;1
11:7:16:698;1
11:7:16:355;0
11:7:16:511;0
11:7:16:667;0
11:7:17:323;0
11:7:17:480;0
11:7:17:636;0
11:7:17:792;0
11:7:17:448;0
11:7:17:605;0
11:7:18:261;0
11:7:18:417;0
11:7:18:573;0
11:7:18:730;0
11:7:18:386;0
11:7:18:542;0
11:7:19:198;0
11:7:19:355;0
11:7:19:511;0
11:7:19:667;0
11:7:19:323;0
11:7:19:480;0
11:7:19:636;0
11:7:20:292;0
11:7:20:448;0
11:7:20:605;0
11:7:20:761;0
11:7:20:417;0
11:7:20:573;0
11:7:21:230;0
11:7:21:386;0
11:7:21:542;0
11:7:21:698;0
11:7:21:355;0
11:7:21:511;0
11:7:21:667;0
11:7:22:323;0
11:7:22:480;0
11:7:22:636;0
11:7:22:792;0
11:7:22:448;0
11:7:22:605;0
11:7:23:261;0
11:7:23:417;0
11:7:23:573;0
11:7:23:730;0
11:7:23:386;0
11:7:23:542;0
11:7:24:198;0
11:7:24:355;0
11:7:24:511;1
11:7:24:667;1
11:7:24:323;1
11:7:24:480;1
11:7:24:636;1
11:7:25:292;0
11:7:25:448;0
11:7:25:605;0
11:7:25:761;0
11:7:25:417;0
11:7:25:573;0
11:7:26:230;1
11:7:26:386;1
11:7:26:542;1
11:7:26:698;1
11:7:26:355;1
11:7:26:511;1
11:7:26:667;1
11:7:27:323;1
11:7:27:480;1
11:7:27:636;0
11:7:27:792;0
11:7:27:448;0
11:7:27:605;0
11:7:28:261;0
11:7:28:417;0
11:7:28:573;0
11:7:28:730;0
11:7:28:386;0
11:7:28:542;0
11:7:29:198;0
11:7:29:355;0
11:7:29:511;0
11:7:29:667;1
11:7:29:323;0
11:7:29:480;0
11:7:29:636;0
11:7:30:292;0
11:7:30:448;0
11:7:30:605;0
11:7:30:761;0
11:7:30:417;0
11:7:30:573;0
11:7:31:230;0
11:7:31:386;0
11:7:31:542;0
11:7:31:698;0
11:7:31:355;0
11:7:31:511;0
11:7:31:667;0
11:7:32:323;0
11:7:32:480;0
11:7:32:636;0
11:7:32:792;0
11:7:32:448;0
11:7:32:605;0
11:7:33:261;0
11:7:33:417;0
11:7:33:573;0
11:7:33:730;0
11:7:33:386;0
11:7:33:542;0
11:7:34:198;0
11:7:34:355;0
11:7:34:511;0
11:7:34:667;0
11:7:34:323;0
11:7:34:480;0
11:7:34:636;0
11:7:35:292;0
11:7:35:448;0
11:7:35:605;0
11:7:35:761;0
11:7:35:417;0
11:7:35:573;0
11:7:36:230;0
11:7:36:386;0
11:7:36:542;0
11:7:36:698;0
11:7:36:355;0
11:7:36:511;0
11:7:36:667;0
11:7:37:323;0
11:7:37:480;0
11:7:37:636;0
11:7:37:792;0
11:7:37:448;0
11:7:37:605;0
11:7:38:261;0
11:7:38:417;0
11:7:38:573;0
11:7:38:730;0
11:7:38:386;0
11:7:38:542;0
11:7:39:198;0
11:7:39:355;0
11:7:39:511;0
11:7:39:667;0
11:7:39:323;0
11:7:39:480;0
11:7:39:636;0
11:7:40:292;0
11:7:40:448;0
11:7:40:605;1
11:7:40:761;1
11:7:40:417;1
11:7:40:573;1
11:7:41:230;1
11:7:41:386;1
11:7:41:542;1
11:7:41:698;1
11:7:41:355;1
11:7:41:511;0
11:7:41:667;0
11:7:42:323;1
11:7:42:480;1
11:7:42:636;1
11:7:42:792;1
11:7:42:448;1
11:7:42:605;1
11:7:43:261;0
11:7:43:417;0
11:7:43:573;0
11:7:43:730;0
11:7:43:386;0
11:7:43:542;0
11:7:44:198;0
11:7:44:355;0
11:7:44:511;0
11:7:44:667;0
11:7:44:323;0
11:7:44:480;0
11:7:44:636;0
11:7:45:292;0
11:7:45:448;0
11:7:45:605;0
11:7:45:761;0
11:7:45:417;0
11:7:45:573;0
11:7:46:230;0
11:7:46:386;0
11:7:46:542;0
11:7:46:698;0
11:7:46:355;0
11:7:46:511;0
11:7:46:667;0
11:7:47:323;0
11:7:47:480;0
11:7:47:636;0
11:7:47:792;0
11:7:47:448;0
11:7:47:605;0
11:7:48:261;0
11:7:48:417;0
11:7:48:573;1
11:7:48:730;1
11:7:48:386;1
11:7:48:542;0
11:7:49:198;0
11:7:49:355;0
11:7:49:511;1
11:7:49:667;1
11:7:49:323;1
11:7:49:480;1
11:7:49:636;1
11:7:50:292;1
11:7:50:448;1
11:7:50:605;1
11:7:50:761;1
11:7:50:417;0
11:7:50:573;0
11:7:51:230;0
11:7:51:386;0
11:7:51:542;0
11:7:51:698;0
11:7:51:355;0
11:7:51:511;0
11:7:51:667;0
11:7:52:323;0
11:7:52:480;0
11:7:52:636;0
11:7:52:792;0
11:7:52:448;0
11:7:52:605;0
11:7:53:261;0
11:7:53:417;0
11:7:53:573;0
11:7:53:730;0
11:7:53:386;0
11:7:53:542;0
11:7:54:198;0
11:7:54:355;0
11:7:54:511;0
11:7:54:667;0
11:7:54:323;0
11:7:54:480;0
11:7:54:636;0
11:7:55:292;0
11:7:55:448;0
11:7:55:605;0
11:7:55:761;0
11:7:55:417;0
11:7:55:573;0
11:7:56:230;0
11:7:56:386;0
11:7:56:542;0
11:7:56:698;0
11:7:56:355;0
11:7:56:511;0
11:7:56:667;0
11:7:57:323;0
11:7:57:480;0
11:7:57:636;0
11:7:57:792;0
11:7:27:448;0
11:7:27:605;0
11:7:28:261;0
11:7:28:417;0
11:7:28:573;0
11:7:28:730;1
11:7:28:386;1
11:7:28:542;1
11:7:29:198;1
11:7:29:355;1
11:7:29:511;1
11:7:29:667;0
11:7:29:323;0
11:7:29:480;0
11:7:29:636;0
11:7:30:292;0
11:7:30:448;0
11:7:30:605;0
11:7:30:761;0
11:7:30:417;1
