(time1+time2)/2;stress/non-stress
17:47:7:355;0
17:47:7:511;0
17:47:7:667;1
17:47:7:323;1
17:47:7:480;1
17:47:7:636;1
17:47:8:292;1
17:47:8:448;1
17:47:8:605;1
17:47:8:761;0
17:47:8:417;0
17:47:8:573;0
17:47:9:230;0
17:47:9:386;0
17:47:9:542;0
17:47:9:698;0
17:47:9:355;0
17:47:9:511;0
17:47:9:667;0
17:47:10:323;0
17:47:10:480;0
17:47:10:636;0
17:47:10:792;0
17:47:10:448;0
17:47:10:605;0
17:47:11:261;0
17:47:11:417;0
17:47:11:573;0
17:47:11:730;0
17:47:11:386;0
17:47:11:542;0
17:47:12:198;0
17:47:12:355;0
17:47:12:511;0
17:47:12:667;0
17:47:12:323;0
17:47:12:480;0
17:47:12:636;0
17:47:13:292;0
17:47:13:448;0
17:47:13:605;0
17:47:13:761;0
17:47:13:417;0
17:47:13:573;0
17:47:14:230;0
17:47:14:386;0
17:47:14:542;0
17:47:14:698;0
17:47:14:355;0
17:47:14:511;0
17:47:14:667;0
17:47:15:323;0
17:47:15:480;0
17:47:15:636;0
17:47:15:792;0
17:47:15:448;0
17:47:15:605;0
17:47:16:261;0
17:47:16:417;0
17:47:16:573;0
17:47:16:730;0
17:47:16:386;0
17:47:16:542;0
17:47:17:198;0
17:47:17:355;0
17:47:17:511;0
17:47:17:667;0
17:47:17:323;0
17:47:17:480;0
17:47:17:636;0
17:47:18:292;0
17:47:18:448;0
17:47:18:605;0
17:47:18:761;0
17:47:18:417;0
17:47:18:573;0
17:47:19:230;0
17:47:19:386;0
17:47:19:542;0
17:47:19:698;0
17:47:19:355;1
17:47:19:511;0
17:47:19:667;0
17:47:20:323;0
17:47:20:480;0
17:47:20:636;0
17:47:20:792;0
17:47:20:448;0
17:47:20:605;0
17:47:21:261;0
17:47:21:417;0
17:47:21:573;0
17:47:21:730;0
17:47:21:386;0
17:47:21:542;0
17:47:22:198;0
17:47:22:355;0
17:47:22:511;0
17:47:22:667;0
17:47:22:323;0
17:47:22:480;0
17:47:22:636;0
17:47:23:292;0
17:47:23:448;0
17:47:23:605;1
17:47:23:761;1
17:47:23:417;1
17:47:23:573;1
17:47:24:230;1
17:47:24:386;0
17:47:24:542;0
17:47:24:698;0
17:47:24:355;0
17:47:24:511;0
17:47:24:667;0
17:47:25:323;0
17:47:25:480;0
17:47:25:636;0
17:47:25:792;0
17:47:25:448;0
17:47:25:605;0
17:47:26:261;0
17:47:26:417;0
17:47:26:573;0
17:47:26:730;0
17:47:26:386;0
17:47:26:542;0
17:47:27:198;0
17:47:27:355;0
17:47:27:511;0
17:47:27:667;0
17:47:27:323;0
17:47:27:480;0
17:47:27:636;0
17:47:28:292;0
17:47:28:448;0
17:47:28:605;0
17:47:28:761;0
17:47:28:417;0
17:47:28:573;0
17:47:29:230;0
17:47:29:386;1
17:47:29:542;1
17:47:29:698;1
17:47:29:355;1
17:47:29:511;0
17:47:29:667;0
17:47:30:323;0
17:47:30:480;0
17:47:30:636;0
17:47:30:792;0
17:47:30:448;0
17:47:30:605;0
17:47:31:261;0
17:47:31:417;0
17:47:31:573;1
17:47:31:730;1
17:47:31:386;1
17:47:31:542;1
17:47:32:198;1
17:47:32:355;1
17:47:32:511;0
17:47:32:667;0
17:47:32:323;0
17:47:32:480;0
17:47:32:636;0
17:47:33:292;0
17:47:33:448;0
17:47:33:605;0
17:47:33:761;0
17:47:33:417;0
17:47:33:573;0
17:47:34:230;0
17:47:34:386;0
17:47:34:542;0
17:47:34:698;0
17:47:34:355;0
17:47:34:511;0
17:47:34:667;0
17:47:35:323;0
17:47:35:480;0
17:47:35:636;0
17:47:35:792;0
17:47:35:448;0
17:47:35:605;0
17:47:36:261;0
17:47:36:417;0
17:47:36:573;0
17:47:36:730;0
17:47:36:386;0
17:47:36:542;1
17:47:37:198;1
17:47:37:355;1
17:47:37:511;1
17:47:37:667;1
17:47:37:323;1
17:47:37:480;1
17:47:37:636;1
17:47:38:292;0
17:47:38:448;0
17:47:38:605;0
17:47:38:761;0
17:47:38:417;0
17:47:38:573;0
17:47:39:230;0
17:47:39:386;0
17:47:39:542;0
17:47:39:698;0
17:47:39:355;0
17:47:39:511;0
17:47:39:667;0
17:47:40:323;0
17:47:40:480;0
17:47:40:636;0
17:47:40:792;0
17:47:40:448;0
17:47:40:605;0
17:47:41:261;0
17:47:41:417;0
17:47:41:573;0
17:47:41:730;0
17:47:41:386;0
17:47:41:542;0
17:47:42:198;0
17:47:42:355;0
17:47:42:511;0
17:47:42:667;0
17:47:42:323;0
17:47:42:480;0
17:47:42:636;0
17:47:43:292;0
17:47:43:448;0
17:47:43:605;0
17:47:43:761;0
17:47:43:417;0
17:47:43:573;0
17:47:44:230;0
17:47:44:386;0
17:47:44:542;0
17:47:44:698;0
17:47:44:355;0
17:47:44:511;0
17:47:44:667;0
17:47:45:323;0
17:47:45:480;0
17:47:45:636;0
17:47:45:792;0
17:47:45:448;0
17:47:45:605;0
17:47:46:261;0
17:47:46:417;0
17:47:46:573;0
17:47:46:730;0
17:47:46:386;0
17:47:46:542;0
17:47:47:198;0
17:47:47:355;0
17:47:47:511;0
17:47:47:667;0
17:47:47:323;0
17:47:47:480;0
17:47:47:636;0
17:47:48:292;0
17:47:48:448;0
17:47:48:605;0
17:47:48:761;0
17:47:48:417;0
17:47:48:573;0
17:47:49:230;0
17:47:49:386;0
17:47:49:542;0
17:47:49:698;0
17:47:49:355;0
17:47:49:511;0
17:47:49:667;0
17:47:50:323;0
17:47:50:480;0
17:47:50:636;0
17:47:50:792;0
17:47:50:448;0
17:47:50:605;0
17:47:51:261;0
17:47:51:417;0
17:47:51:573;0
17:47:51:730;0
17:47:51:386;0
17:47:51:542;0
17:47:52:198;0
17:47:52:355;0
17:47:52:511;0
17:47:52:667;0
17:47:52:323;0
17:47:52:480;0
17:47:52:636;0
17:47:53:292;0
17:47:53:448;0
17:47:53:605;0
17:47:53:761;0
17:47:53:417;0
17:47:53:573;0
17:47:54:230;0
17:47:54:386;0
17:47:54:542;0
17:47:54:698;0
17:47:54:355;0
17:47:54:511;0
17:47:54:667;0
17:47:55:323;0
17:47:55:480;0
17:47:55:636;0
17:47:55:792;0
17:47:55:448;0
17:47:55:605;1
17:47:56:261;1
17:47:56:417;1
17:47:56:573;1
17:47:56:730;1
17:47:56:386;1
17:47:56:542;0
17:47:57:198;0
17:47:57:355;0
17:47:57:511;0
17:47:57:667;0
17:47:27:323;0
17:47:27:480;0
17:47:27:636;0
17:47:28:292;0
17:47:28:448;0
17:47:28:605;0
17:47:28:761;0
17:47:28:417;0
17:47:28:573;0
17:47:29:230;0
17:47:29:386;0
17:47:29:542;0
17:47:29:698;0
17:47:29:355;0
17:47:29:511;0
17:47:29:667;0
17:47:30:323;1
17:47:30:480;1
17:47:30:636;0
17:47:30:792;0
17:47:30:448;0
17:47:30:605;0
17:47:31:261;0
17:47:31:417;0
17:47:31:573;0
17:47:31:730;1
17:47:31:386;1
17:47:31:542;1
17:48:2:198;1
17:48:2:355;1
17:48:2:511;1
17:48:2:667;1
17:48:2:323;0
17:48:2:480;0
17:48:2:636;0
17:48:3:292;0
17:48:3:448;0
17:48:3:605;0
17:48:3:761;0
17:48:3:417;0
17:48:3:573;0
17:48:4:230;0
17:48:4:386;0
17:48:4:542;0
17:48:4:698;0
17:48:4:355;0
17:48:4:511;0
17:48:4:667;0
17:48:5:323;0
17:48:5:480;0
17:48:5:636;0
17:48:5:792;0
17:48:5:448;0
17:48:5:605;0
17:48:6:261;0
17:48:6:417;0
17:48:6:573;0
17:48:6:730;0
17:48:6:386;0
17:48:6:542;0
17:48:7:198;0
17:48:7:355;0
17:48:7:511;0
17:48:7:667;0
17:48:7:323;0
17:48:7:480;0
17:48:7:636;0
17:48:8:292;0
17:48:8:448;0
17:48:8:605;0
17:48:8:761;0
17:48:8:417;0
17:48:8:573;0
17:48:9:230;0
17:48:9:386;0
17:48:9:542;0
17:48:9:698;0
17:48:9:355;1
17:48:9:511;1
17:48:9:667;1
17:48:10:323;1
17:48:10:480;1
17:48:10:636;1
17:48:10:792;1
17:48:10:448;1
17:48:10:605;1
17:48:11:261;1
17:48:11:417;1
17:48:11:573;1
17:48:11:730;1
17:48:11:386;1
17:48:11:542;1
17:48:12:198;1
17:48:12:355;1
17:48:12:511;0
17:48:12:667;0
17:48:12:323;0
17:48:12:480;0
17:48:12:636;0
17:48:13:292;0
17:48:13:448;0
17:48:13:605;0
17:48:13:761;0
17:48:13:417;0
17:48:13:573;0
17:48:14:230;0
17:48:14:386;1
17:48:14:542;1
17:48:14:698;1
17:48:14:355;1
17:48:14:511;0
17:48:14:667;0
17:48:15:323;0
17:48:15:480;0
17:48:15:636;0
17:48:15:792;0
17:48:15:448;0
17:48:15:605;0
17:48:16:261;0
17:48:16:417;0
17:48:16:573;0
17:48:16:730;0
17:48:16:386;0
17:48:16:542;0
17:48:17:198;0
17:48:17:355;0
17:48:17:511;0
17:48:17:667;0
17:48:17:323;0
17:48:17:480;0
17:48:17:636;0
17:48:18:292;0
17:48:18:448;0
17:48:18:605;0
17:48:18:761;0
17:48:18:417;0
17:48:18:573;0
17:48:19:230;0
17:48:19:386;0
17:48:19:542;0
17:48:19:698;0
17:48:19:355;0
17:48:19:511;0
17:48:19:667;0
17:48:20:323;0
17:48:20:480;0
17:48:20:636;0
17:48:20:792;0
17:48:20:448;0
17:48:20:605;0
17:48:21:261;0
17:48:21:417;0
17:48:21:573;0
17:48:21:730;0
17:48:21:386;0
17:48:21:542;0
17:48:22:198;0
17:48:22:355;0
17:48:22:511;0
17:48:22:667;0
17:48:22:323;0
17:48:22:480;0
17:48:22:636;0
17:48:23:292;0
17:48:23:448;0
17:48:23:605;0
17:48:23:761;0
17:48:23:417;0
17:48:23:573;0
17:48:24:230;0
17:48:24:386;1
17:48:24:542;1
17:48:24:698;0
17:48:24:355;0
17:48:24:511;0
17:48:24:667;0
17:48:25:323;0
17:48:25:480;0
17:48:25:636;0
17:48:25:792;0
17:48:25:448;0
17:48:25:605;0
17:48:26:261;0
17:48:26:417;0
17:48:26:573;0
17:48:26:730;0
17:48:26:386;0
17:48:26:542;0
17:48:27:198;0
17:48:27:355;0
17:48:27:511;0
17:48:27:667;0
17:48:27:323;0
17:48:27:480;1
17:48:27:636;1
17:48:28:292;1
17:48:28:448;1
17:48:28:605;1
17:48:28:761;1
17:48:28:417;1
17:48:28:573;0
17:48:29:230;0
17:48:29:386;0
17:48:29:542;0
17:48:29:698;0
17:48:29:355;1
17:48:29:511;1
17:48:29:667;0
17:48:30:323;0
17:48:30:480;0
17:48:30:636;0
17:48:30:792;0
17:48:30:448;0
17:48:30:605;0
17:48:31:261;0
17:48:31:417;0
17:48:31:573;0
17:48:31:730;0
17:48:31:386;0
17:48:31:542;0
17:48:32:198;0
17:48:32:355;0
17:48:32:511;0
17:48:32:667;0
17:48:32:323;0
17:48:32:480;0
17:48:32:636;0
17:48:33:292;0
17:48:33:448;0
17:48:33:605;0
17:48:33:761;0
17:48:33:417;0
17:48:33:573;0
17:48:34:230;0
17:48:34:386;0
17:48:34:542;0
17:48:34:698;0
17:48:34:355;0
17:48:34:511;0
17:48:34:667;0
17:48:35:323;0
17:48:35:480;0
17:48:35:636;0
17:48:35:792;0
17:48:35:448;0
17:48:35:605;0
17:48:36:261;0
17:48:36:417;0
17:48:36:573;0
17:48:36:730;0
17:48:36:386;0
17:48:36:542;0
17:48:37:198;0
17:48:37:355;0
17:48:37:511;0
17:48:37:667;0
17:48:37:323;0
17:48:37:480;0
17:48:37:636;0
17:48:38:292;0
17:48:38:448;0
17:48:38:605;0
17:48:38:761;0
17:48:38:417;0
17:48:38:573;0
17:48:39:230;0
17:48:39:386;0
17:48:39:542;0
17:48:39:698;0
17:48:39:355;0
17:48:39:511;0
17:48:39:667;0
17:48:40:323;0
17:48:40:480;0
17:48:40:636;0
17:48:40:792;0
17:48:40:448;0
17:48:40:605;0
17:48:41:261;0
17:48:41:417;0
17:48:41:573;0
17:48:41:730;0
17:48:41:386;0
17:48:41:542;0
17:48:42:198;0
17:48:42:355;0
17:48:42:511;0
17:48:42:667;0
17:48:42:323;0
17:48:42:480;0
17:48:42:636;0
17:48:43:292;0
17:48:43:448;0
17:48:43:605;0
17:48:43:761;0
17:48:43:417;0
17:48:43:573;1
17:48:44:230;1
17:48:44:386;0
17:48:44:542;0
17:48:44:698;0
17:48:44:355;0
17:48:44:511;0
17:48:44:667;0
17:48:45:323;0
17:48:45:480;0
17:48:45:636;0
17:48:45:792;0
17:48:45:448;0
17:48:45:605;0
17:48:46:261;0
17:48:46:417;0
17:48:46:573;0
17:48:46:730;0
17:48:46:386;0
17:48:46:542;0
17:48:47:198;0
17:48:47:355;0
17:48:47:511;0
17:48:47:667;0
17:48:47:323;0
17:48:47:480;0
17:48:47:636;0
17:48:48:292;0
17:48:48:448;0
17:48:48:605;0
17:48:48:761;0
17:48:48:417;0
17:48:48:573;0
17:48:49:230;0
17:48:49:386;0
17:48:49:542;0
17:48:49:698;0
17:48:49:355;0
17:48:49:511;0
17:48:49:667;0
17:48:50:323;0
17:48:50:480;0
17:48:50:636;0
17:48:50:792;0
17:48:50:448;0
17:48:50:605;0
17:48:51:261;0
17:48:51:417;0
17:48:51:573;0
17:48:51:730;0
17:48:51:386;0
17:48:51:542;0
17:48:52:198;0
17:48:52:355;0
17:48:52:511;0
17:48:52:667;0
17:48:52:323;0
17:48:52:480;0
17:48:52:636;0
17:48:53:292;0
17:48:53:448;0
17:48:53:605;0
17:48:53:761;0
17:48:53:417;0
17:48:53:573;0
17:48:54:230;0
17:48:54:386;0
17:48:54:542;0
17:48:54:698;0
17:48:54:355;0
17:48:54:511;0
17:48:54:667;0
17:48:55:323;0
17:48:55:480;0
17:48:55:636;0
17:48:55:792;0
17:48:55:448;0
17:48:55:605;0
17:48:56:261;0
17:48:56:417;0
17:48:56:573;0
17:48:56:730;0
17:48:56:386;0
17:48:56:542;1
17:48:57:198;1
17:48:57:355;1
17:48:57:511;1
17:48:57:667;1
17:48:27:323;1
17:48:27:480;1
17:48:27:636;1
17:48:28:292;1
17:48:28:448;1
17:48:28:605;0
17:48:28:761;1
17:48:28:417;1
17:48:28:573;1
17:48:29:230;0
17:48:29:386;0
17:48:29:542;0
17:48:29:698;0
17:48:29:355;0
17:48:29:511;0
17:48:29:667;0
17:48:30:323;0
17:48:30:480;0
17:48:30:636;0
17:48:30:792;0
17:48:30:448;0
17:48:30:605;0
17:48:31:261;0
17:48:31:417;0
17:48:31:573;0
17:48:31:730;0
17:48:31:386;0
17:48:31:542;0
17:49:2:198;0
17:49:2:355;0
17:49:2:511;0
17:49:2:667;0
17:49:2:323;0
17:49:2:480;0
17:49:2:636;0
17:49:3:292;0
17:49:3:448;0
17:49:3:605;0
17:49:3:761;0
17:49:3:417;0
17:49:3:573;0
17:49:4:230;0
17:49:4:386;0
17:49:4:542;0
17:49:4:698;0
17:49:4:355;0
17:49:4:511;0
17:49:4:667;0
17:49:5:323;0
17:49:5:480;0
17:49:5:636;0
17:49:5:792;0
17:49:5:448;0
17:49:5:605;0
17:49:6:261;0
17:49:6:417;0
17:49:6:573;0
17:49:6:730;0
17:49:6:386;0
17:49:6:542;0
17:49:7:198;0
17:49:7:355;0
17:49:7:511;1
17:49:7:667;1
17:49:7:323;1
17:49:7:480;1
17:49:7:636;1
17:49:8:292;1
17:49:8:448;1
17:49:8:605;0
17:49:8:761;0
17:49:8:417;0
17:49:8:573;0
17:49:9:230;0
17:49:9:386;0
17:49:9:542;0
17:49:9:698;1
17:49:9:355;1
17:49:9:511;0
17:49:9:667;0
17:49:10:323;0
17:49:10:480;0
17:49:10:636;0
17:49:10:792;0
17:49:10:448;0
17:49:10:605;0
17:49:11:261;0
17:49:11:417;0
17:49:11:573;0
17:49:11:730;0
17:49:11:386;0
17:49:11:542;0
17:49:12:198;0
17:49:12:355;0
17:49:12:511;0
17:49:12:667;0
17:49:12:323;0
17:49:12:480;0
17:49:12:636;0
17:49:13:292;0
17:49:13:448;0
17:49:13:605;0
17:49:13:761;0
17:49:13:417;0
17:49:13:573;0
17:49:14:230;0
17:49:14:386;0
17:49:14:542;0
17:49:14:698;0
17:49:14:355;1
17:49:14:511;1
17:49:14:667;1
17:49:15:323;1
17:49:15:480;1
17:49:15:636;1
17:49:15:792;1
17:49:15:448;1
17:49:15:605;0
17:49:16:261;0
17:49:16:417;0
17:49:16:573;0
17:49:16:730;0
17:49:16:386;0
17:49:16:542;0
17:49:17:198;1
17:49:17:355;1
17:49:17:511;1
17:49:17:667;1
17:49:17:323;1
17:49:17:480;1
17:49:17:636;1
17:49:18:292;1
17:49:18:448;1
17:49:18:605;0
17:49:18:761;0
17:49:18:417;0
17:49:18:573;0
17:49:19:230;0
17:49:19:386;0
17:49:19:542;0
17:49:19:698;0
17:49:19:355;0
17:49:19:511;0
17:49:19:667;0
17:49:20:323;0
17:49:20:480;0
17:49:20:636;0
17:49:20:792;0
