(time1+time2)/2;stress/non-stress
10:33:41:386;1
10:33:41:542;1
10:33:42:198;1
10:33:42:355;0
10:33:42:511;0
10:33:42:667;0
10:33:42:323;0
10:33:42:480;0
10:33:42:636;0
10:33:43:292;0
10:33:43:448;0
10:33:43:605;0
10:33:43:761;0
10:33:43:417;0
10:33:43:573;0
10:33:44:230;0
10:33:44:386;0
10:33:44:542;0
10:33:44:698;0
10:33:44:355;0
10:33:44:511;0
10:33:44:667;0
10:33:45:323;0
10:33:45:480;0
10:33:45:636;0
10:33:45:792;0
10:33:45:448;0
10:33:45:605;0
10:33:46:261;0
10:33:46:417;0
10:33:46:573;0
10:33:46:730;0
10:33:46:386;0
10:33:46:542;0
10:33:47:198;0
10:33:47:355;0
10:33:47:511;0
10:33:47:667;0
10:33:47:323;0
10:33:47:480;0
10:33:47:636;0
10:33:48:292;1
10:33:48:448;1
10:33:48:605;1
10:33:48:761;1
10:33:48:417;0
10:33:48:573;0
10:33:49:230;0
10:33:49:386;0
10:33:49:542;0
10:33:49:698;0
10:33:49:355;0
10:33:49:511;0
10:33:49:667;1
10:33:50:323;1
10:33:50:480;1
10:33:50:636;1
10:33:50:792;1
10:33:50:448;0
10:33:50:605;0
10:33:51:261;0
10:33:51:417;0
10:33:51:573;0
10:33:51:730;0
10:33:51:386;0
10:33:51:542;0
10:33:52:198;0
10:33:52:355;0
10:33:52:511;0
10:33:52:667;0
10:33:52:323;0
10:33:52:480;0
10:33:52:636;0
10:33:53:292;0
10:33:53:448;0
10:33:53:605;0
10:33:53:761;0
10:33:53:417;0
10:33:53:573;0
10:33:54:230;0
10:33:54:386;0
10:33:54:542;0
10:33:54:698;0
10:33:54:355;0
10:33:54:511;0
10:33:54:667;0
10:33:55:323;0
10:33:55:480;0
10:33:55:636;0
10:33:55:792;0
10:33:55:448;0
10:33:55:605;0
10:33:56:261;0
10:33:56:417;0
10:33:56:573;0
10:33:56:730;0
10:33:56:386;1
10:33:56:542;1
10:33:57:198;1
10:33:57:355;1
10:33:57:511;1
10:33:57:667;0
10:33:27:323;0
10:33:27:480;1
10:33:27:636;1
10:33:28:292;1
10:33:28:448;1
10:33:28:605;0
10:33:28:761;0
10:33:28:417;0
10:33:28:573;0
10:33:29:230;0
10:33:29:386;0
10:33:29:542;0
10:33:29:698;0
10:33:29:355;0
10:33:29:511;0
10:33:29:667;0
10:33:30:323;0
10:33:30:480;0
10:33:30:636;0
10:33:30:792;0
10:33:30:448;0
10:33:30:605;0
10:33:31:261;0
10:33:31:417;0
10:33:31:573;0
10:33:31:730;0
10:33:31:386;0
10:33:31:542;0
10:34:2:198;0
10:34:2:355;0
10:34:2:511;0
10:34:2:667;0
10:34:2:323;0
10:34:2:480;0
10:34:2:636;0
10:34:3:292;0
10:34:3:448;0
10:34:3:605;0
10:34:3:761;0
10:34:3:417;0
10:34:3:573;0
10:34:4:230;0
10:34:4:386;0
10:34:4:542;0
10:34:4:698;0
10:34:4:355;0
10:34:4:511;0
10:34:4:667;0
10:34:5:323;0
10:34:5:480;0
10:34:5:636;0
10:34:5:792;0
10:34:5:448;0
10:34:5:605;0
10:34:6:261;0
10:34:6:417;0
10:34:6:573;0
10:34:6:730;0
10:34:6:386;0
10:34:6:542;0
10:34:7:198;0
10:34:7:355;0
10:34:7:511;0
10:34:7:667;0
10:34:7:323;0
10:34:7:480;0
10:34:7:636;0
10:34:8:292;0
10:34:8:448;0
10:34:8:605;0
10:34:8:761;0
10:34:8:417;0
10:34:8:573;1
10:34:9:230;1
10:34:9:386;1
10:34:9:542;1
10:34:9:698;1
10:34:9:355;1
10:34:9:511;1
10:34:9:667;0
10:34:10:323;0
10:34:10:480;0
10:34:10:636;0
10:34:10:792;0
10:34:10:448;0
10:34:10:605;0
10:34:11:261;0
10:34:11:417;0
10:34:11:573;0
10:34:11:730;0
10:34:11:386;0
10:34:11:542;0
10:34:12:198;0
10:34:12:355;0
10:34:12:511;0
10:34:12:667;0
10:34:12:323;0
10:34:12:480;0
10:34:12:636;0
10:34:13:292;0
10:34:13:448;0
10:34:13:605;0
10:34:13:761;0
10:34:13:417;0
10:34:13:573;0
10:34:14:230;0
10:34:14:386;0
10:34:14:542;0
10:34:14:698;0
10:34:14:355;0
10:34:14:511;0
10:34:14:667;0
10:34:15:323;0
10:34:15:480;0
10:34:15:636;0
10:34:15:792;0
10:34:15:448;0
10:34:15:605;0
10:34:16:261;0
10:34:16:417;0
10:34:16:573;0
10:34:16:730;0
10:34:16:386;0
10:34:16:542;0
10:34:17:198;0
10:34:17:355;0
10:34:17:511;0
10:34:17:667;0
10:34:17:323;0
10:34:17:480;1
10:34:17:636;1
10:34:18:292;1
10:34:18:448;1
10:34:18:605;1
10:34:18:761;1
10:34:18:417;1
10:34:18:573;0
10:34:19:230;0
10:34:19:386;0
10:34:19:542;0
10:34:19:698;0
10:34:19:355;0
10:34:19:511;1
10:34:19:667;1
10:34:20:323;0
10:34:20:480;0
10:34:20:636;0
10:34:20:792;0
10:34:20:448;0
10:34:20:605;0
10:34:21:261;0
10:34:21:417;0
10:34:21:573;0
10:34:21:730;0
10:34:21:386;0
10:34:21:542;0
10:34:22:198;0
10:34:22:355;0
10:34:22:511;0
10:34:22:667;0
10:34:22:323;0
10:34:22:480;0
10:34:22:636;0
10:34:23:292;0
10:34:23:448;0
10:34:23:605;0
10:34:23:761;0
10:34:23:417;0
10:34:23:573;0
10:34:24:230;0
10:34:24:386;0
10:34:24:542;0
10:34:24:698;0
10:34:24:355;0
10:34:24:511;0
10:34:24:667;0
10:34:25:323;0
10:34:25:480;0
10:34:25:636;0
10:34:25:792;0
10:34:25:448;0
10:34:25:605;0
10:34:26:261;1
10:34:26:417;1
10:34:26:573;0
10:34:26:730;0
10:34:26:386;0
10:34:26:542;0
10:34:27:198;0
10:34:27:355;0
10:34:27:511;0
10:34:27:667;1
10:34:27:323;1
10:34:27:480;1
10:34:27:636;1
10:34:28:292;1
10:34:28:448;1
10:34:28:605;1
10:34:28:761;0
10:34:28:417;1
10:34:28:573;1
10:34:29:230;0
10:34:29:386;0
10:34:29:542;0
10:34:29:698;0
10:34:29:355;0
10:34:29:511;0
10:34:29:667;0
10:34:30:323;0
10:34:30:480;0
10:34:30:636;0
10:34:30:792;0
10:34:30:448;0
10:34:30:605;0
10:34:31:261;0
10:34:31:417;0
10:34:31:573;0
10:34:31:730;0
10:34:31:386;0
10:34:31:542;0
10:34:32:198;0
10:34:32:355;0
10:34:32:511;0
10:34:32:667;0
10:34:32:323;0
10:34:32:480;0
10:34:32:636;0
10:34:33:292;0
10:34:33:448;0
10:34:33:605;0
10:34:33:761;0
10:34:33:417;0
10:34:33:573;0
10:34:34:230;0
10:34:34:386;0
10:34:34:542;0
10:34:34:698;0
10:34:34:355;0
10:34:34:511;0
10:34:34:667;1
10:34:35:323;0
10:34:35:480;0
10:34:35:636;0
10:34:35:792;0
10:34:35:448;0
10:34:35:605;0
10:34:36:261;0
10:34:36:417;0
10:34:36:573;0
10:34:36:730;0
10:34:36:386;0
10:34:36:542;0
10:34:37:198;0
10:34:37:355;0
10:34:37:511;0
10:34:37:667;0
10:34:37:323;0
10:34:37:480;1
10:34:37:636;1
10:34:38:292;1
10:34:38:448;1
10:34:38:605;0
10:34:38:761;0
10:34:38:417;0
10:34:38:573;0
10:34:39:230;0
10:34:39:386;0
10:34:39:542;0
10:34:39:698;0
10:34:39:355;0
10:34:39:511;0
10:34:39:667;0
10:34:40:323;0
10:34:40:480;0
10:34:40:636;0
10:34:40:792;0
10:34:40:448;0
10:34:40:605;0
10:34:41:261;0
10:34:41:417;0
10:34:41:573;0
10:34:41:730;0
10:34:41:386;0
10:34:41:542;0
10:34:42:198;0
10:34:42:355;0
10:34:42:511;0
10:34:42:667;0
10:34:42:323;0
10:34:42:480;0
10:34:42:636;0
10:34:43:292;0
10:34:43:448;0
10:34:43:605;0
10:34:43:761;0
10:34:43:417;0
10:34:43:573;0
10:34:44:230;0
10:34:44:386;0
10:34:44:542;0
10:34:44:698;0
10:34:44:355;0
10:34:44:511;0
10:34:44:667;0
10:34:45:323;0
10:34:45:480;0
10:34:45:636;0
10:34:45:792;0
10:34:45:448;0
10:34:45:605;0
10:34:46:261;0
10:34:46:417;0
10:34:46:573;0
10:34:46:730;0
10:34:46:386;0
10:34:46:542;0
10:34:47:198;0
10:34:47:355;0
10:34:47:511;0
10:34:47:667;0
10:34:47:323;0
10:34:47:480;0
10:34:47:636;0
10:34:48:292;0
10:34:48:448;0
10:34:48:605;0
10:34:48:761;0
10:34:48:417;1
10:34:48:573;1
10:34:49:230;0
10:34:49:386;0
10:34:49:542;0
10:34:49:698;0
10:34:49:355;0
10:34:49:511;0
10:34:49:667;0
10:34:50:323;0
10:34:50:480;0
10:34:50:636;0
10:34:50:792;0
10:34:50:448;0
10:34:50:605;0
10:34:51:261;0
10:34:51:417;0
10:34:51:573;0
10:34:51:730;0
10:34:51:386;0
10:34:51:542;0
10:34:52:198;0
10:34:52:355;0
10:34:52:511;0
10:34:52:667;0
10:34:52:323;0
10:34:52:480;0
10:34:52:636;0
10:34:53:292;0
10:34:53:448;0
10:34:53:605;0
10:34:53:761;0
10:34:53:417;1
10:34:53:573;1
10:34:54:230;1
10:34:54:386;1
10:34:54:542;1
10:34:54:698;1
10:34:54:355;0
10:34:54:511;0
10:34:54:667;0
10:34:55:323;0
10:34:55:480;0
10:34:55:636;0
10:34:55:792;0
10:34:55:448;0
10:34:55:605;0
10:34:56:261;0
10:34:56:417;0
10:34:56:573;0
10:34:56:730;0
10:34:56:386;0
10:34:56:542;0
10:34:57:198;0
10:34:57:355;0
10:34:57:511;0
10:34:57:667;0
10:34:27:323;0
10:34:27:480;0
10:34:27:636;0
10:34:28:292;0
10:34:28:448;0
10:34:28:605;0
10:34:28:761;0
10:34:28:417;0
10:34:28:573;0
10:34:29:230;0
10:34:29:386;0
10:34:29:542;0
10:34:29:698;0
10:34:29:355;0
10:34:29:511;0
10:34:29:667;0
10:34:30:323;0
10:34:30:480;0
10:34:30:636;0
10:34:30:792;0
10:34:30:448;0
10:34:30:605;1
10:34:31:261;0
10:34:31:417;0
10:34:31:573;1
10:34:31:730;0
10:34:31:386;0
10:34:31:542;0
10:35:2:198;0
10:35:2:355;0
10:35:2:511;0
10:35:2:667;0
10:35:2:323;1
10:35:2:480;1
10:35:2:636;0
10:35:3:292;0
10:35:3:448;0
10:35:3:605;0
10:35:3:761;0
10:35:3:417;0
10:35:3:573;0
10:35:4:230;0
