(time1+time2)/2;stress/non-stress
10:35:39:675;0
10:35:40:331;0
10:35:40:487;0
10:35:40:644;0
10:35:40:800;0
10:35:40:456;0
10:35:40:612;0
10:35:41:269;0
10:35:41:425;0
10:35:41:581;0
10:35:41:737;0
10:35:41:394;0
10:35:41:550;0
10:35:42:206;0
10:35:42:362;0
10:35:42:519;0
10:35:42:675;0
10:35:42:331;0
10:35:42:487;0
10:35:42:644;0
10:35:43:300;0
10:35:43:456;0
10:35:43:612;0
10:35:43:769;0
10:35:43:425;0
10:35:43:581;0
10:35:44:237;0
10:35:44:394;1
10:35:44:550;0
10:35:44:706;1
10:35:44:362;0
10:35:44:519;0
10:35:44:675;0
10:35:45:331;0
10:35:45:487;0
10:35:45:644;0
10:35:45:800;0
10:35:45:456;1
10:35:45:612;1
10:35:46:269;1
10:35:46:425;1
10:35:46:581;0
10:35:46:737;0
10:35:46:394;0
10:35:46:550;0
10:35:47:206;0
10:35:47:362;0
10:35:47:519;0
10:35:47:675;0
10:35:47:331;0
10:35:47:487;0
10:35:47:644;0
10:35:48:300;0
10:35:48:456;0
10:35:48:612;0
10:35:48:769;0
10:35:48:425;0
10:35:48:581;0
10:35:49:237;0
10:35:49:394;0
10:35:49:550;0
10:35:49:706;0
10:35:49:362;0
10:35:49:519;0
10:35:49:675;0
10:35:50:331;0
10:35:50:487;0
10:35:50:644;0
10:35:50:800;0
10:35:50:456;0
10:35:50:612;0
10:35:51:269;0
10:35:51:425;0
10:35:51:581;0
10:35:51:737;0
10:35:51:394;0
10:35:51:550;0
10:35:52:206;0
10:35:52:362;0
10:35:52:519;0
10:35:52:675;0
10:35:52:331;0
10:35:52:487;0
10:35:52:644;0
10:35:53:300;0
10:35:53:456;0
10:35:53:612;0
10:35:53:769;0
10:35:53:425;0
10:35:53:581;0
10:35:54:237;0
10:35:54:394;0
10:35:54:550;0
10:35:54:706;0
10:35:54:362;0
10:35:54:519;0
10:35:54:675;0
10:35:55:331;0
10:35:55:487;1
10:35:55:644;0
10:35:55:800;1
10:35:55:456;0
10:35:55:612;0
10:35:56:269;0
10:35:56:425;1
10:35:56:581;1
10:35:56:737;0
10:35:56:394;0
10:35:56:550;0
10:35:57:206;0
10:35:57:362;0
10:35:57:519;0
10:35:57:675;0
10:35:27:331;0
10:35:27:487;0
10:35:27:644;0
10:35:28:300;0
10:35:28:456;0
10:35:28:612;0
10:35:28:769;0
10:35:28:425;0
10:35:28:581;0
10:35:29:237;0
10:35:29:394;0
10:35:29:550;0
10:35:29:706;0
10:35:29:362;0
10:35:29:519;0
10:35:29:675;0
10:35:30:331;0
10:35:30:487;0
10:35:30:644;0
10:35:30:800;0
10:35:30:456;0
10:35:30:612;0
10:35:31:269;0
10:35:31:425;0
10:35:31:581;0
10:35:31:737;1
10:35:31:394;1
10:35:31:550;1
10:36:2:206;0
10:36:2:362;0
10:36:2:519;0
10:36:2:675;0
10:36:2:331;0
10:36:2:487;0
10:36:2:644;0
10:36:3:300;0
10:36:3:456;0
10:36:3:612;0
10:36:3:769;0
10:36:3:425;0
10:36:3:581;0
10:36:4:237;0
10:36:4:394;0
10:36:4:550;0
10:36:4:706;0
10:36:4:362;0
10:36:4:519;0
10:36:4:675;0
10:36:5:331;0
10:36:5:487;0
10:36:5:644;0
10:36:5:800;0
10:36:5:456;0
10:36:5:612;0
10:36:6:269;0
10:36:6:425;0
10:36:6:581;0
10:36:6:737;0
10:36:6:394;0
10:36:6:550;0
10:36:7:206;0
10:36:7:362;0
10:36:7:519;0
10:36:7:675;0
10:36:7:331;0
10:36:7:487;0
10:36:7:644;0
10:36:8:300;0
10:36:8:456;0
10:36:8:612;0
10:36:8:769;0
10:36:8:425;0
10:36:8:581;0
10:36:9:237;0
10:36:9:394;0
10:36:9:550;0
10:36:9:706;0
10:36:9:362;0
10:36:9:519;0
10:36:9:675;0
10:36:10:331;1
10:36:10:487;0
10:36:10:644;1
10:36:10:800;0
10:36:10:456;0
10:36:10:612;0
10:36:11:269;0
10:36:11:425;0
10:36:11:581;0
10:36:11:737;0
10:36:11:394;1
10:36:11:550;1
10:36:12:206;1
10:36:12:362;1
10:36:12:519;1
10:36:12:675;0
10:36:12:331;0
10:36:12:487;0
10:36:12:644;0
10:36:13:300;0
10:36:13:456;0
10:36:13:612;0
10:36:13:769;0
10:36:13:425;0
10:36:13:581;0
10:36:14:237;0
10:36:14:394;0
10:36:14:550;0
10:36:14:706;0
10:36:14:362;0
10:36:14:519;0
10:36:14:675;0
10:36:15:331;0
10:36:15:487;0
10:36:15:644;0
10:36:15:800;0
10:36:15:456;0
10:36:15:612;0
10:36:16:269;0
10:36:16:425;0
10:36:16:581;0
10:36:16:737;0
10:36:16:394;0
10:36:16:550;0
10:36:17:206;1
10:36:17:362;1
10:36:17:519;1
10:36:17:675;1
10:36:17:331;1
10:36:17:487;0
10:36:17:644;0
10:36:18:300;0
10:36:18:456;0
10:36:18:612;0
10:36:18:769;0
10:36:18:425;0
10:36:18:581;1
10:36:19:237;1
10:36:19:394;1
10:36:19:550;1
10:36:19:706;1
10:36:19:362;1
10:36:19:519;1
10:36:19:675;1
10:36:20:331;1
10:36:20:487;1
10:36:20:644;1
10:36:20:800;0
10:36:20:456;0
10:36:20:612;0
10:36:21:269;0
10:36:21:425;0
10:36:21:581;0
10:36:21:737;1
10:36:21:394;1
10:36:21:550;0
10:36:22:206;0
10:36:22:362;0
10:36:22:519;0
10:36:22:675;0
10:36:22:331;0
10:36:22:487;0
10:36:22:644;0
10:36:23:300;0
10:36:23:456;0
10:36:23:612;0
10:36:23:769;0
10:36:23:425;0
10:36:23:581;0
10:36:24:237;0
10:36:24:394;0
10:36:24:550;0
10:36:24:706;0
10:36:24:362;0
10:36:24:519;0
10:36:24:675;0
10:36:25:331;0
10:36:25:487;0
10:36:25:644;0
10:36:25:800;0
10:36:25:456;0
10:36:25:612;0
10:36:26:269;0
10:36:26:425;0
10:36:26:581;0
10:36:26:737;0
10:36:26:394;0
10:36:26:550;0
10:36:27:206;0
10:36:27:362;0
10:36:27:519;1
10:36:27:675;1
10:36:27:331;1
10:36:27:487;0
10:36:27:644;0
10:36:28:300;0
10:36:28:456;0
10:36:28:612;0
10:36:28:769;0
10:36:28:425;0
10:36:28:581;0
10:36:29:237;0
10:36:29:394;0
10:36:29:550;0
10:36:29:706;0
10:36:29:362;0
10:36:29:519;0
10:36:29:675;0
10:36:30:331;0
10:36:30:487;0
10:36:30:644;0
10:36:30:800;0
10:36:30:456;0
10:36:30:612;0
10:36:31:269;0
10:36:31:425;0
10:36:31:581;0
10:36:31:737;0
10:36:31:394;0
10:36:31:550;0
10:36:32:206;0
10:36:32:362;0
10:36:32:519;1
10:36:32:675;0
10:36:32:331;0
10:36:32:487;1
10:36:32:644;1
10:36:33:300;0
10:36:33:456;0
10:36:33:612;0
10:36:33:769;0
10:36:33:425;0
10:36:33:581;0
10:36:34:237;0
10:36:34:394;0
10:36:34:550;0
10:36:34:706;0
10:36:34:362;0
10:36:34:519;0
10:36:34:675;0
10:36:35:331;0
10:36:35:487;0
10:36:35:644;0
10:36:35:800;0
10:36:35:456;0
10:36:35:612;0
10:36:36:269;0
10:36:36:425;0
10:36:36:581;0
10:36:36:737;0
10:36:36:394;0
10:36:36:550;0
10:36:37:206;0
10:36:37:362;0
10:36:37:519;0
10:36:37:675;0
10:36:37:331;0
10:36:37:487;0
10:36:37:644;0
10:36:38:300;0
10:36:38:456;0
10:36:38:612;1
10:36:38:769;1
10:36:38:425;1
10:36:38:581;1
10:36:39:237;1
10:36:39:394;1
10:36:39:550;1
10:36:39:706;0
10:36:39:362;0
10:36:39:519;0
10:36:39:675;0
10:36:40:331;0
10:36:40:487;0
10:36:40:644;0
10:36:40:800;0
10:36:40:456;0
10:36:40:612;0
10:36:41:269;0
10:36:41:425;0
10:36:41:581;0
10:36:41:737;0
10:36:41:394;0
10:36:41:550;0
10:36:42:206;0
10:36:42:362;0
10:36:42:519;0
10:36:42:675;0
10:36:42:331;0
10:36:42:487;0
10:36:42:644;0
10:36:43:300;0
10:36:43:456;0
10:36:43:612;0
10:36:43:769;0
10:36:43:425;0
10:36:43:581;0
10:36:44:237;0
10:36:44:394;0
10:36:44:550;0
10:36:44:706;0
10:36:44:362;0
10:36:44:519;0
10:36:44:675;0
10:36:45:331;0
10:36:45:487;0
10:36:45:644;0
10:36:45:800;0
10:36:45:456;0
10:36:45:612;0
10:36:46:269;0
10:36:46:425;0
10:36:46:581;0
10:36:46:737;0
10:36:46:394;0
10:36:46:550;0
10:36:47:206;0
10:36:47:362;0
10:36:47:519;0
10:36:47:675;0
10:36:47:331;0
10:36:47:487;0
10:36:47:644;0
10:36:48:300;0
10:36:48:456;0
10:36:48:612;0
10:36:48:769;0
10:36:48:425;0
10:36:48:581;0
10:36:49:237;0
10:36:49:394;1
10:36:49:550;1
10:36:49:706;1
10:36:49:362;1
10:36:49:519;1
10:36:49:675;1
10:36:50:331;1
10:36:50:487;0
10:36:50:644;0
10:36:50:800;0
10:36:50:456;0
10:36:50:612;0
10:36:51:269;0
10:36:51:425;0
10:36:51:581;0
10:36:51:737;0
10:36:51:394;0
10:36:51:550;0
10:36:52:206;0
10:36:52:362;0
10:36:52:519;0
10:36:52:675;0
10:36:52:331;0
10:36:52:487;0
10:36:52:644;0
10:36:53:300;0
10:36:53:456;0
10:36:53:612;0
10:36:53:769;0
10:36:53:425;0
10:36:53:581;0
10:36:54:237;0
10:36:54:394;0
10:36:54:550;0
10:36:54:706;0
10:36:54:362;0
10:36:54:519;0
10:36:54:675;0
10:36:55:331;0
10:36:55:487;0
10:36:55:644;0
10:36:55:800;0
10:36:55:456;0
10:36:55:612;0
10:36:56:269;0
10:36:56:425;0
10:36:56:581;0
10:36:56:737;0
10:36:56:394;0
10:36:56:550;1
10:36:57:206;1
10:36:57:362;1
10:36:57:519;1
10:36:57:675;1
10:36:27:331;1
10:36:27:487;1
10:36:27:644;1
10:36:28:300;1
10:36:28:456;1
10:36:28:612;0
10:36:28:769;1
10:36:28:425;1
10:36:28:581;1
10:36:29:237;1
10:36:29:394;0
10:36:29:550;0
10:36:29:706;0
10:36:29:362;0
10:36:29:519;0
10:36:29:675;0
10:36:30:331;0
10:36:30:487;0
10:36:30:644;0
10:36:30:800;0
10:36:30:456;0
10:36:30:612;0
10:36:31:269;0
10:36:31:425;0
10:36:31:581;0
10:36:31:737;0
10:36:31:394;0
10:36:31:550;0
10:37:2:206;0
10:37:2:362;0
10:37:2:519;0
10:37:2:675;0
10:37:2:331;0
10:37:2:487;0
10:37:2:644;0
10:37:3:300;0
10:37:3:456;0
10:37:3:612;0
10:37:3:769;0
10:37:3:425;0
10:37:3:581;0
10:37:4:237;0
10:37:4:394;0
10:37:4:550;0
10:37:4:706;0
10:37:4:362;0
10:37:4:519;0
10:37:4:675;0
10:37:5:331;0
10:37:5:487;0
10:37:5:644;0
10:37:5:800;0
10:37:5:456;0
10:37:5:612;0
10:37:6:269;0
10:37:6:425;0
10:37:6:581;0
10:37:6:737;1
10:37:6:394;1
10:37:6:550;1
10:37:7:206;1
10:37:7:362;1
10:37:7:519;1
10:37:7:675;1
10:37:7:331;1
10:37:7:487;1
10:37:7:644;1
10:37:8:300;1
10:37:8:456;1
10:37:8:612;1
10:37:8:769;1
10:37:8:425;0
10:37:8:581;0
10:37:9:237;0
10:37:9:394;0
10:37:9:550;0
10:37:9:706;0
10:37:9:362;0
10:37:9:519;0
10:37:9:675;0
10:37:10:331;0
10:37:10:487;0
10:37:10:644;0
10:37:10:800;0
10:37:10:456;0
10:37:10:612;0
10:37:11:269;0
10:37:11:425;0
10:37:11:581;0
10:37:11:737;0
10:37:11:394;0
10:37:11:550;0
10:37:12:206;0
10:37:12:362;0
10:37:12:519;0
10:37:12:675;0
10:37:12:331;0
10:37:12:487;0
10:37:12:644;0
10:37:13:300;0
10:37:13:456;0
10:37:13:612;0
10:37:13:769;0
10:37:13:425;0
10:37:13:581;0
10:37:14:237;0
10:37:14:394;0
10:37:14:550;0
10:37:14:706;0
10:37:14:362;0
10:37:14:519;0
10:37:14:675;0
10:37:15:331;0
10:37:15:487;0
10:37:15:644;0
10:37:15:800;0
10:37:15:456;0
10:37:15:612;0
10:37:16:269;0
10:37:16:425;0
10:37:16:581;0
10:37:16:737;0
10:37:16:394;0
10:37:16:550;0
10:37:17:206;0
10:37:17:362;0
10:37:17:519;0
10:37:17:675;0
10:37:17:331;0
10:37:17:487;0
10:37:17:644;0
10:37:18:300;1
10:37:18:456;1
10:37:18:612;0
10:37:18:769;0
10:37:18:425;0
10:37:18:581;0
10:37:19:237;0
10:37:19:394;0
10:37:19:550;0
10:37:19:706;0
10:37:19:362;0
10:37:19:519;0
10:37:19:675;0
10:37:20:331;0
10:37:20:487;0
10:37:20:644;0
10:37:20:800;0
10:37:20:456;0
10:37:20:612;0
10:37:21:269;0
10:37:21:425;0
10:37:21:581;0
10:37:21:737;0
10:37:21:394;0
10:37:21:550;0
10:37:22:206;0
10:37:22:362;0
10:37:22:519;0
10:37:22:675;0
10:37:22:331;0
10:37:22:487;0
10:37:22:644;0
10:37:23:300;0
10:37:23:456;0
10:37:23:612;0
10:37:23:769;0
10:37:23:425;0
10:37:23:581;0
10:37:24:237;0
10:37:24:394;0
10:37:24:550;0
10:37:24:706;0
10:37:24:362;0
10:37:24:519;0
10:37:24:675;0
10:37:25:331;0
10:37:25:487;0
10:37:25:644;0
10:37:25:800;0
10:37:25:456;0
10:37:25:612;0
10:37:26:269;0
10:37:26:425;0
10:37:26:581;0
10:37:26:737;0
10:37:26:394;0
10:37:26:550;0
10:37:27:206;0
10:37:27:362;0
10:37:27:519;0
10:37:27:675;0
10:37:27:331;0
10:37:27:487;0
10:37:27:644;0
10:37:28:300;0
10:37:28:456;0
10:37:28:612;0
10:37:28:769;0
10:37:28:425;0
10:37:28:581;0
10:37:29:237;0
10:37:29:394;0
10:37:29:550;0
10:37:29:706;0
10:37:29:362;0
10:37:29:519;0
10:37:29:675;0
10:37:30:331;0
10:37:30:487;0
10:37:30:644;0
10:37:30:800;0
10:37:30:456;0
10:37:30:612;0
10:37:31:269;1
10:37:31:425;1
10:37:31:581;1
10:37:31:737;1
10:37:31:394;1
10:37:31:550;1
10:37:32:206;1
10:37:32:362;0
10:37:32:519;0
10:37:32:675;1
10:37:32:331;0
10:37:32:487;0
10:37:32:644;0
10:37:33:300;0
10:37:33:456;0
10:37:33:612;0
10:37:33:769;0
10:37:33:425;0
10:37:33:581;0
10:37:34:237;0
10:37:34:394;0
10:37:34:550;0
10:37:34:706;0
10:37:34:362;1
10:37:34:519;0
10:37:34:675;0
10:37:35:331;1
10:37:35:487;1
10:37:35:644;1
10:37:35:800;1
10:37:35:456;0
10:37:35:612;0
10:37:36:269;0
10:37:36:425;0
10:37:36:581;0
10:37:36:737;1
10:37:36:394;1
10:37:36:550;0
10:37:37:206;0
10:37:37:362;0
10:37:37:519;0
10:37:37:675;0
10:37:37:331;0
10:37:37:487;0
10:37:37:644;0
10:37:38:300;0
10:37:38:456;0
10:37:38:612;0
10:37:38:769;0
10:37:38:425;0
10:37:38:581;0
10:37:39:237;0
10:37:39:394;0
10:37:39:550;0
10:37:39:706;0
10:37:39:362;0
10:37:39:519;0
10:37:39:675;1
10:37:40:331;1
10:37:40:487;1
10:37:40:644;1
10:37:40:800;1
10:37:40:456;1
10:37:40:612;1
10:37:41:269;1
10:37:41:425;1
10:37:41:581;1
10:37:41:737;1
10:37:41:394;1
10:37:41:550;1
10:37:42:206;1
10:37:42:362;1
10:37:42:519;1
10:37:42:675;0
10:37:42:331;0
10:37:42:487;0
10:37:42:644;0
10:37:43:300;0
10:37:43:456;0
10:37:43:612;0
10:37:43:769;0
10:37:43:425;0
10:37:43:581;0
10:37:44:237;0
10:37:44:394;0
10:37:44:550;0
10:37:44:706;0
10:37:44:362;0
10:37:44:519;0
10:37:44:675;0
10:37:45:331;0
10:37:45:487;0
10:37:45:644;0
10:37:45:800;0
10:37:45:456;0
10:37:45:612;0
10:37:46:269;0
10:37:46:425;0
10:37:46:581;0
10:37:46:737;0
10:37:46:394;0
10:37:46:550;0
10:37:47:206;0
10:37:47:362;0
10:37:47:519;0
10:37:47:675;0
10:37:47:331;0
10:37:47:487;0
10:37:47:644;0
10:37:48:300;0
10:37:48:456;0
10:37:48:612;0
10:37:48:769;0
10:37:48:425;0
10:37:48:581;0
10:37:49:237;0
10:37:49:394;0
10:37:49:550;0
10:37:49:706;0
10:37:49:362;0
10:37:49:519;0
10:37:49:675;0
10:37:50:331;0
10:37:50:487;0
10:37:50:644;0
10:37:50:800;0
10:37:50:456;0
10:37:50:612;0
10:37:51:269;0
10:37:51:425;0
10:37:51:581;0
10:37:51:737;0
10:37:51:394;0
10:37:51:550;0
10:37:52:206;0
10:37:52:362;0
10:37:52:519;0
10:37:52:675;0
10:37:52:331;0
10:37:52:487;0
10:37:52:644;0
10:37:53:300;0
10:37:53:456;0
10:37:53:612;0
10:37:53:769;0
10:37:53:425;0
10:37:53:581;0
10:37:54:237;0
10:37:54:394;0
10:37:54:550;0
10:37:54:706;0
10:37:54:362;0
10:37:54:519;0
10:37:54:675;0
10:37:55:331;0
10:37:55:487;0
10:37:55:644;0
10:37:55:800;0
10:37:55:456;0
10:37:55:612;0
10:37:56:269;0
10:37:56:425;0
10:37:56:581;0
10:37:56:737;0
10:37:56:394;0
10:37:56:550;0
10:37:57:206;0
10:37:57:362;0
10:37:57:519;0
10:37:57:675;0
10:37:27:331;0
10:37:27:487;0
10:37:27:644;0
10:37:28:300;0
10:37:28:456;0
10:37:28:612;0
10:37:28:769;0
10:37:28:425;0
10:37:28:581;0
10:37:29:237;0
10:37:29:394;0
10:37:29:550;0
10:37:29:706;0
10:37:29:362;0
10:37:29:519;0
10:37:29:675;0
10:37:30:331;0
10:37:30:487;0
10:37:30:644;0
10:37:30:800;0
10:37:30:456;0
10:37:30:612;0
10:37:31:269;0
10:37:31:425;0
10:37:31:581;0
10:37:31:737;0
10:37:31:394;0
10:37:31:550;0
10:38:2:206;0
10:38:2:362;0
10:38:2:519;0
10:38:2:675;0
10:38:2:331;0
10:38:2:487;0
10:38:2:644;0
10:38:3:300;0
10:38:3:456;0
10:38:3:612;0
10:38:3:769;0
10:38:3:425;0
10:38:3:581;0
10:38:4:237;0
10:38:4:394;0
10:38:4:550;0
10:38:4:706;0
10:38:4:362;0
10:38:4:519;0
10:38:4:675;0
10:38:5:331;0
10:38:5:487;0
10:38:5:644;0
10:38:5:800;0
10:38:5:456;0
10:38:5:612;0
10:38:6:269;1
10:38:6:425;1
10:38:6:581;1
10:38:6:737;0
10:38:6:394;0
10:38:6:550;1
10:38:7:206;1
10:38:7:362;0
10:38:7:519;0
10:38:7:675;0
10:38:7:331;0
10:38:7:487;0
10:38:7:644;0
10:38:8:300;0
10:38:8:456;0
10:38:8:612;0
10:38:8:769;0
10:38:8:425;0
10:38:8:581;0
10:38:9:237;0
10:38:9:394;0
10:38:9:550;0
10:38:9:706;0
10:38:9:362;0
10:38:9:519;0
10:38:9:675;0
10:38:10:331;0
10:38:10:487;0
10:38:10:644;0
10:38:10:800;1
10:38:10:456;1
10:38:10:612;1
10:38:11:269;0
10:38:11:425;0
10:38:11:581;0
10:38:11:737;0
10:38:11:394;0
10:38:11:550;0
10:38:12:206;0
10:38:12:362;0
10:38:12:519;0
10:38:12:675;0
10:38:12:331;0
10:38:12:487;0
10:38:12:644;0
10:38:13:300;0
10:38:13:456;0
10:38:13:612;0
10:38:13:769;0
10:38:13:425;0
10:38:13:581;0
10:38:14:237;0
10:38:14:394;0
10:38:14:550;0
10:38:14:706;0
10:38:14:362;0
10:38:14:519;0
10:38:14:675;0
10:38:15:331;0
10:38:15:487;0
10:38:15:644;0
10:38:15:800;0
10:38:15:456;0
10:38:15:612;0
10:38:16:269;0
10:38:16:425;0
10:38:16:581;0
10:38:16:737;0
10:38:16:394;0
10:38:16:550;0
10:38:17:206;0
10:38:17:362;0
10:38:17:519;0
10:38:17:675;0
10:38:17:331;0
10:38:17:487;1
10:38:17:644;0
10:38:18:300;0
10:38:18:456;1
10:38:18:612;1
10:38:18:769;0
10:38:18:425;0
10:38:18:581;0
10:38:19:237;1
10:38:19:394;0
10:38:19:550;0
10:38:19:706;0
10:38:19:362;1
10:38:19:519;1
10:38:19:675;1
10:38:20:331;1
10:38:20:487;1
10:38:20:644;1
10:38:20:800;1
10:38:20:456;1
10:38:20:612;1
10:38:21:269;0
10:38:21:425;0
10:38:21:581;0
10:38:21:737;0
10:38:21:394;0
10:38:21:550;0
10:38:22:206;0
10:38:22:362;0
10:38:22:519;0
10:38:22:675;0
10:38:22:331;0
10:38:22:487;0
10:38:22:644;0
10:38:23:300;0
10:38:23:456;0
10:38:23:612;0
10:38:23:769;0
10:38:23:425;0
10:38:23:581;0
10:38:24:237;0
10:38:24:394;0
10:38:24:550;0
10:38:24:706;0
10:38:24:362;0
10:38:24:519;0
10:38:24:675;0
10:38:25:331;0
10:38:25:487;0
10:38:25:644;0
10:38:25:800;0
10:38:25:456;0
10:38:25:612;0
10:38:26:269;0
10:38:26:425;0
10:38:26:581;0
10:38:26:737;0
10:38:26:394;0
10:38:26:550;0
10:38:27:206;0
10:38:27:362;0
10:38:27:519;0
10:38:27:675;0
10:38:27:331;0
10:38:27:487;0
10:38:27:644;0
10:38:28:300;0
10:38:28:456;0
10:38:28:612;1
10:38:28:769;1
10:38:28:425;1
10:38:28:581;1
10:38:29:237;1
10:38:29:394;1
10:38:29:550;1
10:38:29:706;0
10:38:29:362;0
10:38:29:519;0
10:38:29:675;0
10:38:30:331;0
10:38:30:487;0
10:38:30:644;0
10:38:30:800;1
10:38:30:456;1
10:38:30:612;1
10:38:31:269;1
10:38:31:425;1
10:38:31:581;1
10:38:31:737;1
10:38:31:394;0
10:38:31:550;0
10:38:32:206;0
10:38:32:362;0
10:38:32:519;0
10:38:32:675;0
10:38:32:331;0
10:38:32:487;1
10:38:32:644;1
10:38:33:300;0
10:38:33:456;0
10:38:33:612;0
10:38:33:769;0
10:38:33:425;0
10:38:33:581;0
10:38:34:237;0
10:38:34:394;0
10:38:34:550;0
10:38:34:706;0
10:38:34:362;0
10:38:34:519;0
10:38:34:675;0
10:38:35:331;0
10:38:35:487;0
10:38:35:644;0
10:38:35:800;0
10:38:35:456;0
10:38:35:612;0
10:38:36:269;0
10:38:36:425;0
10:38:36:581;0
10:38:36:737;0
10:38:36:394;0
10:38:36:550;0
10:38:37:206;0
10:38:37:362;0
10:38:37:519;0
10:38:37:675;0
10:38:37:331;0
10:38:37:487;0
10:38:37:644;0
10:38:38:300;0
10:38:38:456;0
10:38:38:612;0
10:38:38:769;0
10:38:38:425;0
10:38:38:581;0
10:38:39:237;0
10:38:39:394;0
10:38:39:550;0
10:38:39:706;0
10:38:39:362;1
10:38:39:519;1
10:38:39:675;1
10:38:40:331;0
10:38:40:487;0
10:38:40:644;0
10:38:40:800;0
10:38:40:456;1
10:38:40:612;1
10:38:41:269;1
10:38:41:425;1
10:38:41:581;1
10:38:41:737;1
10:38:41:394;1
10:38:41:550;1
10:38:42:206;1
10:38:42:362;0
10:38:42:519;1
10:38:42:675;1
10:38:42:331;1
10:38:42:487;0
10:38:42:644;1
10:38:43:300;0
10:38:43:456;0
10:38:43:612;0
10:38:43:769;0
10:38:43:425;0
10:38:43:581;0
10:38:44:237;0
10:38:44:394;0
10:38:44:550;0
10:38:44:706;0
10:38:44:362;0
10:38:44:519;0
10:38:44:675;0
10:38:45:331;0
10:38:45:487;0
10:38:45:644;0
10:38:45:800;0
10:38:45:456;0
10:38:45:612;0
10:38:46:269;0
10:38:46:425;0
10:38:46:581;0
