median(time1,time2);stress/non-stress
11:34:14:789;0
11:34:14:945;0
11:34:15:101;0
11:34:15:257;0
11:34:15:414;0
11:34:15:570;0
11:34:15:726;0
11:34:15:882;0
11:34:16:039;0
11:34:16:195;0
11:34:16:351;0
11:34:16:507;0
11:34:16:664;0
11:34:16:820;0
11:34:16:976;0
11:34:17:132;0
11:34:17:289;0
11:34:17:445;0
11:34:17:601;0
11:34:17:757;0
11:34:17:914;0
11:34:18:070;0
11:34:18:226;0
11:34:18:382;0
11:34:18:539;0
11:34:18:695;0
11:34:18:851;0
11:34:19:007;0
11:34:19:164;0
11:34:19:320;0
11:34:19:476;0
11:34:19:632;0
11:34:19:789;0
11:34:19:945;0
11:34:20:101;0
11:34:20:257;0
11:34:20:414;1
11:34:20:570;0
11:34:20:726;0
11:34:20:882;0
11:34:21:039;0
11:34:21:195;0
11:34:21:351;0
11:34:21:507;0
11:34:21:664;0
11:34:21:820;0
11:34:21:976;0
11:34:22:132;0
11:34:22:289;0
11:34:22:445;0
11:34:22:601;0
11:34:22:757;0
11:34:22:914;0
11:34:23:070;0
11:34:23:226;0
11:34:23:382;0
11:34:23:539;0
11:34:23:695;0
11:34:23:851;0
11:34:24:007;0
11:34:24:164;0
11:34:24:320;0
11:34:24:476;0
11:34:24:632;0
11:34:24:789;0
11:34:24:945;0
11:34:25:101;0
11:34:25:257;0
11:34:25:414;0
11:34:25:570;0
11:34:25:726;0
11:34:25:882;0
11:34:26:039;0
11:34:26:195;0
11:34:26:351;0
11:34:26:507;0
11:34:26:664;0
11:34:26:820;0
11:34:26:976;0
11:34:27:132;0
11:34:27:289;0
11:34:27:445;0
11:34:27:601;0
11:34:27:757;0
11:34:27:914;0
11:34:28:070;0
11:34:28:226;0
11:34:28:382;0
11:34:28:539;0
11:34:28:695;0
11:34:28:851;0
11:34:29:007;0
11:34:29:164;0
11:34:29:320;0
11:34:29:476;0
11:34:29:632;0
11:34:29:789;0
11:34:29:945;0
11:34:30:101;0
11:34:30:257;0
11:34:30:414;0
11:34:30:570;0
11:34:30:726;0
11:34:30:882;0
11:34:31:039;0
11:34:31:195;0
11:34:31:351;0
11:34:31:507;0
11:34:31:664;0
11:34:31:820;0
11:34:31:976;0
11:34:32:132;0
11:34:32:289;0
11:34:32:445;0
11:34:32:601;0
11:34:32:757;0
11:34:32:914;0
11:34:33:070;0
11:34:33:226;0
11:34:33:382;0
11:34:33:539;0
11:34:33:695;0
11:34:33:851;0
11:34:34:007;0
11:34:34:164;0
11:34:34:320;0
11:34:34:476;0
11:34:34:632;0
11:34:34:789;0
11:34:34:945;0
11:34:35:101;0
11:34:35:257;0
11:34:35:414;0
11:34:35:570;0
11:34:35:726;0
11:34:35:882;0
11:34:36:039;0
11:34:36:195;0
11:34:36:351;0
11:34:36:507;0
11:34:36:664;0
11:34:36:820;0
11:34:36:976;0
11:34:37:132;0
11:34:37:289;0
11:34:37:445;0
11:34:37:601;0
11:34:37:757;0
11:34:37:914;0
11:34:38:070;0
11:34:38:226;0
11:34:38:382;0
11:34:38:539;0
11:34:38:695;0
11:34:38:851;0
11:34:39:007;0
11:34:39:164;0
11:34:39:320;0
11:34:39:476;0
11:34:39:632;0
11:34:39:789;0
11:34:39:945;0
11:34:40:101;0
11:34:40:257;0
11:34:40:414;0
11:34:40:570;0
11:34:40:726;0
11:34:40:882;0
11:34:41:039;0
11:34:41:195;0
11:34:41:351;0
11:34:41:507;1
11:34:41:664;1
11:34:41:820;0
11:34:41:976;0
11:34:42:132;0
11:34:42:289;0
11:34:42:445;0
11:34:42:601;0
11:34:42:757;0
11:34:42:914;1
11:34:43:070;1
11:34:43:226;1
11:34:43:382;1
11:34:43:539;1
11:34:43:695;1
11:34:43:851;0
11:34:44:007;0
11:34:44:164;0
11:34:44:320;0
11:34:44:476;0
11:34:44:632;0
11:34:44:789;0
11:34:44:945;0
11:34:45:101;0
11:34:45:257;0
11:34:45:414;0
11:34:45:570;0
11:34:45:726;0
11:34:45:882;0
11:34:46:039;0
11:34:46:195;0
11:34:46:351;0
11:34:46:507;0
11:34:46:664;0
11:34:46:820;0
11:34:46:976;0
11:34:47:132;0
11:34:47:289;0
11:34:47:445;0
11:34:47:601;0
11:34:47:757;0
11:34:47:914;0
11:34:48:070;0
11:34:48:226;0
11:34:48:382;0
11:34:48:539;0
11:34:48:695;0
11:34:48:851;0
11:34:49:007;0
11:34:49:164;0
11:34:49:320;0
11:34:49:476;0
11:34:49:632;0
11:34:49:789;0
11:34:49:945;0
11:34:50:101;0
11:34:50:257;0
11:34:50:414;0
11:34:50:570;0
11:34:50:726;0
11:34:50:882;0
11:34:51:039;0
11:34:51:195;0
11:34:51:351;0
11:34:51:507;0
11:34:51:664;0
11:34:51:820;0
11:34:51:976;0
11:34:52:132;0
11:34:52:289;0
11:34:52:445;0
11:34:52:601;0
11:34:52:757;0
11:34:52:914;0
11:34:53:070;0
11:34:53:226;0
11:34:53:382;0
11:34:53:539;0
11:34:53:695;0
11:34:53:851;0
11:34:54:007;0
11:34:54:164;0
11:34:54:320;0
11:34:54:476;0
11:34:54:632;1
11:34:54:789;1
11:34:54:945;1
11:34:55:101;1
11:34:55:257;1
11:34:55:414;1
11:34:55:570;1
11:34:55:726;1
11:34:55:882;0
11:34:56:039;0
11:34:56:195;0
11:34:56:351;0
11:34:56:507;0
11:34:56:664;0
11:34:56:820;0
11:34:56:976;0
11:34:57:132;0
11:34:57:289;0
11:34:57:445;0
11:34:57:601;1
11:34:57:757;1
11:34:57:914;0
11:34:58:070;0
11:34:58:226;0
11:34:58:382;0
11:34:58:539;0
11:34:58:695;0
11:34:58:851;0
11:34:59:007;0
11:34:59:164;0
11:34:59:320;0
11:34:59:476;0
11:34:59:632;0
11:34:59:789;0
11:34:59:945;0
11:35:00:101;0
11:35:00:257;0
11:35:00:414;0
11:35:00:570;0
11:35:00:726;0
11:35:00:882;0
11:35:01:039;0
11:35:01:195;0
11:35:01:351;0
11:35:01:507;0
11:35:01:664;0
11:35:01:820;0
11:35:01:976;0
11:35:02:132;0
11:35:02:289;0
11:35:02:445;0
11:35:02:601;0
11:35:02:757;0
11:35:02:914;0
11:35:03:070;0
11:35:03:226;0
11:35:03:382;0
11:35:03:539;0
11:35:03:695;0
11:35:03:851;0
11:35:04:007;0
11:35:04:164;0
11:35:04:320;0
11:35:04:476;0
11:35:04:632;0
11:35:04:789;0
11:35:04:945;0
11:35:05:101;0
11:35:05:257;0
11:35:05:414;0
11:35:05:570;0
11:35:05:726;0
11:35:05:882;0
11:35:06:039;0
11:35:06:195;0
11:35:06:351;0
11:35:06:507;0
11:35:06:664;0
11:35:06:820;0
11:35:06:976;0
11:35:07:132;0
11:35:07:289;0
11:35:07:445;0
11:35:07:601;0
11:35:07:757;0
11:35:07:914;0
11:35:08:070;0
11:35:08:226;0
11:35:08:382;0
11:35:08:539;0
11:35:08:695;0
11:35:08:851;0
11:35:09:007;0
11:35:09:164;0
11:35:09:320;0
11:35:09:476;0
11:35:09:632;0
11:35:09:789;0
11:35:09:945;0
11:35:10:101;0
11:35:10:257;0
11:35:10:414;0
11:35:10:570;0
11:35:10:726;0
11:35:10:882;0
11:35:11:039;0
11:35:11:195;0
11:35:11:351;0
11:35:11:507;0
11:35:11:664;0
11:35:11:820;0
11:35:11:976;0
11:35:12:132;0
11:35:12:289;0
11:35:12:445;0
11:35:12:601;1
11:35:12:757;0
11:35:12:914;0
11:35:13:070;1
11:35:13:226;0
11:35:13:382;1
11:35:13:539;1
11:35:13:695;0
11:35:13:851;0
11:35:14:007;0
11:35:14:164;0
11:35:14:320;0
11:35:14:476;0
11:35:14:632;0
11:35:14:789;0
11:35:14:945;0
11:35:15:101;0
11:35:15:257;0
11:35:15:414;0
11:35:15:570;0
11:35:15:726;0
11:35:15:882;0
11:35:16:039;0
11:35:16:195;0
11:35:16:351;0
11:35:16:507;0
11:35:16:664;0
11:35:16:820;0
11:35:16:976;0
11:35:17:132;0
11:35:17:289;0
11:35:17:445;0
11:35:17:601;0
11:35:17:757;0
11:35:17:914;0
11:35:18:070;0
11:35:18:226;0
11:35:18:382;0
11:35:18:539;0
11:35:18:695;0
11:35:18:851;0
11:35:19:007;0
11:35:19:164;0
11:35:19:320;0
11:35:19:476;0
11:35:19:632;0
11:35:19:789;0
11:35:19:945;0
11:35:20:101;0
11:35:20:257;0
11:35:20:414;0
11:35:20:570;0
11:35:20:726;0
11:35:20:882;0
11:35:21:039;0
11:35:21:195;0
11:35:21:351;0
11:35:21:507;0
11:35:21:664;0
11:35:21:820;0
11:35:21:976;0
11:35:22:132;0
11:35:22:289;0
11:35:22:445;0
11:35:22:601;0
11:35:22:757;0
11:35:22:914;0
11:35:23:070;0
11:35:23:226;0
11:35:23:382;0
11:35:23:539;0
11:35:23:695;0
11:35:23:851;0
11:35:24:007;0
11:35:24:164;0
11:35:24:320;0
11:35:24:476;0
11:35:24:632;0
11:35:24:789;0
11:35:24:945;0
11:35:25:101;0
11:35:25:257;0
11:35:25:414;0
11:35:25:570;0
11:35:25:726;0
11:35:25:882;0
11:35:26:039;1
11:35:26:195;1
11:35:26:351;1
11:35:26:507;1
11:35:26:664;0
11:35:26:820;0
11:35:26:976;0
11:35:27:132;0
11:35:27:289;0
11:35:27:445;0
11:35:27:601;0
11:35:27:757;0
11:35:27:914;0
11:35:28:070;0
11:35:28:226;0
11:35:28:382;0
11:35:28:539;0
11:35:28:695;0
11:35:28:851;0
11:35:29:007;0
11:35:29:164;0
11:35:29:320;0
11:35:29:476;0
11:35:29:632;0
11:35:29:789;0
11:35:29:945;0
11:35:30:101;0
11:35:30:257;0
11:35:30:414;0
11:35:30:570;0
11:35:30:726;0
11:35:30:882;0
11:35:31:039;0
11:35:31:195;0
11:35:31:351;0
11:35:31:507;0
11:35:31:664;0
11:35:31:820;0
11:35:31:976;0
11:35:32:132;0
11:35:32:289;0
11:35:32:445;0
11:35:32:601;0
11:35:32:757;0
11:35:32:914;0
11:35:33:070;0
11:35:33:226;0
11:35:33:382;0
11:35:33:539;0
11:35:33:695;0
11:35:33:851;0
11:35:34:007;0
11:35:34:164;0
11:35:34:320;0
11:35:34:476;0
11:35:34:632;0
11:35:34:789;0
11:35:34:945;0
11:35:35:101;0
11:35:35:257;0
11:35:35:414;0
11:35:35:570;0
11:35:35:726;0
11:35:35:882;0
11:35:36:039;0
11:35:36:195;0
11:35:36:351;0
11:35:36:507;0
11:35:36:664;0
11:35:36:820;0
11:35:36:976;0
11:35:37:132;0
11:35:37:289;0
11:35:37:445;0
11:35:37:601;0
11:35:37:757;0
11:35:37:914;0
11:35:38:070;0
11:35:38:226;0
11:35:38:382;0
11:35:38:539;0
11:35:38:695;0
11:35:38:851;0
11:35:39:007;0
11:35:39:164;0
11:35:39:320;0
11:35:39:476;0
11:35:39:632;0
11:35:39:789;0
11:35:39:945;0
11:35:40:101;0
11:35:40:257;0
11:35:40:414;0
11:35:40:570;0
11:35:40:726;0
11:35:40:882;0
11:35:41:039;0
11:35:41:195;0
11:35:41:351;0
11:35:41:507;0
11:35:41:664;0
11:35:41:820;0
11:35:41:976;0
11:35:42:132;0
11:35:42:289;0
11:35:42:445;0
11:35:42:601;0
11:35:42:757;1
11:35:42:914;1
11:35:43:070;1
11:35:43:226;1
11:35:43:382;1
11:35:43:539;1
11:35:43:695;1
11:35:43:851;1
11:35:44:007;1
11:35:44:164;1
11:35:44:320;0
11:35:44:476;0
11:35:44:632;0
11:35:44:789;0
11:35:44:945;0
11:35:45:101;0
11:35:45:257;0
11:35:45:414;0
11:35:45:570;0
11:35:45:726;0
11:35:45:882;0
11:35:46:039;0
11:35:46:195;0
11:35:46:351;0
11:35:46:507;0
11:35:46:664;0
11:35:46:820;0
11:35:46:976;0
11:35:47:132;0
11:35:47:289;0
11:35:47:445;0
11:35:47:601;0
11:35:47:757;0
11:35:47:914;0
11:35:48:070;0
11:35:48:226;0
11:35:48:382;0
11:35:48:539;0
11:35:48:695;0
11:35:48:851;0
11:35:49:007;0
11:35:49:164;0
11:35:49:320;0
11:35:49:476;0
11:35:49:632;0
11:35:49:789;0
11:35:49:945;0
11:35:50:101;0
11:35:50:257;0
11:35:50:414;0
11:35:50:570;0
11:35:50:726;0
11:35:50:882;0
11:35:51:039;0
11:35:51:195;0
11:35:51:351;0
11:35:51:507;0
11:35:51:664;0
11:35:51:820;0
11:35:51:976;0
11:35:52:132;0
11:35:52:289;0
11:35:52:445;0
11:35:52:601;0
11:35:52:757;0
11:35:52:914;1
11:35:53:070;1
11:35:53:226;1
11:35:53:382;0
11:35:53:539;0
11:35:53:695;1
11:35:53:851;1
11:35:54:007;0
11:35:54:164;0
11:35:54:320;1
11:35:54:476;1
11:35:54:632;1
11:35:54:789;1
11:35:54:945;1
11:35:55:101;1
11:35:55:257;1
11:35:55:414;1
11:35:55:570;1
11:35:55:726;1
11:35:55:882;1
11:35:56:039;0
11:35:56:195;0
11:35:56:351;0
11:35:56:507;0
11:35:56:664;0
11:35:56:820;0
11:35:56:976;0
11:35:57:132;0
11:35:57:289;0
11:35:57:445;0
11:35:57:601;0
11:35:57:757;0
11:35:57:914;0
11:35:58:070;0
11:35:58:226;1
11:35:58:382;0
11:35:58:539;0
11:35:58:695;0
11:35:58:851;0
11:35:59:007;0
11:35:59:164;0
11:35:59:320;0
11:35:59:476;0
11:35:59:632;0
11:35:59:789;0
11:35:59:945;0
11:36:00:101;0
11:36:00:257;0
11:36:00:414;0
11:36:00:570;0
11:36:00:726;0
11:36:00:882;0
11:36:01:039;0
11:36:01:195;0
11:36:01:351;0
11:36:01:507;0
11:36:01:664;0
11:36:01:820;0
11:36:01:976;0
11:36:02:132;0
11:36:02:289;0
11:36:02:445;0
11:36:02:601;0
11:36:02:757;0
11:36:02:914;0
11:36:03:070;0
11:36:03:226;0
11:36:03:382;0
11:36:03:539;0
11:36:03:695;0
11:36:03:851;0
11:36:04:007;0
11:36:04:164;0
11:36:04:320;0
11:36:04:476;0
11:36:04:632;0
11:36:04:789;0
11:36:04:945;0
11:36:05:101;0
11:36:05:257;0
11:36:05:414;0
11:36:05:570;0
11:36:05:726;0
11:36:05:882;0
11:36:06:039;0
11:36:06:195;0
11:36:06:351;0
11:36:06:507;0
11:36:06:664;0
11:36:06:820;0
11:36:06:976;0
11:36:07:132;0
11:36:07:289;0
11:36:07:445;0
11:36:07:601;0
11:36:07:757;0
11:36:07:914;0
11:36:08:070;0
11:36:08:226;0
11:36:08:382;0
11:36:08:539;0
11:36:08:695;0
11:36:08:851;0
11:36:09:007;0
11:36:09:164;0
11:36:09:320;0
11:36:09:476;0
11:36:09:632;0
11:36:09:789;0
11:36:09:945;0
11:36:10:101;0
11:36:10:257;0
11:36:10:414;0
11:36:10:570;0
11:36:10:726;0
11:36:10:882;0
11:36:11:039;0
11:36:11:195;0
11:36:11:351;0
11:36:11:507;0
11:36:11:664;0
11:36:11:820;0
11:36:11:976;0
11:36:12:132;0
11:36:12:289;0
11:36:12:445;0
11:36:12:601;0
11:36:12:757;0
11:36:12:914;0
11:36:13:070;0
11:36:13:226;0
11:36:13:382;0
11:36:13:539;0
11:36:13:695;0
11:36:13:851;0
11:36:14:007;0
11:36:14:164;0
11:36:14:320;0
11:36:14:476;0
11:36:14:632;0
11:36:14:789;0
11:36:14:945;0
11:36:15:101;0
11:36:15:257;0
11:36:15:414;0
11:36:15:570;0
11:36:15:726;0
11:36:15:882;0
11:36:16:039;0
11:36:16:195;0
11:36:16:351;0
11:36:16:507;0
11:36:16:664;0
11:36:16:820;0
11:36:16:976;0
11:36:17:132;0
11:36:17:289;0
11:36:17:445;0
11:36:17:601;0
11:36:17:757;0
11:36:17:914;0
11:36:18:070;0
11:36:18:226;0
11:36:18:382;0
11:36:18:539;0
11:36:18:695;0
11:36:18:851;0
11:36:19:007;0
11:36:19:164;0
11:36:19:320;0
11:36:19:476;0
11:36:19:632;0
11:36:19:789;1
11:36:19:945;1
11:36:20:101;1
11:36:20:257;1
11:36:20:414;1
11:36:20:570;1
11:36:20:726;1
11:36:20:882;0
11:36:21:039;0
11:36:21:195;0
11:36:21:351;1
11:36:21:507;1
11:36:21:664;1
11:36:21:820;1
11:36:21:976;1
11:36:22:132;1
11:36:22:289;1
11:36:22:445;1
11:36:22:601;0
11:36:22:757;0
11:36:22:914;0
11:36:23:070;0
11:36:23:226;0
11:36:23:382;0
11:36:23:539;0
11:36:23:695;0
11:36:23:851;0
11:36:24:007;0
11:36:24:164;0
11:36:24:320;0
11:36:24:476;0
11:36:24:632;0
11:36:24:789;0
11:36:24:945;0
11:36:25:101;0
11:36:25:257;0
11:36:25:414;0
11:36:25:570;0
11:36:25:726;0
11:36:25:882;0
11:36:26:039;0
11:36:26:195;0
11:36:26:351;0
11:36:26:507;0
11:36:26:664;0
11:36:26:820;0
11:36:26:976;0
11:36:27:132;0
11:36:27:289;0
11:36:27:445;0
11:36:27:601;0
11:36:27:757;0
11:36:27:914;0
11:36:28:070;0
11:36:28:226;0
11:36:28:382;0
11:36:28:539;0
11:36:28:695;0
11:36:28:851;0
11:36:29:007;0
11:36:29:164;0
11:36:29:320;0
11:36:29:476;0
11:36:29:632;0
11:36:29:789;0
11:36:29:945;0
11:36:30:101;0
11:36:30:257;1
11:36:30:414;1
11:36:30:570;1
11:36:30:726;1
11:36:30:882;1
11:36:31:039;1
11:36:31:195;0
11:36:31:351;0
11:36:31:507;0
11:36:31:664;0
11:36:31:820;0
11:36:31:976;0
11:36:32:132;0
11:36:32:289;0
11:36:32:445;0
11:36:32:601;0
11:36:32:757;0
11:36:32:914;0
11:36:33:070;0
11:36:33:226;0
11:36:33:382;0
11:36:33:539;0
11:36:33:695;0
11:36:33:851;0
11:36:34:007;0
11:36:34:164;0
11:36:34:320;0
11:36:34:476;0
11:36:34:632;0
11:36:34:789;0
11:36:34:945;0
11:36:35:101;0
11:36:35:257;0
11:36:35:414;0
11:36:35:570;0
11:36:35:726;0
11:36:35:882;0
11:36:36:039;0
11:36:36:195;0
11:36:36:351;0
11:36:36:507;0
11:36:36:664;0
11:36:36:820;0
11:36:36:976;0
11:36:37:132;0
11:36:37:289;0
11:36:37:445;0
11:36:37:601;0
11:36:37:757;0
11:36:37:914;0
11:36:38:070;0
11:36:38:226;0
11:36:38:382;0
11:36:38:539;0
11:36:38:695;0
11:36:38:851;0
11:36:39:007;0
11:36:39:164;0
11:36:39:320;0
11:36:39:476;0
11:36:39:632;0
11:36:39:789;0
11:36:39:945;0
11:36:40:101;0
11:36:40:257;0
11:36:40:414;0
11:36:40:570;0
11:36:40:726;0
11:36:40:882;0
11:36:41:039;0
11:36:41:195;0
11:36:41:351;0
11:36:41:507;0
11:36:41:664;0
11:36:41:820;0
11:36:41:976;0
11:36:42:132;0
11:36:42:289;0
11:36:42:445;0
11:36:42:601;0
11:36:42:757;0
11:36:42:914;0
11:36:43:070;0
11:36:43:226;0
11:36:43:382;0
11:36:43:539;0
11:36:43:695;0
11:36:43:851;0
11:36:44:007;0
11:36:44:164;0
11:36:44:320;0
11:36:44:476;0
11:36:44:632;0
11:36:44:789;0
11:36:44:945;0
11:36:45:101;0
11:36:45:257;0
11:36:45:414;0
11:36:45:570;0
11:36:45:726;0
11:36:45:882;0
11:36:46:039;0
11:36:46:195;0
11:36:46:351;0
11:36:46:507;0
11:36:46:664;0
11:36:46:820;0
11:36:46:976;0
11:36:47:132;0
11:36:47:289;0
11:36:47:445;0
11:36:47:601;0
11:36:47:757;0
11:36:47:914;0
11:36:48:070;0
11:36:48:226;0
11:36:48:382;0
11:36:48:539;0
11:36:48:695;0
11:36:48:851;0
11:36:49:007;0
11:36:49:164;0
11:36:49:320;0
11:36:49:476;0
11:36:49:632;0
11:36:49:789;0
11:36:49:945;0
11:36:50:101;0
11:36:50:257;0
11:36:50:414;0
11:36:50:570;0
11:36:50:726;0
11:36:50:882;0
11:36:51:039;0
11:36:51:195;0
11:36:51:351;0
11:36:51:507;0
11:36:51:664;0
11:36:51:820;0
11:36:51:976;0
11:36:52:132;0
11:36:52:289;0
11:36:52:445;0
11:36:52:601;0
11:36:52:757;0
11:36:52:914;0
11:36:53:070;0
11:36:53:226;0
11:36:53:382;0
11:36:53:539;0
11:36:53:695;0
11:36:53:851;0
11:36:54:007;0
11:36:54:164;0
11:36:54:320;0
11:36:54:476;0
11:36:54:632;0
11:36:54:789;0
11:36:54:945;0
11:36:55:101;0
11:36:55:257;0
11:36:55:414;0
11:36:55:570;0
11:36:55:726;0
11:36:55:882;0
11:36:56:039;0
11:36:56:195;0
11:36:56:351;0
11:36:56:507;0
11:36:56:664;0
11:36:56:820;0
11:36:56:976;0
11:36:57:132;0
11:36:57:289;0
11:36:57:445;0
11:36:57:601;0
11:36:57:757;0
11:36:57:914;0
11:36:58:070;0
11:36:58:226;0
11:36:58:382;0
11:36:58:539;0
11:36:58:695;0
11:36:58:851;0
11:36:59:007;0
11:36:59:164;0
11:36:59:320;0
11:36:59:476;0
11:36:59:632;0
11:36:59:789;0
11:36:59:945;0
11:37:00:101;0
11:37:00:257;0
11:37:00:414;0
11:37:00:570;0
11:37:00:726;0
11:37:00:882;0
11:37:01:039;0
11:37:01:195;0
11:37:01:351;0
11:37:01:507;0
11:37:01:664;0
11:37:01:820;0
11:37:01:976;0
11:37:02:132;0
11:37:02:289;0
11:37:02:445;0
11:37:02:601;0
11:37:02:757;0
11:37:02:914;1
11:37:03:070;1
11:37:03:226;1
11:37:03:382;1
11:37:03:539;1
11:37:03:695;1
11:37:03:851;1
11:37:04:007;1
11:37:04:164;1
11:37:04:320;1
11:37:04:476;0
11:37:04:632;0
11:37:04:789;0
11:37:04:945;0
11:37:05:101;0
11:37:05:257;0
11:37:05:414;0
11:37:05:570;1
11:37:05:726;1
11:37:05:882;1
11:37:06:039;1
11:37:06:195;1
11:37:06:351;1
11:37:06:507;0
11:37:06:664;0
11:37:06:820;0
11:37:06:976;0
11:37:07:132;0
11:37:07:289;0
11:37:07:445;0
11:37:07:601;0
11:37:07:757;0
11:37:07:914;0
11:37:08:070;0
11:37:08:226;0
11:37:08:382;0
11:37:08:539;0
11:37:08:695;0
11:37:08:851;0
11:37:09:007;0
11:37:09:164;0
11:37:09:320;0
11:37:09:476;0
11:37:09:632;0
11:37:09:789;0
11:37:09:945;0
11:37:10:101;0
11:37:10:257;0
11:37:10:414;0
11:37:10:570;0
11:37:10:726;0
11:37:10:882;0
11:37:11:039;0
11:37:11:195;0
11:37:11:351;0
11:37:11:507;0
11:37:11:664;0
11:37:11:820;0
11:37:11:976;0
11:37:12:132;0
11:37:12:289;0
11:37:12:445;0
