median(time1,time2);stress/non-stress
11:30:49:468;0
11:30:49:625;0
11:30:49:781;0
11:30:49:937;1
11:30:50:093;1
11:30:50:250;1
11:30:50:406;1
11:30:50:562;1
11:30:50:718;1
11:30:50:875;1
11:30:51:031;0
11:30:51:187;0
11:30:51:343;0
11:30:51:500;0
11:30:51:656;0
11:30:51:812;0
11:30:51:968;0
11:30:52:125;1
11:30:52:281;0
11:30:52:437;0
11:30:52:593;0
11:30:52:750;0
11:30:52:906;0
11:30:53:062;0
11:30:53:218;0
11:30:53:375;0
11:30:53:531;0
11:30:53:687;0
11:30:53:843;0
11:30:54:000;0
11:30:54:156;0
11:30:54:312;0
11:30:54:468;0
11:30:54:625;0
11:30:54:781;0
11:30:54:937;0
11:30:55:093;0
11:30:55:250;0
11:30:55:406;0
11:30:55:562;0
11:30:55:718;0
11:30:55:875;0
11:30:56:031;0
11:30:56:187;0
11:30:56:343;1
11:30:56:500;0
11:30:56:656;0
11:30:56:812;0
11:30:56:968;0
11:30:57:125;0
11:30:57:281;0
11:30:57:437;1
11:30:57:593;1
11:30:57:750;0
11:30:57:906;1
11:30:58:062;1
11:30:58:218;1
11:30:58:375;0
11:30:58:531;0
11:30:58:687;0
11:30:58:843;1
11:30:59:000;1
11:30:59:156;1
11:30:59:312;1
11:30:59:468;1
11:30:59:625;0
11:30:59:781;0
11:30:59:937;0
11:31:00:093;0
11:31:00:250;0
11:31:00:406;0
11:31:00:562;0
11:31:00:718;0
11:31:00:875;0
11:31:01:031;0
11:31:01:187;0
11:31:01:343;0
11:31:01:500;0
11:31:01:656;0
11:31:01:812;0
11:31:01:968;0
11:31:02:125;0
11:31:02:281;0
11:31:02:437;0
11:31:02:593;0
11:31:02:750;0
11:31:02:906;0
11:31:03:062;0
11:31:03:218;0
11:31:03:375;0
11:31:03:531;0
11:31:03:687;0
11:31:03:843;0
11:31:04:000;0
11:31:04:156;0
11:31:04:312;0
11:31:04:468;0
11:31:04:625;0
11:31:04:781;0
11:31:04:937;0
11:31:05:093;0
11:31:05:250;0
11:31:05:406;0
11:31:05:562;0
11:31:05:718;0
11:31:05:875;0
11:31:06:031;0
11:31:06:187;0
11:31:06:343;0
11:31:06:500;0
11:31:06:656;0
11:31:06:812;0
11:31:06:968;0
11:31:07:125;0
11:31:07:281;0
11:31:07:437;1
11:31:07:593;1
11:31:07:750;1
11:31:07:906;1
11:31:08:062;1
11:31:08:218;1
11:31:08:375;1
11:31:08:531;1
11:31:08:687;1
11:31:08:843;0
11:31:09:000;0
11:31:09:156;0
11:31:09:312;0
11:31:09:468;0
11:31:09:625;0
11:31:09:781;0
11:31:09:937;0
11:31:10:093;0
11:31:10:250;1
11:31:10:406;1
11:31:10:562;1
11:31:10:718;0
11:31:10:875;0
11:31:11:031;1
11:31:11:187;1
11:31:11:343;1
11:31:11:500;0
11:31:11:656;0
11:31:11:812;0
11:31:11:968;0
11:31:12:125;0
11:31:12:281;1
11:31:12:437;1
11:31:12:593;1
11:31:12:750;1
11:31:12:906;0
11:31:13:062;0
11:31:13:218;0
11:31:13:375;0
11:31:13:531;0
11:31:13:687;0
11:31:13:843;0
11:31:14:000;0
11:31:14:156;0
11:31:14:312;0
11:31:14:468;0
11:31:14:625;0
11:31:14:781;0
11:31:14:937;0
11:31:15:093;0
11:31:15:250;0
11:31:15:406;0
11:31:15:562;0
11:31:15:718;0
11:31:15:875;0
11:31:16:031;0
11:31:16:187;0
11:31:16:343;0
11:31:16:500;0
11:31:16:656;0
11:31:16:812;0
11:31:16:968;0
11:31:17:125;0
11:31:17:281;0
11:31:17:437;0
11:31:17:593;0
11:31:17:750;0
11:31:17:906;0
11:31:18:062;0
11:31:18:218;0
11:31:18:375;0
11:31:18:531;0
11:31:18:687;0
11:31:18:843;0
11:31:19:000;0
11:31:19:156;0
11:31:19:312;0
11:31:19:468;0
11:31:19:625;0
11:31:19:781;1
11:31:19:937;0
11:31:20:093;0
11:31:20:250;1
11:31:20:406;1
11:31:20:562;0
11:31:20:718;1
11:31:20:875;0
11:31:21:031;0
11:31:21:187;1
11:31:21:343;1
11:31:21:500;1
11:31:21:656;1
11:31:21:812;1
11:31:21:968;1
11:31:22:125;1
11:31:22:281;1
11:31:22:437;1
11:31:22:593;1
11:31:22:750;1
11:31:22:906;0
11:31:23:062;0
11:31:23:218;0
11:31:23:375;0
11:31:23:531;0
11:31:23:687;0
11:31:23:843;0
11:31:24:000;0
11:31:24:156;0
11:31:24:312;0
11:31:24:468;0
11:31:24:625;0
11:31:24:781;0
11:31:24:937;0
11:31:25:093;0
11:31:25:250;0
11:31:25:406;0
11:31:25:562;0
11:31:25:718;0
11:31:25:875;0
11:31:26:031;0
11:31:26:187;0
11:31:26:343;0
11:31:26:500;0
11:31:26:656;0
11:31:26:812;0
11:31:26:968;0
11:31:27:125;0
11:31:27:281;0
11:31:27:437;0
11:31:27:593;0
11:31:27:750;0
11:31:27:906;0
11:31:28:062;0
11:31:28:218;0
11:31:28:375;0
11:31:28:531;0
11:31:28:687;0
11:31:28:843;0
11:31:29:000;0
11:31:29:156;0
11:31:29:312;0
11:31:29:468;0
11:31:29:625;0
11:31:29:781;0
11:31:29:937;0
