(time1+time2)/2;stress/non-stress
11:29:54:628;0
11:29:54:784;0
11:29:54:441;0
11:29:54:597;0
11:29:55:253;0
11:29:55:409;0
11:29:55:566;0
11:29:55:722;0
11:29:55:378;0
11:29:55:534;0
11:29:56:191;0
11:29:56:347;0
11:29:56:503;0
11:29:56:659;0
11:29:56:316;0
11:29:56:472;0
11:29:56:628;0
11:29:57:284;0
11:29:57:441;0
11:29:57:597;0
11:29:57:753;0
11:29:27:409;0
11:29:27:566;0
11:29:28:222;0
11:29:28:378;0
11:29:28:534;0
11:29:28:691;0
11:29:28:347;0
11:29:28:503;0
11:29:28:659;0
11:29:29:316;0
11:29:29:472;0
11:29:29:628;0
11:29:29:784;0
11:29:29:441;0
11:29:29:597;0
11:29:30:253;0
11:29:30:409;0
11:29:30:566;0
11:29:30:722;0
11:29:30:378;0
11:29:30:534;0
11:29:31:191;0
11:29:31:347;0
11:29:31:503;0
11:29:31:659;0
11:29:31:316;1
11:29:31:472;0
11:29:31:628;0
11:30:2:284;0
11:30:2:441;0
11:30:2:597;0
11:30:2:753;0
11:30:2:409;0
11:30:2:566;0
11:30:3:222;0
11:30:3:378;1
11:30:3:534;1
11:30:3:691;1
11:30:3:347;1
11:30:3:503;1
11:30:3:659;0
11:30:4:316;0
11:30:4:472;0
11:30:4:628;0
11:30:4:784;0
11:30:4:441;0
11:30:4:597;0
11:30:5:253;0
11:30:5:409;0
11:30:5:566;0
11:30:5:722;0
11:30:5:378;0
11:30:5:534;0
11:30:6:191;0
11:30:6:347;0
11:30:6:503;0
11:30:6:659;0
11:30:6:316;0
11:30:6:472;0
11:30:6:628;0
11:30:7:284;0
11:30:7:441;0
11:30:7:597;0
11:30:7:753;0
11:30:7:409;0
11:30:7:566;0
11:30:8:222;0
11:30:8:378;0
11:30:8:534;0
11:30:8:691;0
11:30:8:347;0
11:30:8:503;0
11:30:8:659;0
11:30:9:316;0
11:30:9:472;0
11:30:9:628;0
11:30:9:784;0
11:30:9:441;0
11:30:9:597;0
11:30:10:253;0
11:30:10:409;0
11:30:10:566;0
11:30:10:722;0
11:30:10:378;0
11:30:10:534;0
11:30:11:191;1
11:30:11:347;1
11:30:11:503;1
11:30:11:659;1
11:30:11:316;1
11:30:11:472;0
11:30:11:628;0
11:30:12:284;0
11:30:12:441;0
11:30:12:597;0
11:30:12:753;0
11:30:12:409;0
11:30:12:566;0
11:30:13:222;0
11:30:13:378;0
11:30:13:534;1
11:30:13:691;1
11:30:13:347;1
11:30:13:503;1
11:30:13:659;1
11:30:14:316;1
11:30:14:472;1
11:30:14:628;1
11:30:14:784;0
11:30:14:441;0
11:30:14:597;0
11:30:15:253;0
11:30:15:409;0
11:30:15:566;0
11:30:15:722;0
11:30:15:378;0
11:30:15:534;0
11:30:16:191;0
11:30:16:347;0
11:30:16:503;0
11:30:16:659;0
11:30:16:316;0
11:30:16:472;0
11:30:16:628;0
11:30:17:284;0
11:30:17:441;0
11:30:17:597;0
11:30:17:753;0
11:30:17:409;0
11:30:17:566;0
11:30:18:222;0
11:30:18:378;0
11:30:18:534;0
11:30:18:691;0
11:30:18:347;0
11:30:18:503;0
11:30:18:659;0
11:30:19:316;0
11:30:19:472;0
11:30:19:628;0
11:30:19:784;0
11:30:19:441;0
11:30:19:597;0
11:30:20:253;0
11:30:20:409;0
11:30:20:566;0
11:30:20:722;0
11:30:20:378;0
11:30:20:534;0
11:30:21:191;0
11:30:21:347;0
11:30:21:503;0
11:30:21:659;0
11:30:21:316;0
11:30:21:472;0
11:30:21:628;1
11:30:22:284;1
11:30:22:441;0
11:30:22:597;0
11:30:22:753;0
11:30:22:409;0
11:30:22:566;0
11:30:23:222;0
11:30:23:378;0
11:30:23:534;0
11:30:23:691;0
11:30:23:347;0
11:30:23:503;0
11:30:23:659;0
11:30:24:316;0
11:30:24:472;0
11:30:24:628;0
11:30:24:784;0
11:30:24:441;0
11:30:24:597;0
11:30:25:253;0
11:30:25:409;0
11:30:25:566;0
11:30:25:722;0
11:30:25:378;0
11:30:25:534;0
11:30:26:191;0
11:30:26:347;0
11:30:26:503;0
11:30:26:659;1
11:30:26:316;1
11:30:26:472;1
11:30:26:628;1
11:30:27:284;1
11:30:27:441;1
11:30:27:597;0
11:30:27:753;0
11:30:27:409;0
11:30:27:566;0
11:30:28:222;0
11:30:28:378;1
11:30:28:534;1
11:30:28:691;1
11:30:28:347;1
11:30:28:503;0
11:30:28:659;0
11:30:29:316;0
11:30:29:472;0
11:30:29:628;0
11:30:29:784;0
11:30:29:441;0
11:30:29:597;0
11:30:30:253;0
11:30:30:409;0
11:30:30:566;0
11:30:30:722;0
11:30:30:378;0
11:30:30:534;0
11:30:31:191;0
11:30:31:347;0
11:30:31:503;0
11:30:31:659;0
11:30:31:316;0
11:30:31:472;0
11:30:31:628;0
11:30:32:284;0
11:30:32:441;0
11:30:32:597;0
11:30:32:753;0
11:30:32:409;0
11:30:32:566;0
11:30:33:222;0
11:30:33:378;0
11:30:33:534;0
11:30:33:691;0
11:30:33:347;0
11:30:33:503;0
11:30:33:659;0
11:30:34:316;1
11:30:34:472;0
11:30:34:628;1
11:30:34:784;1
11:30:34:441;1
11:30:34:597;1
11:30:35:253;1
11:30:35:409;0
11:30:35:566;0
11:30:35:722;0
11:30:35:378;0
11:30:35:534;0
11:30:36:191;0
11:30:36:347;0
11:30:36:503;1
11:30:36:659;1
11:30:36:316;0
11:30:36:472;0
11:30:36:628;0
11:30:37:284;0
11:30:37:441;0
11:30:37:597;0
11:30:37:753;0
11:30:37:409;0
11:30:37:566;0
11:30:38:222;0
11:30:38:378;0
11:30:38:534;0
11:30:38:691;0
11:30:38:347;1
11:30:38:503;1
11:30:38:659;1
11:30:39:316;1
11:30:39:472;1
11:30:39:628;1
11:30:39:784;1
11:30:39:441;0
11:30:39:597;0
11:30:40:253;0
11:30:40:409;0
11:30:40:566;0
11:30:40:722;0
11:30:40:378;0
11:30:40:534;0
11:30:41:191;0
11:30:41:347;0
11:30:41:503;0
11:30:41:659;0
11:30:41:316;0
11:30:41:472;0
11:30:41:628;0
11:30:42:284;0
11:30:42:441;0
11:30:42:597;0
11:30:42:753;0
11:30:42:409;0
11:30:42:566;0
11:30:43:222;0
11:30:43:378;0
11:30:43:534;0
11:30:43:691;0
11:30:43:347;0
11:30:43:503;0
11:30:43:659;0
11:30:44:316;0
11:30:44:472;0
11:30:44:628;0
11:30:44:784;0
11:30:44:441;0
11:30:44:597;0
11:30:45:253;0
11:30:45:409;0
11:30:45:566;0
11:30:45:722;0
11:30:45:378;0
11:30:45:534;0
11:30:46:191;0
11:30:46:347;0
11:30:46:503;0
11:30:46:659;0
11:30:46:316;0
11:30:46:472;0
11:30:46:628;0
11:30:47:284;0
11:30:47:441;0
11:30:47:597;0
11:30:47:753;0
11:30:47:409;0
11:30:47:566;0
11:30:48:222;0
11:30:48:378;0
11:30:48:534;0
11:30:48:691;0
11:30:48:347;0
11:30:48:503;0
11:30:48:659;0
11:30:49:316;0
11:30:49:472;0
11:30:49:628;0
11:30:49:784;0
11:30:49:441;1
11:30:49:597;1
11:30:50:253;1
11:30:50:409;1
11:30:50:566;1
11:30:50:722;1
11:30:50:378;1
11:30:50:534;0
11:30:51:191;0
11:30:51:347;0
11:30:51:503;0
11:30:51:659;0
11:30:51:316;0
11:30:51:472;0
11:30:51:628;1
11:30:52:284;0
11:30:52:441;0
11:30:52:597;0
11:30:52:753;0
11:30:52:409;0
11:30:52:566;0
11:30:53:222;0
11:30:53:378;0
11:30:53:534;0
11:30:53:691;0
11:30:53:347;0
11:30:53:503;0
11:30:53:659;0
11:30:54:316;0
11:30:54:472;0
11:30:54:628;0
11:30:54:784;0
11:30:54:441;0
11:30:54:597;0
11:30:55:253;0
11:30:55:409;0
11:30:55:566;0
11:30:55:722;0
11:30:55:378;0
11:30:55:534;0
11:30:56:191;0
11:30:56:347;1
11:30:56:503;0
11:30:56:659;0
11:30:56:316;0
11:30:56:472;0
11:30:56:628;0
11:30:57:284;0
11:30:57:441;1
11:30:57:597;1
11:30:57:753;0
11:30:27:409;1
11:30:27:566;1
11:30:28:222;1
11:30:28:378;0
11:30:28:534;0
11:30:28:691;0
11:30:28:347;1
11:30:28:503;1
11:30:28:659;1
11:30:29:316;1
11:30:29:472;1
11:30:29:628;0
11:30:29:784;0
11:30:29:441;0
11:30:29:597;0
11:30:30:253;0
11:30:30:409;0
11:30:30:566;0
11:30:30:722;0
11:30:30:378;0
11:30:30:534;0
11:30:31:191;0
11:30:31:347;0
11:30:31:503;0
11:30:31:659;0
11:30:31:316;0
11:30:31:472;0
11:30:31:628;0
11:31:2:284;0
11:31:2:441;0
11:31:2:597;0
11:31:2:753;0
11:31:2:409;0
11:31:2:566;0
11:31:3:222;0
11:31:3:378;0
11:31:3:534;0
11:31:3:691;0
11:31:3:347;0
11:31:3:503;0
11:31:3:659;0
11:31:4:316;0
11:31:4:472;0
11:31:4:628;0
11:31:4:784;0
11:31:4:441;0
11:31:4:597;0
11:31:5:253;0
11:31:5:409;0
11:31:5:566;0
11:31:5:722;0
11:31:5:378;0
11:31:5:534;0
11:31:6:191;0
11:31:6:347;0
11:31:6:503;0
11:31:6:659;0
11:31:6:316;0
11:31:6:472;0
11:31:6:628;0
11:31:7:284;0
11:31:7:441;1
11:31:7:597;1
11:31:7:753;1
11:31:7:409;1
11:31:7:566;1
11:31:8:222;1
11:31:8:378;1
11:31:8:534;1
11:31:8:691;1
11:31:8:347;0
11:31:8:503;0
11:31:8:659;0
11:31:9:316;0
11:31:9:472;0
11:31:9:628;0
11:31:9:784;0
11:31:9:441;0
11:31:9:597;0
11:31:10:253;1
11:31:10:409;1
11:31:10:566;1
11:31:10:722;0
11:31:10:378;0
11:31:10:534;1
11:31:11:191;1
11:31:11:347;1
11:31:11:503;0
11:31:11:659;0
11:31:11:316;0
11:31:11:472;0
11:31:11:628;0
11:31:12:284;1
11:31:12:441;1
11:31:12:597;1
11:31:12:753;1
11:31:12:409;0
11:31:12:566;0
11:31:13:222;0
11:31:13:378;0
11:31:13:534;0
11:31:13:691;0
11:31:13:347;0
11:31:13:503;0
11:31:13:659;0
11:31:14:316;0
11:31:14:472;0
11:31:14:628;0
11:31:14:784;0
11:31:14:441;0
11:31:14:597;0
11:31:15:253;0
11:31:15:409;0
11:31:15:566;0
11:31:15:722;0
11:31:15:378;0
11:31:15:534;0
11:31:16:191;0
11:31:16:347;0
11:31:16:503;0
11:31:16:659;0
11:31:16:316;0
11:31:16:472;0
11:31:16:628;0
11:31:17:284;0
11:31:17:441;0
11:31:17:597;0
11:31:17:753;0
11:31:17:409;0
11:31:17:566;0
11:31:18:222;0
11:31:18:378;0
11:31:18:534;0
11:31:18:691;0
11:31:18:347;0
11:31:18:503;0
11:31:18:659;0
11:31:19:316;0
11:31:19:472;0
11:31:19:628;0
11:31:19:784;1
11:31:19:441;0
11:31:19:597;0
11:31:20:253;1
11:31:20:409;1
11:31:20:566;0
11:31:20:722;1
11:31:20:378;0
11:31:20:534;0
11:31:21:191;1
11:31:21:347;1
11:31:21:503;1
11:31:21:659;1
11:31:21:316;1
11:31:21:472;1
11:31:21:628;1
11:31:22:284;1
11:31:22:441;1
11:31:22:597;1
11:31:22:753;1
11:31:22:409;0
11:31:22:566;0
11:31:23:222;0
11:31:23:378;0
11:31:23:534;0
11:31:23:691;0
11:31:23:347;0
11:31:23:503;0
11:31:23:659;0
11:31:24:316;0
11:31:24:472;0
11:31:24:628;0
11:31:24:784;0
11:31:24:441;0
11:31:24:597;0
11:31:25:253;0
11:31:25:409;0
11:31:25:566;0
11:31:25:722;0
11:31:25:378;0
11:31:25:534;0
11:31:26:191;0
11:31:26:347;0
11:31:26:503;0
11:31:26:659;0
11:31:26:316;0
11:31:26:472;0
11:31:26:628;0
11:31:27:284;0
11:31:27:441;0
11:31:27:597;0
11:31:27:753;0
11:31:27:409;0
11:31:27:566;0
11:31:28:222;0
11:31:28:378;0
11:31:28:534;0
11:31:28:691;0
11:31:28:347;0
11:31:28:503;0
11:31:28:659;0
11:31:29:316;0
11:31:29:472;0
11:31:29:628;0
11:31:29:784;0
11:31:29:441;0
