(time1+time2)/2;stress/non-stress
11:31:51:776;0
11:31:51:433;0
11:31:51:589;0
11:31:52:245;0
11:31:52:401;0
11:31:52:558;0
11:31:52:714;0
11:31:52:370;0
11:31:52:526;0
11:31:53:183;0
11:31:53:339;0
11:31:53:495;0
11:31:53:651;0
11:31:53:808;0
11:31:53:464;0
11:31:53:620;0
11:31:54:276;0
11:31:54:433;0
11:31:54:589;0
11:31:54:745;0
11:31:54:401;0
11:31:54:558;0
11:31:55:214;0
11:31:55:370;0
11:31:55:526;0
11:31:55:683;0
11:31:55:339;0
11:31:55:495;0
11:31:55:651;0
11:31:56:308;0
11:31:56:464;0
11:31:56:620;0
11:31:56:776;0
11:31:56:433;0
11:31:56:589;0
11:31:57:245;0
11:31:57:401;0
11:31:57:558;0
11:31:57:714;0
11:31:27:370;0
11:31:27:526;0
11:31:28:183;0
11:31:28:339;0
11:31:28:495;0
11:31:28:651;0
11:31:28:808;0
11:31:28:464;0
11:31:28:620;0
11:31:29:276;0
11:31:29:433;0
11:31:29:589;0
11:31:29:745;0
11:31:29:401;0
11:31:29:558;0
11:31:30:214;0
11:31:30:370;0
11:31:30:526;0
11:31:30:683;0
11:31:30:339;0
11:31:30:495;0
11:31:30:651;0
11:31:31:308;0
11:31:31:464;0
11:31:31:620;0
11:31:31:776;0
11:31:31:433;0
11:31:31:589;0
11:32:2:245;0
11:32:2:401;0
11:32:2:558;0
11:32:2:714;0
11:32:2:370;0
11:32:2:526;0
11:32:3:183;0
11:32:3:339;0
11:32:3:495;0
11:32:3:651;0
11:32:3:808;0
11:32:3:464;0
11:32:3:620;0
11:32:4:276;0
11:32:4:433;0
11:32:4:589;0
11:32:4:745;0
11:32:4:401;0
11:32:4:558;0
11:32:5:214;0
11:32:5:370;0
11:32:5:526;0
11:32:5:683;0
11:32:5:339;0
11:32:5:495;0
11:32:5:651;0
11:32:6:308;0
11:32:6:464;0
11:32:6:620;0
11:32:6:776;0
11:32:6:433;0
11:32:6:589;0
11:32:7:245;0
11:32:7:401;0
11:32:7:558;0
11:32:7:714;0
11:32:7:370;0
11:32:7:526;0
11:32:8:183;0
11:32:8:339;0
11:32:8:495;0
11:32:8:651;0
11:32:8:808;0
11:32:8:464;0
11:32:8:620;0
11:32:9:276;0
11:32:9:433;0
11:32:9:589;0
11:32:9:745;0
11:32:9:401;0
11:32:9:558;0
11:32:10:214;0
11:32:10:370;0
11:32:10:526;0
11:32:10:683;0
11:32:10:339;0
11:32:10:495;0
11:32:10:651;0
11:32:11:308;0
11:32:11:464;0
11:32:11:620;0
11:32:11:776;0
11:32:11:433;0
11:32:11:589;0
11:32:12:245;0
11:32:12:401;0
11:32:12:558;0
11:32:12:714;0
11:32:12:370;0
11:32:12:526;0
11:32:13:183;0
11:32:13:339;0
11:32:13:495;0
11:32:13:651;0
11:32:13:808;0
11:32:13:464;0
11:32:13:620;0
11:32:14:276;0
11:32:14:433;0
11:32:14:589;0
11:32:14:745;0
11:32:14:401;1
11:32:14:558;1
11:32:15:214;1
11:32:15:370;1
11:32:15:526;1
11:32:15:683;1
11:32:15:339;1
11:32:15:495;1
11:32:15:651;1
11:32:16:308;1
11:32:16:464;0
11:32:16:620;0
11:32:16:776;0
11:32:16:433;0
11:32:16:589;0
11:32:17:245;1
11:32:17:401;0
11:32:17:558;0
11:32:17:714;1
11:32:17:370;1
11:32:17:526;1
11:32:18:183;0
11:32:18:339;0
11:32:18:495;0
11:32:18:651;0
11:32:18:808;0
11:32:18:464;0
11:32:18:620;0
11:32:19:276;0
11:32:19:433;0
11:32:19:589;0
11:32:19:745;0
11:32:19:401;0
11:32:19:558;0
11:32:20:214;0
11:32:20:370;0
11:32:20:526;0
11:32:20:683;0
11:32:20:339;0
11:32:20:495;0
11:32:20:651;0
11:32:21:308;0
11:32:21:464;0
11:32:21:620;0
11:32:21:776;0
11:32:21:433;0
11:32:21:589;0
11:32:22:245;0
11:32:22:401;0
11:32:22:558;0
11:32:22:714;0
11:32:22:370;0
11:32:22:526;0
11:32:23:183;0
11:32:23:339;0
11:32:23:495;0
11:32:23:651;0
11:32:23:808;0
11:32:23:464;0
11:32:23:620;0
11:32:24:276;0
11:32:24:433;0
11:32:24:589;0
11:32:24:745;0
11:32:24:401;0
11:32:24:558;0
11:32:25:214;0
11:32:25:370;0
11:32:25:526;0
11:32:25:683;0
11:32:25:339;0
11:32:25:495;0
11:32:25:651;0
11:32:26:308;0
11:32:26:464;0
11:32:26:620;0
11:32:26:776;0
11:32:26:433;0
11:32:26:589;0
11:32:27:245;0
11:32:27:401;0
11:32:27:558;0
11:32:27:714;0
11:32:27:370;0
11:32:27:526;0
11:32:28:183;0
11:32:28:339;0
11:32:28:495;0
11:32:28:651;0
11:32:28:808;0
11:32:28:464;0
11:32:28:620;0
11:32:29:276;0
11:32:29:433;0
11:32:29:589;0
11:32:29:745;0
11:32:29:401;0
11:32:29:558;0
11:32:30:214;0
11:32:30:370;0
11:32:30:526;0
11:32:30:683;0
11:32:30:339;0
11:32:30:495;0
11:32:30:651;0
11:32:31:308;0
11:32:31:464;0
11:32:31:620;0
11:32:31:776;0
11:32:31:433;0
11:32:31:589;0
11:32:32:245;0
11:32:32:401;0
11:32:32:558;0
11:32:32:714;0
11:32:32:370;1
11:32:32:526;1
11:32:33:183;1
11:32:33:339;1
11:32:33:495;1
11:32:33:651;0
11:32:33:808;0
11:32:33:464;0
11:32:33:620;0
11:32:34:276;0
11:32:34:433;0
11:32:34:589;0
11:32:34:745;0
11:32:34:401;0
11:32:34:558;0
11:32:35:214;0
11:32:35:370;0
11:32:35:526;0
11:32:35:683;0
11:32:35:339;0
11:32:35:495;0
11:32:35:651;0
11:32:36:308;0
11:32:36:464;0
11:32:36:620;0
11:32:36:776;0
11:32:36:433;0
11:32:36:589;0
11:32:37:245;0
11:32:37:401;0
11:32:37:558;0
11:32:37:714;0
11:32:37:370;0
11:32:37:526;0
11:32:38:183;0
11:32:38:339;0
11:32:38:495;0
11:32:38:651;0
11:32:38:808;0
11:32:38:464;0
11:32:38:620;0
11:32:39:276;0
11:32:39:433;0
11:32:39:589;0
11:32:39:745;0
11:32:39:401;0
11:32:39:558;0
11:32:40:214;0
11:32:40:370;0
11:32:40:526;0
11:32:40:683;0
11:32:40:339;0
11:32:40:495;0
11:32:40:651;0
11:32:41:308;0
11:32:41:464;0
11:32:41:620;0
11:32:41:776;0
11:32:41:433;0
11:32:41:589;0
11:32:42:245;0
11:32:42:401;0
11:32:42:558;0
11:32:42:714;0
11:32:42:370;0
11:32:42:526;0
11:32:43:183;0
11:32:43:339;0
11:32:43:495;0
11:32:43:651;0
11:32:43:808;0
11:32:43:464;0
11:32:43:620;0
11:32:44:276;0
11:32:44:433;0
11:32:44:589;0
11:32:44:745;0
11:32:44:401;0
11:32:44:558;0
11:32:45:214;0
11:32:45:370;0
11:32:45:526;0
11:32:45:683;0
11:32:45:339;0
11:32:45:495;0
11:32:45:651;0
11:32:46:308;0
11:32:46:464;0
11:32:46:620;0
11:32:46:776;0
11:32:46:433;0
11:32:46:589;0
11:32:47:245;0
11:32:47:401;0
11:32:47:558;0
11:32:47:714;0
11:32:47:370;0
11:32:47:526;0
11:32:48:183;0
11:32:48:339;0
11:32:48:495;0
11:32:48:651;0
11:32:48:808;0
11:32:48:464;0
11:32:48:620;0
11:32:49:276;0
11:32:49:433;0
11:32:49:589;0
11:32:49:745;0
11:32:49:401;0
11:32:49:558;0
11:32:50:214;0
11:32:50:370;0
11:32:50:526;0
11:32:50:683;0
11:32:50:339;0
11:32:50:495;0
11:32:50:651;0
11:32:51:308;0
11:32:51:464;0
11:32:51:620;0
11:32:51:776;0
11:32:51:433;0
11:32:51:589;0
11:32:52:245;0
11:32:52:401;0
11:32:52:558;0
11:32:52:714;0
11:32:52:370;0
11:32:52:526;0
11:32:53:183;0
11:32:53:339;0
11:32:53:495;0
11:32:53:651;0
11:32:53:808;0
11:32:53:464;0
11:32:53:620;0
11:32:54:276;0
11:32:54:433;0
11:32:54:589;0
11:32:54:745;0
11:32:54:401;0
11:32:54:558;0
11:32:55:214;0
11:32:55:370;0
11:32:55:526;0
11:32:55:683;0
11:32:55:339;0
11:32:55:495;0
11:32:55:651;0
11:32:56:308;0
11:32:56:464;0
11:32:56:620;0
11:32:56:776;0
11:32:56:433;0
11:32:56:589;0
11:32:57:245;0
11:32:57:401;0
11:32:57:558;0
11:32:57:714;0
11:32:27:370;0
11:32:27:526;0
11:32:28:183;0
11:32:28:339;0
11:32:28:495;0
11:32:28:651;0
11:32:28:808;0
11:32:28:464;0
11:32:28:620;0
11:32:29:276;0
11:32:29:433;0
11:32:29:589;0
11:32:29:745;0
11:32:29:401;0
11:32:29:558;0
11:32:30:214;0
11:32:30:370;0
11:32:30:526;0
11:32:30:683;0
11:32:30:339;0
11:32:30:495;0
11:32:30:651;0
11:32:31:308;0
11:32:31:464;0
11:32:31:620;0
11:32:31:776;0
11:32:31:433;0
11:32:31:589;0
11:33:2:245;0
11:33:2:401;1
11:33:2:558;0
11:33:2:714;0
11:33:2:370;0
11:33:2:526;0
11:33:3:183;0
11:33:3:339;0
11:33:3:495;0
11:33:3:651;0
11:33:3:808;0
11:33:3:464;0
11:33:3:620;0
11:33:4:276;0
11:33:4:433;0
11:33:4:589;0
11:33:4:745;0
11:33:4:401;0
11:33:4:558;0
11:33:5:214;0
11:33:5:370;0
11:33:5:526;0
11:33:5:683;0
11:33:5:339;0
11:33:5:495;0
11:33:5:651;0
11:33:6:308;0
11:33:6:464;0
11:33:6:620;0
11:33:6:776;0
11:33:6:433;0
11:33:6:589;0
11:33:7:245;0
11:33:7:401;0
11:33:7:558;0
11:33:7:714;0
11:33:7:370;0
11:33:7:526;0
11:33:8:183;0
11:33:8:339;0
11:33:8:495;0
11:33:8:651;0
11:33:8:808;0
11:33:8:464;0
11:33:8:620;0
11:33:9:276;0
11:33:9:433;0
11:33:9:589;0
11:33:9:745;0
11:33:9:401;0
11:33:9:558;0
11:33:10:214;0
11:33:10:370;0
11:33:10:526;0
11:33:10:683;0
11:33:10:339;0
11:33:10:495;0
11:33:10:651;0
11:33:11:308;0
11:33:11:464;0
11:33:11:620;0
11:33:11:776;0
11:33:11:433;0
11:33:11:589;0
11:33:12:245;0
11:33:12:401;0
11:33:12:558;0
11:33:12:714;0
11:33:12:370;0
11:33:12:526;0
11:33:13:183;0
11:33:13:339;0
11:33:13:495;0
11:33:13:651;0
11:33:13:808;0
11:33:13:464;0
11:33:13:620;0
11:33:14:276;0
11:33:14:433;0
11:33:14:589;0
11:33:14:745;0
11:33:14:401;0
11:33:14:558;0
11:33:15:214;0
11:33:15:370;0
11:33:15:526;0
11:33:15:683;0
11:33:15:339;0
11:33:15:495;0
11:33:15:651;0
11:33:16:308;0
11:33:16:464;0
11:33:16:620;0
11:33:16:776;0
11:33:16:433;0
11:33:16:589;0
11:33:17:245;0
11:33:17:401;0
11:33:17:558;0
11:33:17:714;0
11:33:17:370;0
11:33:17:526;0
11:33:18:183;0
11:33:18:339;0
11:33:18:495;0
11:33:18:651;0
11:33:18:808;0
11:33:18:464;0
11:33:18:620;0
11:33:19:276;0
11:33:19:433;0
11:33:19:589;0
11:33:19:745;0
11:33:19:401;0
11:33:19:558;0
11:33:20:214;0
11:33:20:370;0
11:33:20:526;0
11:33:20:683;0
11:33:20:339;0
11:33:20:495;0
11:33:20:651;1
11:33:21:308;1
11:33:21:464;1
11:33:21:620;1
11:33:21:776;1
11:33:21:433;1
11:33:21:589;1
11:33:22:245;0
11:33:22:401;0
11:33:22:558;0
11:33:22:714;0
11:33:22:370;0
11:33:22:526;0
11:33:23:183;0
11:33:23:339;0
11:33:23:495;0
11:33:23:651;0
11:33:23:808;0
11:33:23:464;0
11:33:23:620;0
11:33:24:276;0
11:33:24:433;0
11:33:24:589;0
11:33:24:745;0
11:33:24:401;0
11:33:24:558;0
11:33:25:214;0
11:33:25:370;0
11:33:25:526;0
11:33:25:683;0
11:33:25:339;0
11:33:25:495;0
11:33:25:651;0
11:33:26:308;0
11:33:26:464;0
11:33:26:620;0
11:33:26:776;0
11:33:26:433;0
11:33:26:589;0
11:33:27:245;0
11:33:27:401;0
11:33:27:558;0
11:33:27:714;0
11:33:27:370;0
11:33:27:526;0
11:33:28:183;0
11:33:28:339;0
11:33:28:495;0
11:33:28:651;0
11:33:28:808;0
11:33:28:464;0
11:33:28:620;0
11:33:29:276;0
11:33:29:433;0
11:33:29:589;0
11:33:29:745;0
11:33:29:401;0
11:33:29:558;0
