median(time1,time2);stress/non-stress
14:51:29:968;0
14:51:30:125;0
14:51:30:281;0
14:51:30:437;0
14:51:30:593;0
14:51:30:750;0
14:51:30:906;0
14:51:31:062;0
14:51:31:218;0
14:51:31:375;0
14:51:31:531;0
14:51:31:687;0
14:51:31:843;0
14:51:32:000;0
14:51:32:156;0
14:51:32:312;0
14:51:32:468;0
14:51:32:625;0
14:51:32:781;0
14:51:32:937;0
14:51:33:093;0
14:51:33:250;0
14:51:33:406;0
14:51:33:562;0
14:51:33:718;0
14:51:33:875;0
14:51:34:031;1
14:51:34:187;1
14:51:34:343;1
14:51:34:500;1
14:51:34:656;1
14:51:34:812;1
14:51:34:968;1
14:51:35:125;0
14:51:35:281;1
14:51:35:437;1
14:51:35:593;0
14:51:35:750;0
14:51:35:906;0
14:51:36:062;0
14:51:36:218;0
14:51:36:375;0
14:51:36:531;0
14:51:36:687;0
14:51:36:843;0
14:51:37:000;0
14:51:37:156;0
14:51:37:312;0
14:51:37:468;0
14:51:37:625;0
14:51:37:781;0
14:51:37:937;0
14:51:38:093;0
14:51:38:250;0
14:51:38:406;0
14:51:38:562;0
14:51:38:718;0
14:51:38:875;0
14:51:39:031;0
14:51:39:187;0
14:51:39:343;0
14:51:39:500;0
14:51:39:656;0
14:51:39:812;0
14:51:39:968;0
14:51:40:125;0
14:51:40:281;0
14:51:40:437;0
14:51:40:593;0
14:51:40:750;0
14:51:40:906;0
14:51:41:062;0
14:51:41:218;0
14:51:41:375;0
14:51:41:531;0
14:51:41:687;0
14:51:41:843;0
14:51:42:000;0
14:51:42:156;0
14:51:42:312;0
14:51:42:468;0
14:51:42:625;0
14:51:42:781;0
14:51:42:937;0
14:51:43:093;0
14:51:43:250;0
14:51:43:406;0
14:51:43:562;0
14:51:43:718;0
14:51:43:875;0
14:51:44:031;0
14:51:44:187;0
14:51:44:343;0
14:51:44:500;0
14:51:44:656;0
14:51:44:812;0
14:51:44:968;0
14:51:45:125;0
14:51:45:281;0
14:51:45:437;0
14:51:45:593;0
14:51:45:750;0
14:51:45:906;0
14:51:46:062;0
14:51:46:218;0
14:51:46:375;0
14:51:46:531;0
14:51:46:687;0
14:51:46:843;0
14:51:47:000;0
14:51:47:156;0
14:51:47:312;0
14:51:47:468;0
14:51:47:625;0
14:51:47:781;0
14:51:47:937;0
14:51:48:093;0
14:51:48:250;0
14:51:48:406;0
14:51:48:562;0
14:51:48:718;0
14:51:48:875;0
14:51:49:031;0
14:51:49:187;0
14:51:49:343;0
14:51:49:500;0
14:51:49:656;0
14:51:49:812;0
14:51:49:968;0
14:51:50:125;0
14:51:50:281;1
14:51:50:437;1
14:51:50:593;1
14:51:50:750;0
14:51:50:906;0
14:51:51:062;0
14:51:51:218;0
14:51:51:375;0
14:51:51:531;0
14:51:51:687;0
14:51:51:843;0
14:51:52:000;0
14:51:52:156;0
14:51:52:312;0
14:51:52:468;0
14:51:52:625;0
14:51:52:781;0
14:51:52:937;0
14:51:53:093;0
14:51:53:250;0
14:51:53:406;0
14:51:53:562;0
14:51:53:718;0
14:51:53:875;0
14:51:54:031;0
14:51:54:187;0
14:51:54:343;0
14:51:54:500;0
14:51:54:656;0
14:51:54:812;0
14:51:54:968;0
14:51:55:125;0
14:51:55:281;0
14:51:55:437;0
14:51:55:593;0
14:51:55:750;0
14:51:55:906;0
14:51:56:062;0
14:51:56:218;0
14:51:56:375;1
14:51:56:531;1
14:51:56:687;1
14:51:56:843;0
14:51:57:000;0
14:51:57:156;0
14:51:57:312;0
14:51:57:468;0
14:51:57:625;0
14:51:57:781;0
14:51:57:937;0
14:51:58:093;0
14:51:58:250;0
14:51:58:406;0
14:51:58:562;0
14:51:58:718;0
14:51:58:875;0
14:51:59:031;0
14:51:59:187;0
14:51:59:343;0
14:51:59:500;0
14:51:59:656;0
14:51:59:812;0
14:51:59:968;0
14:52:00:125;0
14:52:00:281;0
14:52:00:437;0
14:52:00:593;0
14:52:00:750;0
14:52:00:906;0
14:52:01:062;0
14:52:01:218;0
14:52:01:375;0
14:52:01:531;0
14:52:01:687;0
14:52:01:843;0
14:52:02:000;0
14:52:02:156;0
14:52:02:312;0
14:52:02:468;0
14:52:02:625;0
14:52:02:781;0
14:52:02:937;0
14:52:03:093;0
14:52:03:250;0
14:52:03:406;0
14:52:03:562;0
14:52:03:718;0
14:52:03:875;0
14:52:04:031;0
14:52:04:187;0
14:52:04:343;0
14:52:04:500;0
14:52:04:656;0
14:52:04:812;0
14:52:04:968;0
14:52:05:125;0
14:52:05:281;0
14:52:05:437;0
14:52:05:593;0
14:52:05:750;0
14:52:05:906;0
14:52:06:062;0
14:52:06:218;0
14:52:06:375;0
14:52:06:531;0
14:52:06:687;0
14:52:06:843;0
14:52:07:000;0
14:52:07:156;0
14:52:07:312;0
14:52:07:468;0
14:52:07:625;1
14:52:07:781;1
14:52:07:937;1
14:52:08:093;1
14:52:08:250;1
14:52:08:406;1
14:52:08:562;1
14:52:08:718;1
14:52:08:875;1
14:52:09:031;1
14:52:09:187;1
14:52:09:343;1
14:52:09:500;0
14:52:09:656;0
14:52:09:812;0
14:52:09:968;0
14:52:10:125;0
14:52:10:281;0
14:52:10:437;0
14:52:10:593;0
14:52:10:750;0
14:52:10:906;0
14:52:11:062;0
14:52:11:218;0
14:52:11:375;0
14:52:11:531;0
14:52:11:687;0
14:52:11:843;0
14:52:12:000;0
14:52:12:156;0
14:52:12:312;0
14:52:12:468;0
14:52:12:625;0
14:52:12:781;0
14:52:12:937;0
14:52:13:093;0
14:52:13:250;0
14:52:13:406;0
14:52:13:562;0
14:52:13:718;0
14:52:13:875;0
14:52:14:031;0
14:52:14:187;0
14:52:14:343;0
14:52:14:500;0
14:52:14:656;0
14:52:14:812;0
14:52:14:968;0
14:52:15:125;0
14:52:15:281;0
14:52:15:437;0
14:52:15:593;0
14:52:15:750;0
14:52:15:906;0
14:52:16:062;0
14:52:16:218;0
14:52:16:375;0
14:52:16:531;0
14:52:16:687;0
14:52:16:843;0
14:52:17:000;0
14:52:17:156;0
14:52:17:312;0
14:52:17:468;0
14:52:17:625;0
14:52:17:781;0
14:52:17:937;0
14:52:18:093;0
14:52:18:250;0
14:52:18:406;0
14:52:18:562;0
14:52:18:718;0
14:52:18:875;0
14:52:19:031;0
14:52:19:187;0
14:52:19:343;0
14:52:19:500;0
14:52:19:656;0
14:52:19:812;0
14:52:19:968;0
14:52:20:125;0
14:52:20:281;0
14:52:20:437;0
14:52:20:593;0
14:52:20:750;0
14:52:20:906;0
14:52:21:062;0
14:52:21:218;0
14:52:21:375;0
14:52:21:531;0
14:52:21:687;0
14:52:21:843;0
14:52:22:000;0
14:52:22:156;0
14:52:22:312;0
14:52:22:468;0
14:52:22:625;0
14:52:22:781;0
14:52:22:937;0
14:52:23:093;0
14:52:23:250;0
14:52:23:406;0
14:52:23:562;0
14:52:23:718;0
14:52:23:875;0
14:52:24:031;0
14:52:24:187;0
14:52:24:343;0
14:52:24:500;0
14:52:24:656;0
14:52:24:812;0
14:52:24:968;0
14:52:25:125;0
14:52:25:281;0
14:52:25:437;0
14:52:25:593;0
14:52:25:750;0
14:52:25:906;0
14:52:26:062;0
14:52:26:218;0
14:52:26:375;0
14:52:26:531;0
14:52:26:687;0
14:52:26:843;0
14:52:27:000;0
14:52:27:156;0
14:52:27:312;0
14:52:27:468;0
14:52:27:625;0
14:52:27:781;0
14:52:27:937;0
14:52:28:093;0
14:52:28:250;0
14:52:28:406;0
14:52:28:562;0
14:52:28:718;0
14:52:28:875;0
14:52:29:031;0
14:52:29:187;0
14:52:29:343;0
14:52:29:500;0
14:52:29:656;0
14:52:29:812;0
14:52:29:968;0
14:52:30:125;0
14:52:30:281;0
14:52:30:437;0
14:52:30:593;0
14:52:30:750;0
14:52:30:906;0
14:52:31:062;0
14:52:31:218;0
14:52:31:375;0
14:52:31:531;0
14:52:31:687;0
14:52:31:843;0
14:52:32:000;0
14:52:32:156;0
14:52:32:312;0
14:52:32:468;0
14:52:32:625;0
14:52:32:781;0
14:52:32:937;0
14:52:33:093;0
14:52:33:250;0
14:52:33:406;0
14:52:33:562;0
14:52:33:718;0
14:52:33:875;0
14:52:34:031;0
14:52:34:187;0
14:52:34:343;0
14:52:34:500;0
14:52:34:656;0
14:52:34:812;0
14:52:34:968;0
14:52:35:125;0
14:52:35:281;0
14:52:35:437;0
14:52:35:593;0
14:52:35:750;0
14:52:35:906;0
14:52:36:062;0
14:52:36:218;0
14:52:36:375;0
14:52:36:531;0
14:52:36:687;0
14:52:36:843;0
14:52:37:000;0
14:52:37:156;0
14:52:37:312;0
14:52:37:468;0
14:52:37:625;0
14:52:37:781;0
14:52:37:937;1
14:52:38:093;1
14:52:38:250;1
14:52:38:406;1
14:52:38:562;0
14:52:38:718;0
14:52:38:875;0
14:52:39:031;0
14:52:39:187;0
14:52:39:343;0
14:52:39:500;0
14:52:39:656;0
14:52:39:812;0
14:52:39:968;0
14:52:40:125;0
14:52:40:281;0
14:52:40:437;0
14:52:40:593;0
14:52:40:750;0
14:52:40:906;0
14:52:41:062;0
14:52:41:218;0
14:52:41:375;0
14:52:41:531;0
14:52:41:687;0
14:52:41:843;0
14:52:42:000;0
14:52:42:156;0
14:52:42:312;0
14:52:42:468;0
14:52:42:625;0
14:52:42:781;1
14:52:42:937;1
14:52:43:093;1
14:52:43:250;0
14:52:43:406;0
14:52:43:562;0
14:52:43:718;0
14:52:43:875;0
14:52:44:031;0
14:52:44:187;0
14:52:44:343;0
14:52:44:500;0
14:52:44:656;0
14:52:44:812;0
14:52:44:968;0
14:52:45:125;0
14:52:45:281;0
14:52:45:437;0
14:52:45:593;0
14:52:45:750;0
14:52:45:906;0
14:52:46:062;0
14:52:46:218;0
14:52:46:375;0
14:52:46:531;0
14:52:46:687;0
14:52:46:843;0
14:52:47:000;0
14:52:47:156;0
14:52:47:312;0
14:52:47:468;0
14:52:47:625;0
14:52:47:781;0
14:52:47:937;0
14:52:48:093;0
14:52:48:250;0
14:52:48:406;0
14:52:48:562;0
14:52:48:718;0
14:52:48:875;0
14:52:49:031;0
14:52:49:187;0
14:52:49:343;0
14:52:49:500;0
14:52:49:656;0
14:52:49:812;0
14:52:49:968;0
14:52:50:125;0
14:52:50:281;0
14:52:50:437;0
14:52:50:593;0
14:52:50:750;0
14:52:50:906;0
14:52:51:062;0
14:52:51:218;0
14:52:51:375;0
14:52:51:531;0
14:52:51:687;0
14:52:51:843;0
14:52:52:000;0
14:52:52:156;0
14:52:52:312;0
14:52:52:468;0
14:52:52:625;0
14:52:52:781;0
14:52:52:937;0
14:52:53:093;0
14:52:53:250;0
14:52:53:406;0
14:52:53:562;0
14:52:53:718;0
14:52:53:875;0
14:52:54:031;0
14:52:54:187;1
14:52:54:343;1
14:52:54:500;1
14:52:54:656;1
14:52:54:812;1
14:52:54:968;1
14:52:55:125;1
14:52:55:281;0
14:52:55:437;0
14:52:55:593;0
14:52:55:750;0
14:52:55:906;0
14:52:56:062;0
14:52:56:218;0
14:52:56:375;0
14:52:56:531;0
14:52:56:687;0
14:52:56:843;0
14:52:57:000;0
14:52:57:156;0
14:52:57:312;0
14:52:57:468;0
14:52:57:625;0
14:52:57:781;0
14:52:57:937;0
14:52:58:093;0
14:52:58:250;0
14:52:58:406;0
14:52:58:562;0
14:52:58:718;0
14:52:58:875;0
14:52:59:031;0
14:52:59:187;0
14:52:59:343;0
14:52:59:500;0
14:52:59:656;0
14:52:59:812;0
14:52:59:968;0
14:53:00:125;0
14:53:00:281;0
14:53:00:437;0
14:53:00:593;0
14:53:00:750;0
14:53:00:906;0
14:53:01:062;0
14:53:01:218;0
14:53:01:375;0
14:53:01:531;0
14:53:01:687;0
14:53:01:843;0
14:53:02:000;0
14:53:02:156;0
14:53:02:312;0
14:53:02:468;0
14:53:02:625;0
14:53:02:781;0
14:53:02:937;0
14:53:03:093;0
14:53:03:250;0
14:53:03:406;0
14:53:03:562;0
14:53:03:718;0
14:53:03:875;0
14:53:04:031;0
14:53:04:187;0
14:53:04:343;0
14:53:04:500;0
14:53:04:656;0
14:53:04:812;0
14:53:04:968;0
14:53:05:125;0
14:53:05:281;0
14:53:05:437;0
14:53:05:593;0
14:53:05:750;1
14:53:05:906;1
14:53:06:062;1
14:53:06:218;1
14:53:06:375;0
14:53:06:531;0
14:53:06:687;0
14:53:06:843;0
14:53:07:000;0
14:53:07:156;0
14:53:07:312;0
14:53:07:468;0
14:53:07:625;0
14:53:07:781;0
14:53:07:937;0
14:53:08:093;0
14:53:08:250;0
14:53:08:406;0
14:53:08:562;0
14:53:08:718;0
14:53:08:875;0
14:53:09:031;0
14:53:09:187;0
14:53:09:343;0
14:53:09:500;0
14:53:09:656;0
14:53:09:812;0
14:53:09:968;0
14:53:10:125;0
14:53:10:281;0
14:53:10:437;0
14:53:10:593;0
14:53:10:750;0
14:53:10:906;0
14:53:11:062;0
14:53:11:218;0
14:53:11:375;0
14:53:11:531;0
14:53:11:687;0
14:53:11:843;0
14:53:12:000;0
14:53:12:156;0
14:53:12:312;0
14:53:12:468;0
14:53:12:625;0
14:53:12:781;0
14:53:12:937;0
14:53:13:093;0
14:53:13:250;0
14:53:13:406;1
14:53:13:562;1
14:53:13:718;1
14:53:13:875;1
14:53:14:031;0
14:53:14:187;0
14:53:14:343;0
14:53:14:500;0
14:53:14:656;0
14:53:14:812;0
14:53:14:968;0
14:53:15:125;0
14:53:15:281;0
14:53:15:437;0
14:53:15:593;0
14:53:15:750;0
14:53:15:906;0
14:53:16:062;0
14:53:16:218;0
14:53:16:375;0
14:53:16:531;0
14:53:16:687;0
14:53:16:843;0
14:53:17:000;0
14:53:17:156;0
14:53:17:312;0
14:53:17:468;0
14:53:17:625;0
14:53:17:781;0
14:53:17:937;0
14:53:18:093;0
14:53:18:250;0
14:53:18:406;0
14:53:18:562;1
14:53:18:718;0
14:53:18:875;0
14:53:19:031;0
14:53:19:187;0
14:53:19:343;0
14:53:19:500;0
14:53:19:656;0
14:53:19:812;0
14:53:19:968;0
14:53:20:125;1
14:53:20:281;1
14:53:20:437;1
14:53:20:593;1
14:53:20:750;1
14:53:20:906;0
14:53:21:062;0
14:53:21:218;0
14:53:21:375;0
14:53:21:531;0
14:53:21:687;0
14:53:21:843;0
14:53:22:000;0
14:53:22:156;0
14:53:22:312;0
14:53:22:468;0
14:53:22:625;0
14:53:22:781;0
14:53:22:937;0
14:53:23:093;0
14:53:23:250;0
14:53:23:406;0
14:53:23:562;0
14:53:23:718;0
14:53:23:875;0
14:53:24:031;0
14:53:24:187;0
14:53:24:343;0
14:53:24:500;0
14:53:24:656;0
14:53:24:812;0
14:53:24:968;0
14:53:25:125;0
14:53:25:281;0
14:53:25:437;0
14:53:25:593;0
14:53:25:750;0
14:53:25:906;0
14:53:26:062;0
14:53:26:218;0
14:53:26:375;0
14:53:26:531;0
14:53:26:687;0
14:53:26:843;0
14:53:27:000;0
14:53:27:156;0
14:53:27:312;0
14:53:27:468;0
14:53:27:625;0
14:53:27:781;0
14:53:27:937;0
14:53:28:093;0
14:53:28:250;0
14:53:28:406;1
14:53:28:562;1
14:53:28:718;1
14:53:28:875;1
14:53:29:031;1
14:53:29:187;1
14:53:29:343;1
14:53:29:500;0
14:53:29:656;0
14:53:29:812;0
14:53:29:968;0
14:53:30:125;0
14:53:30:281;0
14:53:30:437;0
14:53:30:593;0
14:53:30:750;0
14:53:30:906;0
14:53:31:062;0
14:53:31:218;0
14:53:31:375;0
14:53:31:531;0
14:53:31:687;0
14:53:31:843;0
14:53:32:000;0
14:53:32:156;0
14:53:32:312;0
14:53:32:468;0
14:53:32:625;0
14:53:32:781;0
14:53:32:937;0
14:53:33:093;0
14:53:33:250;0
14:53:33:406;0
14:53:33:562;0
14:53:33:718;0
14:53:33:875;0
14:53:34:031;0
14:53:34:187;0
14:53:34:343;0
14:53:34:500;0
14:53:34:656;0
14:53:34:812;0
14:53:34:968;0
14:53:35:125;0
14:53:35:281;0
14:53:35:437;0
14:53:35:593;0
14:53:35:750;0
14:53:35:906;0
14:53:36:062;0
14:53:36:218;0
14:53:36:375;0
14:53:36:531;0
14:53:36:687;0
14:53:36:843;0
14:53:37:000;0
14:53:37:156;0
14:53:37:312;0
14:53:37:468;0
14:53:37:625;0
14:53:37:781;0
14:53:37:937;0
14:53:38:093;0
14:53:38:250;0
14:53:38:406;0
14:53:38:562;0
14:53:38:718;0
14:53:38:875;0
14:53:39:031;0
14:53:39:187;0
14:53:39:343;0
14:53:39:500;0
14:53:39:656;0
14:53:39:812;0
14:53:39:968;0
14:53:40:125;0
14:53:40:281;0
14:53:40:437;0
14:53:40:593;0
14:53:40:750;0
14:53:40:906;0
14:53:41:062;0
14:53:41:218;0
14:53:41:375;0
14:53:41:531;0
14:53:41:687;0
14:53:41:843;0
14:53:42:000;0
14:53:42:156;1
14:53:42:312;1
14:53:42:468;0
14:53:42:625;0
14:53:42:781;1
14:53:42:937;1
14:53:43:093;1
14:53:43:250;1
14:53:43:406;1
14:53:43:562;1
14:53:43:718;1
14:53:43:875;0
14:53:44:031;0
14:53:44:187;0
14:53:44:343;0
14:53:44:500;0
14:53:44:656;0
14:53:44:812;0
14:53:44:968;0
14:53:45:125;0
14:53:45:281;0
14:53:45:437;0
14:53:45:593;0
14:53:45:750;0
14:53:45:906;0
14:53:46:062;0
14:53:46:218;0
14:53:46:375;0
14:53:46:531;0
14:53:46:687;0
14:53:46:843;0
14:53:47:000;0
14:53:47:156;0
14:53:47:312;0
14:53:47:468;0
14:53:47:625;0
14:53:47:781;0
14:53:47:937;0
14:53:48:093;0
14:53:48:250;0
14:53:48:406;0
14:53:48:562;0
14:53:48:718;0
14:53:48:875;0
14:53:49:031;0
14:53:49:187;0
14:53:49:343;0
14:53:49:500;0
14:53:49:656;0
14:53:49:812;0
14:53:49:968;0
14:53:50:125;0
14:53:50:281;0
14:53:50:437;0
14:53:50:593;0
14:53:50:750;0
14:53:50:906;0
14:53:51:062;0
14:53:51:218;0
14:53:51:375;0
14:53:51:531;0
14:53:51:687;0
14:53:51:843;0
14:53:52:000;0
14:53:52:156;0
14:53:52:312;0
14:53:52:468;0
14:53:52:625;0
14:53:52:781;0
14:53:52:937;0
14:53:53:093;0
14:53:53:250;0
14:53:53:406;0
14:53:53:562;0
14:53:53:718;0
14:53:53:875;0
14:53:54:031;0
14:53:54:187;0
14:53:54:343;0
14:53:54:500;0
14:53:54:656;0
14:53:54:812;0
14:53:54:968;0
14:53:55:125;0
14:53:55:281;0
14:53:55:437;0
14:53:55:593;0
14:53:55:750;0
14:53:55:906;0
14:53:56:062;0
14:53:56:218;0
14:53:56:375;0
14:53:56:531;0
14:53:56:687;0
14:53:56:843;0
14:53:57:000;0
14:53:57:156;0
14:53:57:312;0
14:53:57:468;0
14:53:57:625;0
14:53:57:781;0
14:53:57:937;0
14:53:58:093;0
14:53:58:250;0
14:53:58:406;0
14:53:58:562;0
14:53:58:718;0
14:53:58:875;0
14:53:59:031;0
14:53:59:187;0
14:53:59:343;0
14:53:59:500;0
14:53:59:656;0
14:53:59:812;0
14:53:59:968;0
14:54:00:125;0
14:54:00:281;0
14:54:00:437;0
14:54:00:593;0
14:54:00:750;0
14:54:00:906;0
14:54:01:062;0
14:54:01:218;0
14:54:01:375;0
14:54:01:531;0
14:54:01:687;0
14:54:01:843;0
14:54:02:000;0
14:54:02:156;0
14:54:02:312;0
14:54:02:468;0
14:54:02:625;0
14:54:02:781;0
14:54:02:937;0
14:54:03:093;0
14:54:03:250;0
14:54:03:406;0
14:54:03:562;0
14:54:03:718;0
14:54:03:875;0
14:54:04:031;0
14:54:04:187;0
14:54:04:343;0
14:54:04:500;0
14:54:04:656;0
14:54:04:812;0
14:54:04:968;0
14:54:05:125;0
14:54:05:281;0
14:54:05:437;0
14:54:05:593;0
14:54:05:750;0
14:54:05:906;0
14:54:06:062;0
14:54:06:218;0
14:54:06:375;0
14:54:06:531;0
14:54:06:687;0
14:54:06:843;0
14:54:07:000;0
14:54:07:156;0
14:54:07:312;0
14:54:07:468;0
14:54:07:625;0
14:54:07:781;0
14:54:07:937;0
14:54:08:093;0
14:54:08:250;1
14:54:08:406;1
14:54:08:562;1
14:54:08:718;0
14:54:08:875;0
14:54:09:031;0
14:54:09:187;0
14:54:09:343;0
14:54:09:500;0
14:54:09:656;0
14:54:09:812;0
14:54:09:968;0
14:54:10:125;0
14:54:10:281;0
14:54:10:437;0
14:54:10:593;0
14:54:10:750;0
14:54:10:906;0
14:54:11:062;0
14:54:11:218;0
14:54:11:375;0
14:54:11:531;0
14:54:11:687;0
14:54:11:843;0
14:54:12:000;0
14:54:12:156;0
14:54:12:312;0
14:54:12:468;0
14:54:12:625;0
14:54:12:781;0
14:54:12:937;0
14:54:13:093;0
14:54:13:250;0
14:54:13:406;0
14:54:13:562;0
14:54:13:718;0
14:54:13:875;0
14:54:14:031;0
14:54:14:187;0
14:54:14:343;0
14:54:14:500;0
14:54:14:656;0
14:54:14:812;0
14:54:14:968;0
14:54:15:125;0
14:54:15:281;0
14:54:15:437;0
14:54:15:593;0
14:54:15:750;0
14:54:15:906;0
14:54:16:062;0
14:54:16:218;0
14:54:16:375;0
14:54:16:531;0
14:54:16:687;0
14:54:16:843;0
14:54:17:000;0
14:54:17:156;0
14:54:17:312;0
14:54:17:468;0
14:54:17:625;0
14:54:17:781;0
14:54:17:937;0
14:54:18:093;0
14:54:18:250;0
14:54:18:406;0
14:54:18:562;0
14:54:18:718;0
14:54:18:875;0
14:54:19:031;0
14:54:19:187;0
14:54:19:343;0
14:54:19:500;0
14:54:19:656;0
14:54:19:812;0
14:54:19:968;0
14:54:20:125;0
14:54:20:281;0
14:54:20:437;0
14:54:20:593;0
14:54:20:750;0
14:54:20:906;0
14:54:21:062;0
14:54:21:218;0
14:54:21:375;0
14:54:21:531;0
14:54:21:687;0
14:54:21:843;0
14:54:22:000;0
14:54:22:156;0
14:54:22:312;0
14:54:22:468;0
14:54:22:625;0
14:54:22:781;0
14:54:22:937;0
14:54:23:093;0
14:54:23:250;0
14:54:23:406;0
14:54:23:562;0
14:54:23:718;0
14:54:23:875;0
14:54:24:031;0
14:54:24:187;0
14:54:24:343;0
14:54:24:500;0
14:54:24:656;0
14:54:24:812;0
14:54:24:968;0
14:54:25:125;0
14:54:25:281;0
14:54:25:437;0
14:54:25:593;0
14:54:25:750;0
14:54:25:906;0
14:54:26:062;0
14:54:26:218;0
14:54:26:375;0
14:54:26:531;0
14:54:26:687;0
14:54:26:843;0
14:54:27:000;0
14:54:27:156;0
