median(time1,time2);stress/non-stress
17:22:20:851;0
17:22:21:007;0
17:22:21:164;0
17:22:21:320;0
17:22:21:476;0
17:22:21:632;0
17:22:21:789;0
17:22:21:945;0
17:22:22:101;1
17:22:22:257;1
17:22:22:414;0
17:22:22:570;0
17:22:22:726;0
17:22:22:882;0
17:22:23:039;0
17:22:23:195;0
17:22:23:351;0
17:22:23:507;0
17:22:23:664;0
17:22:23:820;0
17:22:23:976;0
17:22:24:132;0
17:22:24:289;0
17:22:24:445;0
17:22:24:601;0
17:22:24:757;0
17:22:24:914;0
17:22:25:070;0
17:22:25:226;0
17:22:25:382;0
17:22:25:539;0
17:22:25:695;0
17:22:25:851;0
17:22:26:007;0
17:22:26:164;0
17:22:26:320;0
17:22:26:476;0
17:22:26:632;0
17:22:26:789;0
17:22:26:945;0
17:22:27:101;0
17:22:27:257;0
17:22:27:414;0
17:22:27:570;0
17:22:27:726;0
17:22:27:882;0
17:22:28:039;0
17:22:28:195;0
17:22:28:351;0
17:22:28:507;0
17:22:28:664;0
17:22:28:820;0
17:22:28:976;0
17:22:29:132;0
17:22:29:289;0
17:22:29:445;0
17:22:29:601;0
17:22:29:757;0
17:22:29:914;0
17:22:30:070;0
17:22:30:226;0
17:22:30:382;0
17:22:30:539;0
17:22:30:695;0
17:22:30:851;0
17:22:31:007;0
17:22:31:164;0
17:22:31:320;0
17:22:31:476;0
17:22:31:632;0
17:22:31:789;1
17:22:31:945;0
17:22:32:101;0
17:22:32:257;0
17:22:32:414;0
17:22:32:570;0
17:22:32:726;0
17:22:32:882;0
17:22:33:039;0
17:22:33:195;0
17:22:33:351;0
17:22:33:507;0
17:22:33:664;0
17:22:33:820;1
17:22:33:976;1
17:22:34:132;1
17:22:34:289;0
17:22:34:445;0
17:22:34:601;0
17:22:34:757;0
17:22:34:914;0
17:22:35:070;0
17:22:35:226;0
17:22:35:382;0
17:22:35:539;0
17:22:35:695;0
17:22:35:851;0
17:22:36:007;0
17:22:36:164;0
17:22:36:320;0
17:22:36:476;0
17:22:36:632;0
17:22:36:789;0
17:22:36:945;0
17:22:37:101;0
17:22:37:257;0
17:22:37:414;0
17:22:37:570;0
17:22:37:726;0
17:22:37:882;0
17:22:38:039;0
17:22:38:195;0
17:22:38:351;0
17:22:38:507;0
17:22:38:664;0
17:22:38:820;1
17:22:38:976;1
17:22:39:132;1
17:22:39:289;1
17:22:39:445;1
17:22:39:601;0
17:22:39:757;0
17:22:39:914;0
17:22:40:070;0
17:22:40:226;0
17:22:40:382;0
17:22:40:539;0
17:22:40:695;0
17:22:40:851;1
17:22:41:007;1
17:22:41:164;1
17:22:41:320;1
17:22:41:476;1
17:22:41:632;1
17:22:41:789;1
17:22:41:945;0
17:22:42:101;0
17:22:42:257;0
17:22:42:414;0
17:22:42:570;0
17:22:42:726;0
17:22:42:882;0
17:22:43:039;0
17:22:43:195;0
17:22:43:351;0
17:22:43:507;0
17:22:43:664;0
17:22:43:820;0
17:22:43:976;0
17:22:44:132;0
17:22:44:289;0
17:22:44:445;0
17:22:44:601;0
17:22:44:757;0
17:22:44:914;0
17:22:45:070;0
17:22:45:226;0
17:22:45:382;0
17:22:45:539;0
17:22:45:695;0
17:22:45:851;0
17:22:46:007;0
17:22:46:164;0
17:22:46:320;0
17:22:46:476;0
17:22:46:632;0
17:22:46:789;0
17:22:46:945;0
17:22:47:101;0
17:22:47:257;0
17:22:47:414;0
17:22:47:570;0
17:22:47:726;0
17:22:47:882;0
17:22:48:039;0
17:22:48:195;0
17:22:48:351;0
17:22:48:507;1
17:22:48:664;1
17:22:48:820;0
17:22:48:976;0
17:22:49:132;0
17:22:49:289;0
17:22:49:445;0
17:22:49:601;0
17:22:49:757;0
17:22:49:914;0
17:22:50:070;0
17:22:50:226;0
17:22:50:382;0
17:22:50:539;0
17:22:50:695;0
17:22:50:851;0
17:22:51:007;0
17:22:51:164;0
17:22:51:320;0
17:22:51:476;0
17:22:51:632;0
17:22:51:789;0
17:22:51:945;0
17:22:52:101;0
17:22:52:257;0
17:22:52:414;0
17:22:52:570;1
17:22:52:726;0
17:22:52:882;0
17:22:53:039;0
17:22:53:195;0
17:22:53:351;0
17:22:53:507;0
17:22:53:664;0
17:22:53:820;0
17:22:53:976;0
17:22:54:132;0
17:22:54:289;0
17:22:54:445;0
17:22:54:601;0
17:22:54:757;0
17:22:54:914;0
17:22:55:070;0
17:22:55:226;0
17:22:55:382;0
17:22:55:539;0
17:22:55:695;0
17:22:55:851;0
17:22:56:007;0
17:22:56:164;0
17:22:56:320;0
17:22:56:476;1
17:22:56:632;1
17:22:56:789;1
17:22:56:945;0
17:22:57:101;0
17:22:57:257;0
17:22:57:414;0
17:22:57:570;0
17:22:57:726;0
17:22:57:882;0
17:22:58:039;1
17:22:58:195;1
17:22:58:351;0
17:22:58:507;0
17:22:58:664;1
17:22:58:820;1
17:22:58:976;1
17:22:59:132;0
17:22:59:289;0
17:22:59:445;0
17:22:59:601;0
17:22:59:757;0
17:22:59:914;0
17:23:00:070;0
17:23:00:226;0
17:23:00:382;0
17:23:00:539;0
17:23:00:695;1
17:23:00:851;1
17:23:01:007;1
17:23:01:164;0
17:23:01:320;0
17:23:01:476;0
17:23:01:632;0
17:23:01:789;0
17:23:01:945;0
17:23:02:101;0
17:23:02:257;0
17:23:02:414;0
17:23:02:570;0
17:23:02:726;0
17:23:02:882;0
17:23:03:039;0
17:23:03:195;0
17:23:03:351;0
17:23:03:507;0
17:23:03:664;0
17:23:03:820;0
17:23:03:976;0
17:23:04:132;0
17:23:04:289;0
17:23:04:445;0
17:23:04:601;0
17:23:04:757;0
17:23:04:914;0
17:23:05:070;0
17:23:05:226;0
17:23:05:382;0
17:23:05:539;0
17:23:05:695;0
17:23:05:851;0
17:23:06:007;0
17:23:06:164;0
17:23:06:320;0
17:23:06:476;0
17:23:06:632;0
17:23:06:789;0
17:23:06:945;1
17:23:07:101;1
17:23:07:257;1
17:23:07:414;1
17:23:07:570;1
17:23:07:726;1
17:23:07:882;1
17:23:08:039;1
17:23:08:195;1
17:23:08:351;1
17:23:08:507;0
17:23:08:664;0
17:23:08:820;0
17:23:08:976;0
17:23:09:132;0
17:23:09:289;0
17:23:09:445;0
17:23:09:601;1
17:23:09:757;1
17:23:09:914;0
17:23:10:070;0
17:23:10:226;0
17:23:10:382;0
17:23:10:539;0
17:23:10:695;0
17:23:10:851;0
17:23:11:007;0
17:23:11:164;0
17:23:11:320;0
17:23:11:476;0
17:23:11:632;0
17:23:11:789;0
17:23:11:945;0
17:23:12:101;0
17:23:12:257;0
17:23:12:414;0
17:23:12:570;0
17:23:12:726;0
17:23:12:882;0
17:23:13:039;0
17:23:13:195;0
17:23:13:351;0
17:23:13:507;0
17:23:13:664;0
17:23:13:820;0
17:23:13:976;0
17:23:14:132;0
17:23:14:289;0
17:23:14:445;0
17:23:14:601;0
17:23:14:757;0
17:23:14:914;0
17:23:15:070;0
17:23:15:226;0
17:23:15:382;0
17:23:15:539;0
17:23:15:695;0
17:23:15:851;0
17:23:16:007;0
17:23:16:164;0
17:23:16:320;0
17:23:16:476;0
17:23:16:632;0
17:23:16:789;0
17:23:16:945;0
17:23:17:101;0
17:23:17:257;0
17:23:17:414;0
17:23:17:570;0
17:23:17:726;0
17:23:17:882;0
17:23:18:039;0
17:23:18:195;0
17:23:18:351;0
17:23:18:507;0
17:23:18:664;0
17:23:18:820;0
17:23:18:976;0
17:23:19:132;0
17:23:19:289;0
17:23:19:445;1
17:23:19:601;1
17:23:19:757;1
17:23:19:914;1
17:23:20:070;1
17:23:20:226;0
17:23:20:382;0
17:23:20:539;0
17:23:20:695;0
17:23:20:851;0
17:23:21:007;0
17:23:21:164;0
17:23:21:320;0
17:23:21:476;0
17:23:21:632;0
17:23:21:789;0
17:23:21:945;0
17:23:22:101;0
17:23:22:257;0
17:23:22:414;0
17:23:22:570;0
17:23:22:726;0
17:23:22:882;0
17:23:23:039;0
17:23:23:195;0
17:23:23:351;0
17:23:23:507;0
17:23:23:664;0
17:23:23:820;0
17:23:23:976;0
17:23:24:132;0
17:23:24:289;0
17:23:24:445;0
17:23:24:601;0
17:23:24:757;0
17:23:24:914;0
17:23:25:070;0
17:23:25:226;0
17:23:25:382;0
17:23:25:539;0
17:23:25:695;0
17:23:25:851;0
17:23:26:007;0
17:23:26:164;0
17:23:26:320;0
17:23:26:476;0
17:23:26:632;0
17:23:26:789;0
17:23:26:945;0
17:23:27:101;0
17:23:27:257;0
17:23:27:414;0
17:23:27:570;0
17:23:27:726;0
17:23:27:882;0
17:23:28:039;0
17:23:28:195;0
17:23:28:351;0
17:23:28:507;0
17:23:28:664;0
17:23:28:820;0
17:23:28:976;0
17:23:29:132;0
17:23:29:289;0
17:23:29:445;0
17:23:29:601;0
17:23:29:757;0
17:23:29:914;0
17:23:30:070;0
17:23:30:226;0
17:23:30:382;0
17:23:30:539;0
17:23:30:695;0
17:23:30:851;0
17:23:31:007;0
17:23:31:164;0
17:23:31:320;0
17:23:31:476;0
17:23:31:632;0
17:23:31:789;0
17:23:31:945;0
17:23:32:101;0
17:23:32:257;0
17:23:32:414;0
17:23:32:570;0
17:23:32:726;0
17:23:32:882;0
17:23:33:039;0
17:23:33:195;0
17:23:33:351;0
17:23:33:507;0
17:23:33:664;0
17:23:33:820;0
17:23:33:976;0
17:23:34:132;0
17:23:34:289;0
17:23:34:445;1
17:23:34:601;1
17:23:34:757;1
17:23:34:914;0
17:23:35:070;0
17:23:35:226;0
17:23:35:382;0
17:23:35:539;0
17:23:35:695;0
17:23:35:851;0
17:23:36:007;0
17:23:36:164;0
17:23:36:320;0
17:23:36:476;0
17:23:36:632;0
17:23:36:789;0
17:23:36:945;0
17:23:37:101;0
17:23:37:257;0
17:23:37:414;0
17:23:37:570;0
17:23:37:726;0
17:23:37:882;0
17:23:38:039;0
17:23:38:195;0
17:23:38:351;0
17:23:38:507;0
17:23:38:664;0
17:23:38:820;0
17:23:38:976;0
17:23:39:132;0
17:23:39:289;0
17:23:39:445;0
17:23:39:601;0
17:23:39:757;0
17:23:39:914;0
17:23:40:070;0
17:23:40:226;0
17:23:40:382;0
17:23:40:539;0
17:23:40:695;0
17:23:40:851;0
17:23:41:007;0
17:23:41:164;0
17:23:41:320;0
17:23:41:476;0
17:23:41:632;0
17:23:41:789;0
17:23:41:945;0
17:23:42:101;0
17:23:42:257;1
17:23:42:414;0
17:23:42:570;0
17:23:42:726;0
17:23:42:882;0
17:23:43:039;0
17:23:43:195;0
17:23:43:351;0
17:23:43:507;0
17:23:43:664;0
17:23:43:820;0
17:23:43:976;0
17:23:44:132;0
17:23:44:289;0
17:23:44:445;0
17:23:44:601;0
17:23:44:757;0
17:23:44:914;1
17:23:45:070;1
17:23:45:226;1
17:23:45:382;1
17:23:45:539;1
17:23:45:695;1
17:23:45:851;1
17:23:46:007;0
17:23:46:164;0
17:23:46:320;0
17:23:46:476;0
17:23:46:632;0
17:23:46:789;0
17:23:46:945;0
17:23:47:101;0
17:23:47:257;0
17:23:47:414;0
17:23:47:570;0
17:23:47:726;0
17:23:47:882;0
17:23:48:039;0
17:23:48:195;0
17:23:48:351;0
17:23:48:507;0
17:23:48:664;0
17:23:48:820;0
17:23:48:976;0
17:23:49:132;0
17:23:49:289;0
17:23:49:445;0
17:23:49:601;0
17:23:49:757;0
17:23:49:914;0
17:23:50:070;0
17:23:50:226;0
17:23:50:382;0
17:23:50:539;0
17:23:50:695;0
17:23:50:851;0
17:23:51:007;1
17:23:51:164;1
17:23:51:320;1
17:23:51:476;0
17:23:51:632;0
17:23:51:789;0
17:23:51:945;0
17:23:52:101;0
17:23:52:257;0
17:23:52:414;0
17:23:52:570;0
17:23:52:726;0
17:23:52:882;0
17:23:53:039;0
17:23:53:195;0
17:23:53:351;0
17:23:53:507;0
17:23:53:664;0
17:23:53:820;0
17:23:53:976;0
17:23:54:132;0
17:23:54:289;0
17:23:54:445;0
17:23:54:601;0
17:23:54:757;0
17:23:54:914;0
17:23:55:070;0
17:23:55:226;0
17:23:55:382;0
17:23:55:539;0
17:23:55:695;0
17:23:55:851;0
17:23:56:007;0
17:23:56:164;0
17:23:56:320;0
17:23:56:476;0
17:23:56:632;0
17:23:56:789;0
17:23:56:945;0
17:23:57:101;0
17:23:57:257;1
17:23:57:414;1
17:23:57:570;0
17:23:57:726;0
17:23:57:882;0
17:23:58:039;0
17:23:58:195;0
17:23:58:351;0
17:23:58:507;0
17:23:58:664;0
17:23:58:820;0
17:23:58:976;0
17:23:59:132;0
17:23:59:289;0
17:23:59:445;0
17:23:59:601;0
17:23:59:757;0
17:23:59:914;0
17:24:00:070;0
17:24:00:226;0
17:24:00:382;0
17:24:00:539;0
17:24:00:695;1
17:24:00:851;1
17:24:01:007;0
17:24:01:164;0
17:24:01:320;1
17:24:01:476;1
17:24:01:632;1
17:24:01:789;1
17:24:01:945;1
17:24:02:101;0
17:24:02:257;0
17:24:02:414;0
17:24:02:570;0
17:24:02:726;0
17:24:02:882;0
17:24:03:039;0
17:24:03:195;0
17:24:03:351;0
17:24:03:507;0
17:24:03:664;0
17:24:03:820;0
17:24:03:976;0
17:24:04:132;0
17:24:04:289;0
17:24:04:445;0
17:24:04:601;0
17:24:04:757;0
17:24:04:914;0
17:24:05:070;0
17:24:05:226;0
17:24:05:382;0
17:24:05:539;0
17:24:05:695;0
17:24:05:851;0
17:24:06:007;0
17:24:06:164;0
17:24:06:320;0
17:24:06:476;0
17:24:06:632;0
17:24:06:789;0
17:24:06:945;0
17:24:07:101;0
17:24:07:257;0
17:24:07:414;0
17:24:07:570;0
17:24:07:726;0
17:24:07:882;0
17:24:08:039;0
17:24:08:195;0
17:24:08:351;0
17:24:08:507;0
17:24:08:664;0
17:24:08:820;0
17:24:08:976;0
17:24:09:132;0
17:24:09:289;0
17:24:09:445;0
17:24:09:601;0
17:24:09:757;0
17:24:09:914;1
17:24:10:070;1
17:24:10:226;1
17:24:10:382;1
17:24:10:539;1
17:24:10:695;1
17:24:10:851;0
17:24:11:007;0
17:24:11:164;0
17:24:11:320;0
17:24:11:476;0
17:24:11:632;0
17:24:11:789;0
17:24:11:945;1
17:24:12:101;1
17:24:12:257;1
17:24:12:414;0
17:24:12:570;0
17:24:12:726;1
17:24:12:882;0
17:24:13:039;0
17:24:13:195;0
17:24:13:351;0
17:24:13:507;0
17:24:13:664;0
17:24:13:820;0
17:24:13:976;0
17:24:14:132;0
17:24:14:289;0
17:24:14:445;0
17:24:14:601;0
17:24:14:757;0
17:24:14:914;0
17:24:15:070;0
17:24:15:226;0
17:24:15:382;0
17:24:15:539;0
17:24:15:695;0
17:24:15:851;0
17:24:16:007;0
17:24:16:164;0
17:24:16:320;0
17:24:16:476;0
17:24:16:632;0
17:24:16:789;0
17:24:16:945;0
17:24:17:101;0
17:24:17:257;0
17:24:17:414;0
17:24:17:570;0
17:24:17:726;0
17:24:17:882;0
17:24:18:039;0
17:24:18:195;1
17:24:18:351;1
17:24:18:507;1
17:24:18:664;0
17:24:18:820;0
17:24:18:976;0
17:24:19:132;0
17:24:19:289;0
17:24:19:445;0
17:24:19:601;0
17:24:19:757;0
17:24:19:914;0
17:24:20:070;0
17:24:20:226;0
17:24:20:382;0
17:24:20:539;0
17:24:20:695;0
17:24:20:851;0
17:24:21:007;0
17:24:21:164;0
17:24:21:320;0
17:24:21:476;0
17:24:21:632;0
17:24:21:789;0
17:24:21:945;0
17:24:22:101;0
17:24:22:257;0
17:24:22:414;0
17:24:22:570;0
17:24:22:726;0
17:24:22:882;0
17:24:23:039;0
17:24:23:195;0
17:24:23:351;0
17:24:23:507;0
17:24:23:664;0
17:24:23:820;0
17:24:23:976;0
17:24:24:132;0
17:24:24:289;0
17:24:24:445;0
17:24:24:601;0
17:24:24:757;0
17:24:24:914;0
17:24:25:070;0
17:24:25:226;0
17:24:25:382;0
17:24:25:539;0
17:24:25:695;0
17:24:25:851;0
17:24:26:007;1
17:24:26:164;1
17:24:26:320;1
17:24:26:476;1
17:24:26:632;1
17:24:26:789;1
17:24:26:945;1
17:24:27:101;1
17:24:27:257;0
17:24:27:414;0
17:24:27:570;0
17:24:27:726;0
17:24:27:882;0
17:24:28:039;0
17:24:28:195;0
17:24:28:351;0
17:24:28:507;0
17:24:28:664;0
17:24:28:820;0
17:24:28:976;0
17:24:29:132;0
17:24:29:289;0
17:24:29:445;0
17:24:29:601;0
17:24:29:757;0
17:24:29:914;0
17:24:30:070;0
17:24:30:226;0
17:24:30:382;0
17:24:30:539;0
17:24:30:695;0
17:24:30:851;0
17:24:31:007;0
17:24:31:164;0
17:24:31:320;0
17:24:31:476;0
17:24:31:632;0
17:24:31:789;0
17:24:31:945;0
17:24:32:101;0
17:24:32:257;0
17:24:32:414;0
17:24:32:570;0
17:24:32:726;0
17:24:32:882;0
17:24:33:039;0
17:24:33:195;0
17:24:33:351;0
17:24:33:507;0
17:24:33:664;0
17:24:33:820;0
17:24:33:976;0
17:24:34:132;0
17:24:34:289;0
17:24:34:445;0
17:24:34:601;0
17:24:34:757;0
17:24:34:914;0
17:24:35:070;0
17:24:35:226;0
17:24:35:382;1
17:24:35:539;1
17:24:35:695;0
17:24:35:851;0
17:24:36:007;0
17:24:36:164;0
17:24:36:320;0
17:24:36:476;0
17:24:36:632;0
17:24:36:789;0
17:24:36:945;0
17:24:37:101;0
17:24:37:257;0
17:24:37:414;0
17:24:37:570;0
17:24:37:726;0
17:24:37:882;0
17:24:38:039;0
17:24:38:195;0
17:24:38:351;0
17:24:38:507;0
17:24:38:664;0
17:24:38:820;0
17:24:38:976;0
17:24:39:132;0
17:24:39:289;0
17:24:39:445;0
17:24:39:601;0
17:24:39:757;0
17:24:39:914;0
17:24:40:070;0
17:24:40:226;0
17:24:40:382;0
17:24:40:539;0
17:24:40:695;0
17:24:40:851;0
17:24:41:007;0
17:24:41:164;1
17:24:41:320;1
17:24:41:476;1
17:24:41:632;1
17:24:41:789;1
17:24:41:945;1
17:24:42:101;1
17:24:42:257;1
17:24:42:414;1
17:24:42:570;1
17:24:42:726;1
17:24:42:882;1
17:24:43:039;1
17:24:43:195;1
17:24:43:351;1
17:24:43:507;1
17:24:43:664;1
17:24:43:820;1
17:24:43:976;1
17:24:44:132;0
17:24:44:289;0
17:24:44:445;0
17:24:44:601;0
17:24:44:757;0
17:24:44:914;0
17:24:45:070;0
17:24:45:226;0
17:24:45:382;0
17:24:45:539;0
17:24:45:695;0
17:24:45:851;0
17:24:46:007;0
17:24:46:164;0
17:24:46:320;0
17:24:46:476;0
17:24:46:632;0
17:24:46:789;0
17:24:46:945;0
17:24:47:101;0
17:24:47:257;0
17:24:47:414;0
17:24:47:570;0
17:24:47:726;0
17:24:47:882;0
17:24:48:039;0
17:24:48:195;0
17:24:48:351;0
17:24:48:507;0
17:24:48:664;0
17:24:48:820;0
17:24:48:976;0
17:24:49:132;0
17:24:49:289;0
17:24:49:445;0
17:24:49:601;0
17:24:49:757;0
17:24:49:914;0
17:24:50:070;0
17:24:50:226;0
17:24:50:382;0
17:24:50:539;0
17:24:50:695;0
17:24:50:851;0
17:24:51:007;0
17:24:51:164;0
17:24:51:320;0
17:24:51:476;0
17:24:51:632;0
17:24:51:789;0
17:24:51:945;0
17:24:52:101;0
17:24:52:257;0
17:24:52:414;0
17:24:52:570;0
17:24:52:726;1
17:24:52:882;1
17:24:53:039;1
17:24:53:195;1
17:24:53:351;0
17:24:53:507;0
17:24:53:664;0
17:24:53:820;0
17:24:53:976;0
17:24:54:132;0
17:24:54:289;0
17:24:54:445;0
17:24:54:601;0
17:24:54:757;0
17:24:54:914;0
17:24:55:070;1
17:24:55:226;1
17:24:55:382;1
17:24:55:539;1
17:24:55:695;1
17:24:55:851;0
17:24:56:007;0
17:24:56:164;0
17:24:56:320;0
17:24:56:476;0
17:24:56:632;0
17:24:56:789;0
17:24:56:945;0
17:24:57:101;0
17:24:57:257;0
17:24:57:414;0
17:24:57:570;0
17:24:57:726;0
17:24:57:882;0
17:24:58:039;1
17:24:58:195;1
17:24:58:351;1
17:24:58:507;1
17:24:58:664;1
17:24:58:820;1
17:24:58:976;1
17:24:59:132;1
17:24:59:289;1
17:24:59:445;0
17:24:59:601;0
17:24:59:757;0
17:24:59:914;0
17:25:00:070;0
17:25:00:226;0
17:25:00:382;0
17:25:00:539;1
17:25:00:695;1
17:25:00:851;1
17:25:01:007;1
17:25:01:164;1
17:25:01:320;0
17:25:01:476;0
17:25:01:632;0
17:25:01:789;0
17:25:01:945;0
17:25:02:101;0
17:25:02:257;0
17:25:02:414;0
17:25:02:570;0
17:25:02:726;0
17:25:02:882;0
17:25:03:039;0
17:25:03:195;0
17:25:03:351;0
17:25:03:507;0
17:25:03:664;0
17:25:03:820;0
17:25:03:976;0
17:25:04:132;0
17:25:04:289;0
17:25:04:445;0
17:25:04:601;0
17:25:04:757;0
17:25:04:914;0
17:25:05:070;0
17:25:05:226;0
17:25:05:382;0
17:25:05:539;0
17:25:05:695;0
17:25:05:851;0
17:25:06:007;0
17:25:06:164;0
17:25:06:320;0
17:25:06:476;0
17:25:06:632;0
17:25:06:789;0
17:25:06:945;0
17:25:07:101;0
17:25:07:257;0
17:25:07:414;0
17:25:07:570;0
17:25:07:726;0
17:25:07:882;0
17:25:08:039;0
17:25:08:195;0
17:25:08:351;0
17:25:08:507;0
17:25:08:664;0
17:25:08:820;0
17:25:08:976;0
17:25:09:132;0
17:25:09:289;0
17:25:09:445;0
17:25:09:601;0
17:25:09:757;0
17:25:09:914;0
17:25:10:070;0
17:25:10:226;1
17:25:10:382;0
17:25:10:539;1
17:25:10:695;1
17:25:10:851;1
17:25:11:007;1
17:25:11:164;1
17:25:11:320;1
17:25:11:476;1
17:25:11:632;0
17:25:11:789;0
17:25:11:945;0
17:25:12:101;0
17:25:12:257;0
17:25:12:414;0
17:25:12:570;0
17:25:12:726;0
17:25:12:882;0
17:25:13:039;0
17:25:13:195;0
17:25:13:351;0
17:25:13:507;0
17:25:13:664;0
17:25:13:820;0
17:25:13:976;0
17:25:14:132;0
17:25:14:289;0
17:25:14:445;0
17:25:14:601;0
17:25:14:757;0
17:25:14:914;0
17:25:15:070;0
17:25:15:226;0
17:25:15:382;0
17:25:15:539;0
17:25:15:695;0
17:25:15:851;0
17:25:16:007;0
17:25:16:164;0
17:25:16:320;1
17:25:16:476;1
17:25:16:632;1
17:25:16:789;1
17:25:16:945;0
17:25:17:101;0
17:25:17:257;0
17:25:17:414;0
17:25:17:570;0
17:25:17:726;0
17:25:17:882;1
17:25:18:039;1
17:25:18:195;1
17:25:18:351;1
17:25:18:507;0
17:25:18:664;1
17:25:18:820;1
17:25:18:976;1
17:25:19:132;1
17:25:19:289;0
17:25:19:445;0
17:25:19:601;0
17:25:19:757;0
17:25:19:914;0
17:25:20:070;0
17:25:20:226;0
17:25:20:382;0
17:25:20:539;0
17:25:20:695;0
17:25:20:851;0
17:25:21:007;0
17:25:21:164;0
17:25:21:320;0
17:25:21:476;0
17:25:21:632;0
17:25:21:789;0
17:25:21:945;0
17:25:22:101;0
17:25:22:257;0
17:25:22:414;0
17:25:22:570;0
17:25:22:726;0
17:25:22:882;0
17:25:23:039;0
17:25:23:195;0
17:25:23:351;0
17:25:23:507;0
17:25:23:664;0
17:25:23:820;0
17:25:23:976;0
17:25:24:132;0
17:25:24:289;0
17:25:24:445;0
17:25:24:601;0
17:25:24:757;0
17:25:24:914;0
17:25:25:070;0
17:25:25:226;0
17:25:25:382;0
17:25:25:539;0
17:25:25:695;0
17:25:25:851;0
17:25:26:007;0
17:25:26:164;0
17:25:26:320;0
17:25:26:476;0
17:25:26:632;0
17:25:26:789;0
17:25:26:945;0
17:25:27:101;0
17:25:27:257;1
17:25:27:414;1
17:25:27:570;0
17:25:27:726;0
17:25:27:882;0
17:25:28:039;0
17:25:28:195;0
17:25:28:351;0
17:25:28:507;0
17:25:28:664;0
17:25:28:820;0
17:25:28:976;0
17:25:29:132;0
17:25:29:289;0
17:25:29:445;0
17:25:29:601;0
17:25:29:757;0
17:25:29:914;0
17:25:30:070;0
17:25:30:226;0
17:25:30:382;0
17:25:30:539;0
17:25:30:695;0
17:25:30:851;0
17:25:31:007;0
17:25:31:164;0
17:25:31:320;0
17:25:31:476;0
17:25:31:632;0
17:25:31:789;0
17:25:31:945;0
17:25:32:101;0
17:25:32:257;0
17:25:32:414;0
17:25:32:570;0
17:25:32:726;0
17:25:32:882;0
17:25:33:039;0
17:25:33:195;0
17:25:33:351;0
17:25:33:507;0
17:25:33:664;0
17:25:33:820;0
17:25:33:976;0
17:25:34:132;0
17:25:34:289;0
17:25:34:445;0
17:25:34:601;0
17:25:34:757;0
17:25:34:914;0
17:25:35:070;0
17:25:35:226;0
17:25:35:382;0
17:25:35:539;0
17:25:35:695;0
17:25:35:851;0
17:25:36:007;0
17:25:36:164;0
17:25:36:320;0
17:25:36:476;0
17:25:36:632;0
17:25:36:789;0
17:25:36:945;0
17:25:37:101;0
17:25:37:257;0
17:25:37:414;0
17:25:37:570;0
17:25:37:726;0
17:25:37:882;0
17:25:38:039;0
17:25:38:195;0
17:25:38:351;0
17:25:38:507;0
17:25:38:664;0
17:25:38:820;0
17:25:38:976;0
17:25:39:132;0
17:25:39:289;0
17:25:39:445;0
