(time1+time2)/2;stress/non-stress
9:1:56:511;0
9:1:56:667;0
9:1:57:323;0
9:1:57:480;0
9:1:57:636;0
9:1:57:792;0
9:1:27:448;0
9:1:27:605;0
9:1:28:261;0
9:1:28:417;0
9:1:28:573;0
9:1:28:730;0
9:1:28:386;0
9:1:28:542;0
9:1:29:198;0
9:1:29:355;0
9:1:29:511;1
9:1:29:667;1
9:1:29:323;1
9:1:29:480;1
9:1:29:636;0
9:1:30:292;0
9:1:30:448;0
9:1:30:605;0
9:1:30:761;0
9:1:30:417;0
9:1:30:573;0
9:1:31:230;1
9:1:31:386;1
9:1:31:542;1
9:1:31:698;1
9:1:31:355;1
9:1:31:511;1
9:1:31:667;1
9:2:2:323;1
9:2:2:480;1
9:2:2:636;0
9:2:2:792;0
9:2:2:448;1
9:2:2:605;1
9:2:3:261;1
9:2:3:417;0
9:2:3:573;0
9:2:3:730;1
9:2:3:386;1
9:2:3:542;0
9:2:4:198;0
9:2:4:355;0
9:2:4:511;0
9:2:4:667;0
9:2:4:323;0
9:2:4:480;0
9:2:4:636;0
9:2:5:292;0
9:2:5:448;0
9:2:5:605;0
9:2:5:761;0
9:2:5:417;0
9:2:5:573;0
9:2:6:230;0
9:2:6:386;0
9:2:6:542;0
9:2:6:698;0
9:2:6:355;0
9:2:6:511;0
9:2:6:667;0
9:2:7:323;0
9:2:7:480;0
9:2:7:636;0
9:2:7:792;0
9:2:7:448;0
9:2:7:605;0
9:2:8:261;0
9:2:8:417;0
9:2:8:573;0
9:2:8:730;0
9:2:8:386;0
9:2:8:542;0
9:2:9:198;0
9:2:9:355;0
9:2:9:511;0
9:2:9:667;0
9:2:9:323;0
9:2:9:480;0
9:2:9:636;0
9:2:10:292;0
9:2:10:448;0
9:2:10:605;0
9:2:10:761;0
9:2:10:417;0
9:2:10:573;0
9:2:11:230;0
9:2:11:386;0
9:2:11:542;0
9:2:11:698;0
9:2:11:355;0
9:2:11:511;0
9:2:11:667;0
9:2:12:323;0
9:2:12:480;0
9:2:12:636;0
9:2:12:792;0
9:2:12:448;0
9:2:12:605;0
9:2:13:261;0
9:2:13:417;0
9:2:13:573;0
9:2:13:730;0
9:2:13:386;0
9:2:13:542;0
9:2:14:198;0
9:2:14:355;0
9:2:14:511;0
9:2:14:667;0
9:2:14:323;0
9:2:14:480;0
9:2:14:636;0
9:2:15:292;0
9:2:15:448;0
9:2:15:605;0
9:2:15:761;0
9:2:15:417;0
9:2:15:573;0
9:2:16:230;0
9:2:16:386;0
9:2:16:542;0
9:2:16:698;0
9:2:16:355;0
9:2:16:511;0
9:2:16:667;0
9:2:17:323;0
9:2:17:480;0
9:2:17:636;0
9:2:17:792;0
9:2:17:448;0
9:2:17:605;0
9:2:18:261;0
9:2:18:417;0
9:2:18:573;0
9:2:18:730;0
9:2:18:386;0
9:2:18:542;0
9:2:19:198;0
9:2:19:355;0
9:2:19:511;0
9:2:19:667;0
9:2:19:323;0
9:2:19:480;0
9:2:19:636;0
9:2:20:292;0
9:2:20:448;0
9:2:20:605;0
9:2:20:761;0
9:2:20:417;0
9:2:20:573;0
9:2:21:230;0
9:2:21:386;0
9:2:21:542;0
9:2:21:698;0
9:2:21:355;0
9:2:21:511;0
9:2:21:667;0
9:2:22:323;0
9:2:22:480;0
9:2:22:636;0
9:2:22:792;0
9:2:22:448;0
9:2:22:605;0
9:2:23:261;0
9:2:23:417;0
9:2:23:573;0
9:2:23:730;0
9:2:23:386;0
9:2:23:542;0
9:2:24:198;0
9:2:24:355;0
9:2:24:511;0
9:2:24:667;0
9:2:24:323;0
9:2:24:480;0
9:2:24:636;0
9:2:25:292;0
9:2:25:448;0
9:2:25:605;0
9:2:25:761;0
9:2:25:417;0
9:2:25:573;0
9:2:26:230;0
9:2:26:386;0
9:2:26:542;0
9:2:26:698;0
9:2:26:355;0
9:2:26:511;0
9:2:26:667;0
9:2:27:323;0
9:2:27:480;0
9:2:27:636;0
9:2:27:792;0
9:2:27:448;0
9:2:27:605;0
9:2:28:261;0
9:2:28:417;0
9:2:28:573;0
9:2:28:730;0
9:2:28:386;0
9:2:28:542;0
9:2:29:198;0
9:2:29:355;0
9:2:29:511;0
9:2:29:667;0
9:2:29:323;0
9:2:29:480;0
9:2:29:636;0
9:2:30:292;0
9:2:30:448;0
9:2:30:605;0
9:2:30:761;0
9:2:30:417;0
9:2:30:573;0
9:2:31:230;0
9:2:31:386;0
9:2:31:542;0
9:2:31:698;0
9:2:31:355;0
9:2:31:511;0
9:2:31:667;0
9:2:32:323;1
9:2:32:480;1
9:2:32:636;1
9:2:32:792;0
9:2:32:448;0
9:2:32:605;0
9:2:33:261;0
9:2:33:417;0
9:2:33:573;0
9:2:33:730;0
9:2:33:386;0
9:2:33:542;0
9:2:34:198;0
9:2:34:355;0
9:2:34:511;0
9:2:34:667;0
9:2:34:323;0
9:2:34:480;0
9:2:34:636;0
9:2:35:292;0
9:2:35:448;0
9:2:35:605;0
9:2:35:761;0
9:2:35:417;0
9:2:35:573;0
9:2:36:230;0
9:2:36:386;0
9:2:36:542;0
9:2:36:698;0
9:2:36:355;0
9:2:36:511;0
9:2:36:667;0
9:2:37:323;0
9:2:37:480;0
9:2:37:636;0
9:2:37:792;0
9:2:37:448;0
9:2:37:605;0
9:2:38:261;0
9:2:38:417;0
9:2:38:573;0
9:2:38:730;0
9:2:38:386;0
9:2:38:542;0
9:2:39:198;0
9:2:39:355;0
9:2:39:511;0
9:2:39:667;0
9:2:39:323;0
9:2:39:480;0
9:2:39:636;0
9:2:40:292;0
9:2:40:448;0
9:2:40:605;0
9:2:40:761;0
9:2:40:417;0
9:2:40:573;0
9:2:41:230;0
9:2:41:386;0
9:2:41:542;0
9:2:41:698;0
9:2:41:355;0
9:2:41:511;0
9:2:41:667;0
9:2:42:323;0
9:2:42:480;0
9:2:42:636;0
9:2:42:792;0
9:2:42:448;0
9:2:42:605;0
9:2:43:261;0
9:2:43:417;0
9:2:43:573;0
9:2:43:730;0
9:2:43:386;0
9:2:43:542;0
9:2:44:198;0
9:2:44:355;1
9:2:44:511;1
9:2:44:667;1
9:2:44:323;1
9:2:44:480;1
9:2:44:636;0
9:2:45:292;0
9:2:45:448;0
9:2:45:605;0
9:2:45:761;0
9:2:45:417;0
9:2:45:573;0
9:2:46:230;0
9:2:46:386;0
9:2:46:542;0
9:2:46:698;0
9:2:46:355;0
9:2:46:511;0
9:2:46:667;0
9:2:47:323;0
9:2:47:480;0
9:2:47:636;0
9:2:47:792;0
9:2:47:448;0
9:2:47:605;0
9:2:48:261;0
9:2:48:417;0
9:2:48:573;0
9:2:48:730;0
9:2:48:386;0
9:2:48:542;0
9:2:49:198;0
9:2:49:355;0
9:2:49:511;0
9:2:49:667;0
9:2:49:323;0
9:2:49:480;0
9:2:49:636;0
9:2:50:292;0
9:2:50:448;0
9:2:50:605;0
9:2:50:761;0
9:2:50:417;0
9:2:50:573;0
9:2:51:230;0
9:2:51:386;0
9:2:51:542;0
9:2:51:698;0
9:2:51:355;0
9:2:51:511;0
9:2:51:667;0
9:2:52:323;0
9:2:52:480;0
9:2:52:636;0
9:2:52:792;0
9:2:52:448;0
9:2:52:605;0
9:2:53:261;0
9:2:53:417;0
9:2:53:573;0
9:2:53:730;0
9:2:53:386;0
9:2:53:542;0
9:2:54:198;0
9:2:54:355;0
9:2:54:511;0
9:2:54:667;0
9:2:54:323;0
9:2:54:480;0
9:2:54:636;0
9:2:55:292;0
9:2:55:448;0
9:2:55:605;0
9:2:55:761;0
9:2:55:417;0
9:2:55:573;0
9:2:56:230;0
9:2:56:386;0
9:2:56:542;0
9:2:56:698;0
9:2:56:355;0
9:2:56:511;0
9:2:56:667;0
9:2:57:323;0
9:2:57:480;0
9:2:57:636;0
9:2:57:792;0
9:2:27:448;0
9:2:27:605;0
9:2:28:261;0
9:2:28:417;0
9:2:28:573;0
9:2:28:730;0
9:2:28:386;0
9:2:28:542;0
9:2:29:198;0
9:2:29:355;0
9:2:29:511;0
9:2:29:667;0
9:2:29:323;0
9:2:29:480;0
9:2:29:636;0
9:2:30:292;0
9:2:30:448;0
9:2:30:605;0
9:2:30:761;0
9:2:30:417;0
9:2:30:573;0
9:2:31:230;0
9:2:31:386;1
9:2:31:542;0
9:2:31:698;0
9:2:31:355;0
9:2:31:511;0
9:2:31:667;0
9:3:2:323;0
9:3:2:480;0
9:3:2:636;0
9:3:2:792;1
9:3:2:448;1
9:3:2:605;1
9:3:3:261;1
9:3:3:417;0
9:3:3:573;0
9:3:3:730;0
9:3:3:386;0
9:3:3:542;0
9:3:4:198;1
9:3:4:355;1
9:3:4:511;0
9:3:4:667;0
9:3:4:323;0
9:3:4:480;0
9:3:4:636;0
9:3:5:292;0
9:3:5:448;0
9:3:5:605;0
9:3:5:761;0
9:3:5:417;0
9:3:5:573;0
9:3:6:230;0
9:3:6:386;0
9:3:6:542;0
9:3:6:698;1
9:3:6:355;1
9:3:6:511;1
9:3:6:667;1
9:3:7:323;1
9:3:7:480;1
9:3:7:636;1
9:3:7:792;1
9:3:7:448;1
9:3:7:605;1
9:3:8:261;1
9:3:8:417;1
9:3:8:573;1
9:3:8:730;0
9:3:8:386;0
9:3:8:542;0
9:3:9:198;0
9:3:9:355;0
9:3:9:511;0
9:3:9:667;0
9:3:9:323;0
9:3:9:480;0
9:3:9:636;0
9:3:10:292;0
9:3:10:448;0
9:3:10:605;0
9:3:10:761;0
9:3:10:417;0
9:3:10:573;0
9:3:11:230;0
9:3:11:386;0
9:3:11:542;0
9:3:11:698;0
9:3:11:355;0
9:3:11:511;0
9:3:11:667;0
9:3:12:323;0
9:3:12:480;0
9:3:12:636;0
9:3:12:792;0
9:3:12:448;0
9:3:12:605;0
9:3:13:261;0
9:3:13:417;0
9:3:13:573;0
9:3:13:730;0
9:3:13:386;0
9:3:13:542;0
9:3:14:198;0
9:3:14:355;0
9:3:14:511;0
9:3:14:667;0
9:3:14:323;0
9:3:14:480;0
9:3:14:636;0
9:3:15:292;0
9:3:15:448;0
9:3:15:605;0
9:3:15:761;0
9:3:15:417;0
9:3:15:573;0
9:3:16:230;0
9:3:16:386;0
9:3:16:542;0
9:3:16:698;0
9:3:16:355;0
9:3:16:511;0
9:3:16:667;0
9:3:17:323;0
9:3:17:480;0
9:3:17:636;0
9:3:17:792;0
9:3:17:448;0
9:3:17:605;0
9:3:18:261;0
9:3:18:417;0
9:3:18:573;0
9:3:18:730;0
9:3:18:386;0
9:3:18:542;0
9:3:19:198;0
9:3:19:355;0
9:3:19:511;0
9:3:19:667;0
9:3:19:323;0
9:3:19:480;0
9:3:19:636;0
9:3:20:292;0
9:3:20:448;0
9:3:20:605;0
9:3:20:761;0
9:3:20:417;0
9:3:20:573;0
9:3:21:230;0
9:3:21:386;0
9:3:21:542;0
9:3:21:698;0
9:3:21:355;0
9:3:21:511;0
9:3:21:667;0
9:3:22:323;0
9:3:22:480;0
9:3:22:636;0
9:3:22:792;0
9:3:22:448;0
9:3:22:605;0
9:3:23:261;0
9:3:23:417;0
9:3:23:573;0
9:3:23:730;0
9:3:23:386;0
9:3:23:542;0
9:3:24:198;0
9:3:24:355;0
9:3:24:511;0
9:3:24:667;0
9:3:24:323;0
9:3:24:480;0
9:3:24:636;0
9:3:25:292;0
9:3:25:448;0
9:3:25:605;0
9:3:25:761;0
9:3:25:417;0
9:3:25:573;0
9:3:26:230;0
9:3:26:386;0
9:3:26:542;0
9:3:26:698;0
9:3:26:355;0
9:3:26:511;0
9:3:26:667;1
9:3:27:323;0
9:3:27:480;0
9:3:27:636;0
9:3:27:792;0
9:3:27:448;0
9:3:27:605;0
9:3:28:261;0
9:3:28:417;0
9:3:28:573;0
9:3:28:730;0
9:3:28:386;0
9:3:28:542;0
9:3:29:198;0
9:3:29:355;0
9:3:29:511;0
9:3:29:667;0
9:3:29:323;0
9:3:29:480;0
9:3:29:636;0
9:3:30:292;0
9:3:30:448;0
9:3:30:605;0
9:3:30:761;0
9:3:30:417;0
9:3:30:573;0
9:3:31:230;0
9:3:31:386;0
9:3:31:542;0
9:3:31:698;0
9:3:31:355;0
9:3:31:511;0
9:3:31:667;0
9:3:32:323;0
9:3:32:480;0
9:3:32:636;0
9:3:32:792;0
9:3:32:448;0
9:3:32:605;0
9:3:33:261;0
9:3:33:417;0
9:3:33:573;0
9:3:33:730;0
9:3:33:386;0
9:3:33:542;0
9:3:34:198;0
9:3:34:355;0
9:3:34:511;0
9:3:34:667;0
9:3:34:323;0
9:3:34:480;0
9:3:34:636;1
9:3:35:292;1
9:3:35:448;1
9:3:35:605;1
9:3:35:761;0
9:3:35:417;0
9:3:35:573;0
9:3:36:230;0
9:3:36:386;0
9:3:36:542;0
9:3:36:698;0
9:3:36:355;1
9:3:36:511;1
9:3:36:667;1
9:3:37:323;1
9:3:37:480;1
9:3:37:636;0
9:3:37:792;0
9:3:37:448;0
9:3:37:605;0
9:3:38:261;0
9:3:38:417;0
9:3:38:573;0
9:3:38:730;0
9:3:38:386;0
9:3:38:542;0
9:3:39:198;0
9:3:39:355;0
9:3:39:511;0
9:3:39:667;0
9:3:39:323;0
9:3:39:480;0
9:3:39:636;0
9:3:40:292;0
9:3:40:448;0
9:3:40:605;0
9:3:40:761;0
9:3:40:417;0
9:3:40:573;0
9:3:41:230;0
9:3:41:386;0
9:3:41:542;0
9:3:41:698;0
9:3:41:355;0
9:3:41:511;0
9:3:41:667;0
9:3:42:323;0
9:3:42:480;0
9:3:42:636;0
9:3:42:792;0
9:3:42:448;0
9:3:42:605;0
9:3:43:261;0
9:3:43:417;0
9:3:43:573;0
9:3:43:730;0
9:3:43:386;0
9:3:43:542;0
9:3:44:198;0
9:3:44:355;0
9:3:44:511;0
9:3:44:667;0
9:3:44:323;0
9:3:44:480;0
9:3:44:636;0
9:3:45:292;0
9:3:45:448;0
9:3:45:605;0
9:3:45:761;0
9:3:45:417;0
9:3:45:573;0
9:3:46:230;0
9:3:46:386;0
9:3:46:542;0
9:3:46:698;0
9:3:46:355;0
9:3:46:511;0
9:3:46:667;0
9:3:47:323;0
9:3:47:480;0
9:3:47:636;0
9:3:47:792;0
9:3:47:448;0
9:3:47:605;0
9:3:48:261;0
9:3:48:417;0
9:3:48:573;0
9:3:48:730;0
9:3:48:386;0
9:3:48:542;0
9:3:49:198;0
9:3:49:355;0
9:3:49:511;0
9:3:49:667;0
9:3:49:323;0
9:3:49:480;0
9:3:49:636;0
9:3:50:292;0
9:3:50:448;0
9:3:50:605;0
9:3:50:761;0
9:3:50:417;0
9:3:50:573;0
9:3:51:230;0
9:3:51:386;0
9:3:51:542;1
9:3:51:698;1
9:3:51:355;1
9:3:51:511;1
9:3:51:667;0
9:3:52:323;0
9:3:52:480;0
9:3:52:636;0
9:3:52:792;0
9:3:52:448;0
9:3:52:605;0
9:3:53:261;0
9:3:53:417;0
9:3:53:573;0
9:3:53:730;0
9:3:53:386;0
9:3:53:542;0
9:3:54:198;0
9:3:54:355;0
9:3:54:511;0
9:3:54:667;0
9:3:54:323;0
9:3:54:480;0
9:3:54:636;0
9:3:55:292;0
9:3:55:448;0
9:3:55:605;0
9:3:55:761;1
9:3:55:417;1
9:3:55:573;1
9:3:56:230;1
9:3:56:386;1
9:3:56:542;1
9:3:56:698;1
9:3:56:355;0
9:3:56:511;0
9:3:56:667;0
9:3:57:323;0
9:3:57:480;1
9:3:57:636;1
9:3:57:792;1
9:3:27:448;1
9:3:27:605;0
9:3:28:261;0
9:3:28:417;0
9:3:28:573;0
9:3:28:730;0
9:3:28:386;0
9:3:28:542;0
9:3:29:198;0
9:3:29:355;0
9:3:29:511;0
9:3:29:667;0
9:3:29:323;0
9:3:29:480;0
9:3:29:636;0
9:3:30:292;0
9:3:30:448;0
9:3:30:605;0
9:3:30:761;0
9:3:30:417;0
9:3:30:573;0
9:3:31:230;0
9:3:31:386;0
9:3:31:542;0
9:3:31:698;0
9:3:31:355;0
9:3:31:511;0
9:3:31:667;0
9:4:2:323;0
9:4:2:480;0
9:4:2:636;0
9:4:2:792;0
9:4:2:448;0
9:4:2:605;0
9:4:3:261;0
9:4:3:417;0
9:4:3:573;0
9:4:3:730;0
9:4:3:386;0
9:4:3:542;0
9:4:4:198;0
9:4:4:355;1
9:4:4:511;1
9:4:4:667;1
9:4:4:323;1
9:4:4:480;1
9:4:4:636;1
9:4:5:292;1
9:4:5:448;0
9:4:5:605;0
9:4:5:761;0
9:4:5:417;0
9:4:5:573;0
9:4:6:230;0
9:4:6:386;0
9:4:6:542;0
9:4:6:698;0
9:4:6:355;0
9:4:6:511;0
9:4:6:667;0
9:4:7:323;0
9:4:7:480;0
9:4:7:636;0
9:4:7:792;0
9:4:7:448;0
9:4:7:605;0
9:4:8:261;0
9:4:8:417;0
9:4:8:573;0
9:4:8:730;0
9:4:8:386;0
9:4:8:542;0
9:4:9:198;0
9:4:9:355;0
9:4:9:511;0
9:4:9:667;0
9:4:9:323;0
9:4:9:480;0
9:4:9:636;0
9:4:10:292;0
9:4:10:448;0
9:4:10:605;0
9:4:10:761;0
9:4:10:417;0
9:4:10:573;0
9:4:11:230;0
9:4:11:386;0
9:4:11:542;0
9:4:11:698;0
9:4:11:355;0
9:4:11:511;1
9:4:11:667;0
9:4:12:323;0
9:4:12:480;0
9:4:12:636;0
9:4:12:792;0
9:4:12:448;0
9:4:12:605;0
9:4:13:261;0
9:4:13:417;0
9:4:13:573;1
9:4:13:730;1
9:4:13:386;1
9:4:13:542;1
9:4:14:198;1
9:4:14:355;1
9:4:14:511;0
9:4:14:667;0
9:4:14:323;0
9:4:14:480;0
9:4:14:636;0
9:4:15:292;0
9:4:15:448;0
9:4:15:605;0
9:4:15:761;0
9:4:15:417;0
9:4:15:573;0
9:4:16:230;0
9:4:16:386;0
9:4:16:542;0
9:4:16:698;0
9:4:16:355;0
9:4:16:511;0
9:4:16:667;0
9:4:17:323;0
9:4:17:480;0
9:4:17:636;0
9:4:17:792;0
9:4:17:448;0
9:4:17:605;0
9:4:18:261;0
9:4:18:417;0
9:4:18:573;0
9:4:18:730;0
9:4:18:386;0
9:4:18:542;0
9:4:19:198;0
9:4:19:355;0
9:4:19:511;0
9:4:19:667;0
9:4:19:323;0
9:4:19:480;0
9:4:19:636;0
9:4:20:292;0
9:4:20:448;0
9:4:20:605;0
9:4:20:761;0
9:4:20:417;0
9:4:20:573;1
9:4:21:230;1
9:4:21:386;1
9:4:21:542;1
9:4:21:698;1
9:4:21:355;1
9:4:21:511;1
9:4:21:667;0
9:4:22:323;0
9:4:22:480;0
9:4:22:636;0
9:4:22:792;0
9:4:22:448;0
9:4:22:605;0
9:4:23:261;1
9:4:23:417;1
9:4:23:573;1
9:4:23:730;0
9:4:23:386;0
9:4:23:542;0
9:4:24:198;0
9:4:24:355;0
9:4:24:511;0
9:4:24:667;0
9:4:24:323;0
9:4:24:480;0
9:4:24:636;0
9:4:25:292;0
9:4:25:448;0
9:4:25:605;0
9:4:25:761;0
9:4:25:417;0
9:4:25:573;0
9:4:26:230;0
9:4:26:386;0
9:4:26:542;0
9:4:26:698;0
9:4:26:355;0
9:4:26:511;0
9:4:26:667;0
9:4:27:323;0
9:4:27:480;0
9:4:27:636;0
9:4:27:792;0
9:4:27:448;0
9:4:27:605;0
9:4:28:261;0
9:4:28:417;0
9:4:28:573;0
9:4:28:730;0
9:4:28:386;0
9:4:28:542;0
9:4:29:198;0
9:4:29:355;0
9:4:29:511;0
9:4:29:667;0
9:4:29:323;0
9:4:29:480;0
9:4:29:636;0
9:4:30:292;0
9:4:30:448;0
9:4:30:605;0
9:4:30:761;0
9:4:30:417;0
9:4:30:573;0
9:4:31:230;0
9:4:31:386;0
9:4:31:542;0
9:4:31:698;0
9:4:31:355;0
9:4:31:511;0
9:4:31:667;0
9:4:32:323;0
9:4:32:480;0
9:4:32:636;0
9:4:32:792;0
9:4:32:448;0
9:4:32:605;0
9:4:33:261;0
9:4:33:417;0
9:4:33:573;0
9:4:33:730;0
9:4:33:386;0
9:4:33:542;0
9:4:34:198;0
9:4:34:355;0
9:4:34:511;0
9:4:34:667;0
9:4:34:323;0
9:4:34:480;0
9:4:34:636;0
9:4:35:292;0
9:4:35:448;0
9:4:35:605;0
9:4:35:761;0
9:4:35:417;0
9:4:35:573;0
9:4:36:230;1
9:4:36:386;1
9:4:36:542;1
9:4:36:698;1
9:4:36:355;1
9:4:36:511;1
9:4:36:667;1
9:4:37:323;1
9:4:37:480;1
9:4:37:636;1
9:4:37:792;1
9:4:37:448;1
9:4:37:605;1
9:4:38:261;1
9:4:38:417;0
9:4:38:573;0
9:4:38:730;0
9:4:38:386;0
9:4:38:542;0
9:4:39:198;0
9:4:39:355;0
9:4:39:511;0
9:4:39:667;0
9:4:39:323;0
9:4:39:480;0
9:4:39:636;0
9:4:40:292;0
9:4:40:448;0
9:4:40:605;0
9:4:40:761;0
9:4:40:417;0
9:4:40:573;0
9:4:41:230;0
9:4:41:386;0
9:4:41:542;0
9:4:41:698;0
9:4:41:355;0
9:4:41:511;0
9:4:41:667;0
9:4:42:323;0
9:4:42:480;0
9:4:42:636;0
9:4:42:792;0
9:4:42:448;0
9:4:42:605;0
9:4:43:261;0
9:4:43:417;0
9:4:43:573;0
9:4:43:730;0
9:4:43:386;0
9:4:43:542;0
9:4:44:198;0
9:4:44:355;0
9:4:44:511;0
9:4:44:667;0
9:4:44:323;0
9:4:44:480;0
9:4:44:636;0
9:4:45:292;0
9:4:45:448;0
9:4:45:605;0
9:4:45:761;0
9:4:45:417;0
9:4:45:573;0
9:4:46:230;0
9:4:46:386;0
9:4:46:542;0
9:4:46:698;0
9:4:46:355;0
9:4:46:511;0
9:4:46:667;0
9:4:47:323;0
9:4:47:480;0
9:4:47:636;0
9:4:47:792;0
9:4:47:448;0
9:4:47:605;0
9:4:48:261;0
9:4:48:417;0
9:4:48:573;0
9:4:48:730;0
9:4:48:386;0
9:4:48:542;0
9:4:49:198;0
9:4:49:355;0
9:4:49:511;0
9:4:49:667;0
9:4:49:323;0
9:4:49:480;0
9:4:49:636;0
9:4:50:292;0
9:4:50:448;0
9:4:50:605;0
9:4:50:761;0
9:4:50:417;0
9:4:50:573;0
9:4:51:230;0
9:4:51:386;0
9:4:51:542;0
9:4:51:698;0
9:4:51:355;0
9:4:51:511;0
9:4:51:667;0
9:4:52:323;0
9:4:52:480;0
9:4:52:636;0
9:4:52:792;0
9:4:52:448;0
9:4:52:605;0
9:4:53:261;0
9:4:53:417;0
9:4:53:573;0
9:4:53:730;0
9:4:53:386;0
9:4:53:542;0
9:4:54:198;0
9:4:54:355;0
9:4:54:511;0
9:4:54:667;0
9:4:54:323;0
9:4:54:480;0
9:4:54:636;1
9:4:55:292;1
9:4:55:448;1
9:4:55:605;1
9:4:55:761;1
9:4:55:417;1
9:4:55:573;1
9:4:56:230;0
9:4:56:386;0
9:4:56:542;0
9:4:56:698;0
9:4:56:355;0
9:4:56:511;0
9:4:56:667;0
9:4:57:323;0
9:4:57:480;0
9:4:57:636;0
9:4:57:792;0
9:4:27:448;0
9:4:27:605;0
9:4:28:261;0
9:4:28:417;0
9:4:28:573;0
9:4:28:730;0
9:4:28:386;0
9:4:28:542;0
9:4:29:198;0
9:4:29:355;0
9:4:29:511;0
9:4:29:667;0
9:4:29:323;0
9:4:29:480;0
9:4:29:636;0
9:4:30:292;0
9:4:30:448;0
9:4:30:605;0
9:4:30:761;0
9:4:30:417;0
9:4:30:573;0
9:4:31:230;0
9:4:31:386;0
9:4:31:542;0
9:4:31:698;0
9:4:31:355;0
9:4:31:511;0
9:4:31:667;0
9:5:2:323;0
9:5:2:480;0
9:5:2:636;0
9:5:2:792;0
9:5:2:448;0
9:5:2:605;0
9:5:3:261;0
9:5:3:417;0
9:5:3:573;0
9:5:3:730;1
9:5:3:386;1
9:5:3:542;1
9:5:4:198;1
9:5:4:355;1
9:5:4:511;1
9:5:4:667;1
9:5:4:323;1
9:5:4:480;1
9:5:4:636;1
9:5:5:292;1
9:5:5:448;0
9:5:5:605;0
9:5:5:761;0
9:5:5:417;0
9:5:5:573;0
9:5:6:230;1
9:5:6:386;1
9:5:6:542;1
9:5:6:698;1
9:5:6:355;0
9:5:6:511;0
9:5:6:667;0
