(time1+time2)/2;stress/non-stress
14:4:30:355;0
14:4:30:511;0
14:4:30:667;0
14:4:31:323;0
14:4:31:480;0
14:4:31:636;0
14:4:31:792;0
14:4:31:448;0
14:4:31:605;0
14:5:2:261;0
14:5:2:417;0
14:5:2:573;0
14:5:2:730;0
14:5:2:386;0
14:5:2:542;0
14:5:3:198;0
14:5:3:355;0
14:5:3:511;0
14:5:3:667;0
14:5:3:323;0
14:5:3:480;0
14:5:3:636;0
14:5:4:292;0
14:5:4:448;0
14:5:4:605;0
14:5:4:761;0
14:5:4:417;0
14:5:4:573;0
14:5:5:230;0
14:5:5:386;0
14:5:5:542;0
14:5:5:698;0
14:5:5:355;0
14:5:5:511;0
14:5:5:667;0
14:5:6:323;0
14:5:6:480;0
14:5:6:636;0
14:5:6:792;0
14:5:6:448;0
14:5:6:605;0
14:5:7:261;0
14:5:7:417;0
14:5:7:573;0
14:5:7:730;0
14:5:7:386;0
14:5:7:542;0
14:5:8:198;0
14:5:8:355;0
14:5:8:511;0
14:5:8:667;0
14:5:8:323;0
14:5:8:480;0
14:5:8:636;0
14:5:9:292;0
14:5:9:448;0
14:5:9:605;0
14:5:9:761;0
14:5:9:417;0
14:5:9:573;0
14:5:10:230;0
14:5:10:386;0
14:5:10:542;0
14:5:10:698;0
14:5:10:355;0
14:5:10:511;0
14:5:10:667;0
14:5:11:323;0
14:5:11:480;0
14:5:11:636;0
14:5:11:792;0
14:5:11:448;0
14:5:11:605;0
14:5:12:261;0
14:5:12:417;0
14:5:12:573;0
14:5:12:730;0
14:5:12:386;0
14:5:12:542;0
14:5:13:198;0
14:5:13:355;0
14:5:13:511;0
14:5:13:667;0
14:5:13:323;0
14:5:13:480;0
14:5:13:636;0
14:5:14:292;0
14:5:14:448;0
14:5:14:605;0
14:5:14:761;0
14:5:14:417;0
14:5:14:573;0
14:5:15:230;1
14:5:15:386;1
14:5:15:542;1
14:5:15:698;1
14:5:15:355;1
14:5:15:511;1
14:5:15:667;1
14:5:16:323;1
14:5:16:480;1
14:5:16:636;1
14:5:16:792;0
14:5:16:448;0
14:5:16:605;0
14:5:17:261;0
14:5:17:417;0
14:5:17:573;0
14:5:17:730;0
14:5:17:386;0
14:5:17:542;0
14:5:18:198;0
14:5:18:355;0
14:5:18:511;0
14:5:18:667;0
14:5:18:323;0
14:5:18:480;0
14:5:18:636;0
14:5:19:292;0
14:5:19:448;0
14:5:19:605;0
14:5:19:761;0
14:5:19:417;0
14:5:19:573;0
14:5:20:230;0
14:5:20:386;0
14:5:20:542;0
14:5:20:698;0
14:5:20:355;0
14:5:20:511;0
14:5:20:667;0
14:5:21:323;0
14:5:21:480;0
14:5:21:636;0
14:5:21:792;0
14:5:21:448;0
14:5:21:605;0
14:5:22:261;0
14:5:22:417;0
14:5:22:573;0
14:5:22:730;0
14:5:22:386;0
14:5:22:542;0
14:5:23:198;0
14:5:23:355;0
14:5:23:511;0
14:5:23:667;0
14:5:23:323;0
14:5:23:480;0
14:5:23:636;0
14:5:24:292;0
14:5:24:448;0
14:5:24:605;0
14:5:24:761;0
14:5:24:417;0
14:5:24:573;0
14:5:25:230;0
14:5:25:386;0
14:5:25:542;0
14:5:25:698;0
14:5:25:355;0
14:5:25:511;0
14:5:25:667;1
14:5:26:323;1
14:5:26:480;1
14:5:26:636;1
14:5:26:792;1
14:5:26:448;1
14:5:26:605;1
14:5:27:261;0
14:5:27:417;0
14:5:27:573;0
14:5:27:730;0
14:5:27:386;0
14:5:27:542;0
14:5:28:198;0
14:5:28:355;0
14:5:28:511;0
14:5:28:667;0
14:5:28:323;0
14:5:28:480;0
14:5:28:636;0
14:5:29:292;0
14:5:29:448;0
14:5:29:605;0
14:5:29:761;0
14:5:29:417;0
14:5:29:573;0
14:5:30:230;0
14:5:30:386;0
14:5:30:542;0
14:5:30:698;0
14:5:30:355;0
14:5:30:511;0
14:5:30:667;0
14:5:31:323;0
14:5:31:480;0
14:5:31:636;0
14:5:31:792;0
14:5:31:448;0
14:5:31:605;0
14:5:32:261;0
14:5:32:417;0
14:5:32:573;0
14:5:32:730;0
14:5:32:386;0
14:5:32:542;0
14:5:33:198;0
14:5:33:355;0
14:5:33:511;0
14:5:33:667;0
14:5:33:323;0
14:5:33:480;0
14:5:33:636;0
14:5:34:292;0
14:5:34:448;0
14:5:34:605;0
14:5:34:761;0
14:5:34:417;0
14:5:34:573;0
14:5:35:230;0
14:5:35:386;0
14:5:35:542;0
14:5:35:698;0
14:5:35:355;0
14:5:35:511;0
14:5:35:667;0
14:5:36:323;0
14:5:36:480;0
14:5:36:636;0
14:5:36:792;0
14:5:36:448;0
14:5:36:605;0
14:5:37:261;0
14:5:37:417;0
14:5:37:573;0
14:5:37:730;0
14:5:37:386;0
14:5:37:542;0
14:5:38:198;0
14:5:38:355;0
14:5:38:511;0
14:5:38:667;0
14:5:38:323;0
14:5:38:480;0
14:5:38:636;0
14:5:39:292;0
14:5:39:448;0
14:5:39:605;0
14:5:39:761;0
14:5:39:417;0
14:5:39:573;0
14:5:40:230;0
14:5:40:386;0
14:5:40:542;0
14:5:40:698;0
14:5:40:355;0
14:5:40:511;0
14:5:40:667;0
14:5:41:323;0
14:5:41:480;0
14:5:41:636;0
14:5:41:792;0
14:5:41:448;0
14:5:41:605;0
14:5:42:261;0
14:5:42:417;1
14:5:42:573;1
14:5:42:730;1
14:5:42:386;1
14:5:42:542;0
14:5:43:198;0
14:5:43:355;0
14:5:43:511;0
14:5:43:667;0
14:5:43:323;0
14:5:43:480;0
14:5:43:636;0
14:5:44:292;0
14:5:44:448;0
14:5:44:605;0
14:5:44:761;0
14:5:44:417;0
14:5:44:573;0
14:5:45:230;0
14:5:45:386;0
14:5:45:542;0
14:5:45:698;0
14:5:45:355;0
14:5:45:511;0
14:5:45:667;0
14:5:46:323;0
14:5:46:480;0
14:5:46:636;0
14:5:46:792;0
14:5:46:448;0
14:5:46:605;0
14:5:47:261;0
14:5:47:417;0
14:5:47:573;0
14:5:47:730;0
14:5:47:386;0
14:5:47:542;0
14:5:48:198;0
14:5:48:355;0
14:5:48:511;0
14:5:48:667;0
14:5:48:323;0
14:5:48:480;0
14:5:48:636;0
14:5:49:292;0
14:5:49:448;0
14:5:49:605;0
14:5:49:761;0
14:5:49:417;0
14:5:49:573;0
14:5:50:230;0
14:5:50:386;0
14:5:50:542;0
14:5:50:698;0
14:5:50:355;0
14:5:50:511;0
14:5:50:667;0
14:5:51:323;0
14:5:51:480;0
14:5:51:636;0
14:5:51:792;0
14:5:51:448;0
14:5:51:605;0
14:5:52:261;0
14:5:52:417;0
14:5:52:573;0
14:5:52:730;0
14:5:52:386;0
14:5:52:542;0
14:5:53:198;0
14:5:53:355;0
14:5:53:511;0
14:5:53:667;0
14:5:53:323;0
14:5:53:480;0
14:5:53:636;0
14:5:54:292;0
14:5:54:448;0
14:5:54:605;0
14:5:54:761;0
14:5:54:417;0
14:5:54:573;0
14:5:55:230;0
14:5:55:386;0
14:5:55:542;0
14:5:55:698;0
14:5:55:355;0
14:5:55:511;0
14:5:55:667;0
14:5:56:323;0
14:5:56:480;0
14:5:56:636;0
14:5:56:792;0
14:5:56:448;0
14:5:56:605;0
14:5:57:261;0
14:5:57:417;0
14:5:57:573;0
14:5:57:730;0
14:5:27:386;0
14:5:27:542;0
14:5:28:198;0
14:5:28:355;0
14:5:28:511;0
14:5:28:667;0
14:5:28:323;0
14:5:28:480;0
14:5:28:636;0
14:5:29:292;0
14:5:29:448;0
14:5:29:605;0
14:5:29:761;0
14:5:29:417;0
14:5:29:573;0
14:5:30:230;0
14:5:30:386;0
14:5:30:542;0
14:5:30:698;0
14:5:30:355;0
14:5:30:511;0
14:5:30:667;0
14:5:31:323;0
14:5:31:480;0
14:5:31:636;0
14:5:31:792;0
14:5:31:448;0
14:5:31:605;0
14:6:2:261;0
14:6:2:417;0
14:6:2:573;0
14:6:2:730;0
14:6:2:386;0
14:6:2:542;0
14:6:3:198;0
14:6:3:355;0
14:6:3:511;0
14:6:3:667;0
14:6:3:323;0
14:6:3:480;0
14:6:3:636;0
14:6:4:292;0
14:6:4:448;0
14:6:4:605;0
14:6:4:761;0
14:6:4:417;0
14:6:4:573;0
14:6:5:230;0
14:6:5:386;0
14:6:5:542;0
14:6:5:698;0
14:6:5:355;0
14:6:5:511;0
14:6:5:667;0
14:6:6:323;0
14:6:6:480;0
14:6:6:636;0
14:6:6:792;0
14:6:6:448;0
14:6:6:605;0
14:6:7:261;0
14:6:7:417;0
14:6:7:573;0
14:6:7:730;0
14:6:7:386;0
14:6:7:542;0
14:6:8:198;0
14:6:8:355;0
14:6:8:511;0
14:6:8:667;0
14:6:8:323;0
14:6:8:480;0
14:6:8:636;0
14:6:9:292;0
14:6:9:448;0
14:6:9:605;0
14:6:9:761;0
14:6:9:417;0
14:6:9:573;0
14:6:10:230;0
14:6:10:386;0
14:6:10:542;0
14:6:10:698;0
14:6:10:355;0
14:6:10:511;0
14:6:10:667;0
14:6:11:323;0
14:6:11:480;0
14:6:11:636;0
14:6:11:792;0
14:6:11:448;0
14:6:11:605;0
14:6:12:261;0
14:6:12:417;0
14:6:12:573;0
14:6:12:730;0
14:6:12:386;0
14:6:12:542;0
14:6:13:198;0
14:6:13:355;0
14:6:13:511;0
14:6:13:667;0
14:6:13:323;0
14:6:13:480;0
14:6:13:636;0
14:6:14:292;0
14:6:14:448;1
14:6:14:605;1
14:6:14:761;1
14:6:14:417;1
14:6:14:573;0
14:6:15:230;1
14:6:15:386;1
14:6:15:542;0
14:6:15:698;0
14:6:15:355;0
14:6:15:511;0
14:6:15:667;0
14:6:16:323;0
14:6:16:480;0
14:6:16:636;0
14:6:16:792;0
14:6:16:448;0
14:6:16:605;0
14:6:17:261;0
14:6:17:417;0
14:6:17:573;0
14:6:17:730;0
14:6:17:386;0
14:6:17:542;0
14:6:18:198;0
14:6:18:355;0
14:6:18:511;0
14:6:18:667;0
14:6:18:323;0
14:6:18:480;0
14:6:18:636;0
14:6:19:292;0
14:6:19:448;0
14:6:19:605;0
14:6:19:761;0
14:6:19:417;0
14:6:19:573;0
14:6:20:230;0
14:6:20:386;0
14:6:20:542;0
14:6:20:698;0
14:6:20:355;0
14:6:20:511;0
14:6:20:667;0
14:6:21:323;0
14:6:21:480;0
14:6:21:636;0
14:6:21:792;0
14:6:21:448;0
14:6:21:605;0
14:6:22:261;0
14:6:22:417;0
14:6:22:573;0
14:6:22:730;0
14:6:22:386;0
14:6:22:542;0
14:6:23:198;0
14:6:23:355;0
14:6:23:511;0
14:6:23:667;0
14:6:23:323;0
14:6:23:480;0
14:6:23:636;0
14:6:24:292;0
14:6:24:448;0
14:6:24:605;0
14:6:24:761;0
14:6:24:417;0
14:6:24:573;0
14:6:25:230;0
14:6:25:386;0
14:6:25:542;0
14:6:25:698;0
14:6:25:355;0
14:6:25:511;0
14:6:25:667;0
14:6:26:323;0
14:6:26:480;0
14:6:26:636;0
14:6:26:792;0
14:6:26:448;0
14:6:26:605;0
14:6:27:261;0
14:6:27:417;0
14:6:27:573;0
14:6:27:730;0
14:6:27:386;0
14:6:27:542;0
14:6:28:198;0
14:6:28:355;0
14:6:28:511;0
14:6:28:667;0
14:6:28:323;0
14:6:28:480;0
14:6:28:636;0
14:6:29:292;0
14:6:29:448;0
14:6:29:605;0
14:6:29:761;0
14:6:29:417;0
14:6:29:573;0
14:6:30:230;0
14:6:30:386;0
14:6:30:542;0
14:6:30:698;0
14:6:30:355;0
14:6:30:511;0
14:6:30:667;0
14:6:31:323;0
14:6:31:480;0
14:6:31:636;0
14:6:31:792;0
14:6:31:448;0
14:6:31:605;0
14:6:32:261;1
14:6:32:417;1
14:6:32:573;0
14:6:32:730;0
14:6:32:386;0
14:6:32:542;0
14:6:33:198;0
14:6:33:355;0
14:6:33:511;0
14:6:33:667;1
14:6:33:323;1
14:6:33:480;1
14:6:33:636;1
14:6:34:292;0
14:6:34:448;0
14:6:34:605;0
14:6:34:761;0
14:6:34:417;0
14:6:34:573;0
14:6:35:230;0
14:6:35:386;0
14:6:35:542;0
14:6:35:698;0
14:6:35:355;0
14:6:35:511;0
14:6:35:667;0
14:6:36:323;0
14:6:36:480;0
14:6:36:636;0
14:6:36:792;0
14:6:36:448;0
14:6:36:605;0
14:6:37:261;0
14:6:37:417;0
14:6:37:573;0
14:6:37:730;0
14:6:37:386;0
14:6:37:542;0
14:6:38:198;0
14:6:38:355;0
14:6:38:511;0
14:6:38:667;0
14:6:38:323;0
14:6:38:480;0
14:6:38:636;0
14:6:39:292;0
14:6:39:448;0
14:6:39:605;0
14:6:39:761;0
14:6:39:417;0
14:6:39:573;0
14:6:40:230;0
14:6:40:386;0
14:6:40:542;0
14:6:40:698;0
14:6:40:355;0
14:6:40:511;0
14:6:40:667;0
14:6:41:323;0
14:6:41:480;0
14:6:41:636;0
14:6:41:792;0
14:6:41:448;0
14:6:41:605;0
14:6:42:261;0
14:6:42:417;0
14:6:42:573;0
14:6:42:730;0
14:6:42:386;1
14:6:42:542;1
14:6:43:198;1
14:6:43:355;0
14:6:43:511;1
14:6:43:667;1
14:6:43:323;1
14:6:43:480;0
14:6:43:636;1
14:6:44:292;1
14:6:44:448;1
14:6:44:605;1
14:6:44:761;1
14:6:44:417;0
14:6:44:573;0
14:6:45:230;0
14:6:45:386;0
14:6:45:542;0
14:6:45:698;0
14:6:45:355;0
14:6:45:511;0
14:6:45:667;0
14:6:46:323;0
14:6:46:480;0
14:6:46:636;0
14:6:46:792;0
14:6:46:448;0
14:6:46:605;0
14:6:47:261;0
14:6:47:417;0
14:6:47:573;0
14:6:47:730;0
14:6:47:386;0
14:6:47:542;0
14:6:48:198;0
14:6:48:355;0
14:6:48:511;0
14:6:48:667;0
14:6:48:323;1
14:6:48:480;0
14:6:48:636;1
14:6:49:292;1
14:6:49:448;1
14:6:49:605;1
14:6:49:761;1
14:6:49:417;1
14:6:49:573;0
14:6:50:230;0
14:6:50:386;0
14:6:50:542;0
14:6:50:698;0
14:6:50:355;0
14:6:50:511;0
14:6:50:667;0
14:6:51:323;0
14:6:51:480;0
14:6:51:636;0
14:6:51:792;0
14:6:51:448;0
14:6:51:605;0
14:6:52:261;0
14:6:52:417;0
14:6:52:573;0
14:6:52:730;0
14:6:52:386;0
14:6:52:542;0
14:6:53:198;0
14:6:53:355;0
14:6:53:511;0
14:6:53:667;0
14:6:53:323;0
14:6:53:480;0
14:6:53:636;0
14:6:54:292;0
14:6:54:448;0
14:6:54:605;0
14:6:54:761;0
14:6:54:417;0
14:6:54:573;0
14:6:55:230;0
14:6:55:386;0
14:6:55:542;0
14:6:55:698;0
14:6:55:355;0
14:6:55:511;0
14:6:55:667;0
14:6:56:323;0
14:6:56:480;0
14:6:56:636;0
14:6:56:792;0
14:6:56:448;0
14:6:56:605;0
14:6:57:261;0
14:6:57:417;0
14:6:57:573;0
14:6:57:730;0
14:6:27:386;0
14:6:27:542;0
14:6:28:198;0
14:6:28:355;0
14:6:28:511;0
14:6:28:667;0
14:6:28:323;0
14:6:28:480;0
14:6:28:636;0
14:6:29:292;0
14:6:29:448;0
14:6:29:605;0
14:6:29:761;0
14:6:29:417;0
14:6:29:573;0
14:6:30:230;0
14:6:30:386;0
14:6:30:542;0
14:6:30:698;0
14:6:30:355;0
14:6:30:511;0
14:6:30:667;0
14:6:31:323;0
14:6:31:480;0
14:6:31:636;0
14:6:31:792;0
14:6:31:448;0
14:6:31:605;0
14:7:2:261;0
14:7:2:417;0
14:7:2:573;0
14:7:2:730;0
14:7:2:386;0
14:7:2:542;0
14:7:3:198;0
14:7:3:355;0
14:7:3:511;0
14:7:3:667;0
14:7:3:323;0
14:7:3:480;0
14:7:3:636;0
14:7:4:292;0
14:7:4:448;0
14:7:4:605;0
14:7:4:761;0
14:7:4:417;0
14:7:4:573;0
14:7:5:230;0
14:7:5:386;0
14:7:5:542;0
14:7:5:698;0
14:7:5:355;0
14:7:5:511;0
14:7:5:667;0
14:7:6:323;0
14:7:6:480;0
14:7:6:636;0
14:7:6:792;0
14:7:6:448;0
14:7:6:605;0
14:7:7:261;0
14:7:7:417;0
14:7:7:573;0
14:7:7:730;0
14:7:7:386;1
14:7:7:542;1
14:7:8:198;1
14:7:8:355;0
14:7:8:511;0
14:7:8:667;1
14:7:8:323;1
14:7:8:480;0
14:7:8:636;0
14:7:9:292;0
14:7:9:448;0
14:7:9:605;0
14:7:9:761;0
14:7:9:417;0
14:7:9:573;0
14:7:10:230;0
14:7:10:386;0
14:7:10:542;0
14:7:10:698;0
14:7:10:355;0
14:7:10:511;0
14:7:10:667;0
14:7:11:323;0
14:7:11:480;0
14:7:11:636;0
14:7:11:792;0
14:7:11:448;0
14:7:11:605;0
14:7:12:261;0
14:7:12:417;0
14:7:12:573;0
14:7:12:730;0
14:7:12:386;0
14:7:12:542;0
14:7:13:198;0
14:7:13:355;0
14:7:13:511;0
14:7:13:667;0
14:7:13:323;0
14:7:13:480;0
14:7:13:636;0
14:7:14:292;0
14:7:14:448;0
14:7:14:605;0
14:7:14:761;0
14:7:14:417;0
14:7:14:573;0
14:7:15:230;0
14:7:15:386;0
14:7:15:542;0
14:7:15:698;0
14:7:15:355;0
14:7:15:511;0
14:7:15:667;0
14:7:16:323;0
14:7:16:480;0
14:7:16:636;0
14:7:16:792;0
14:7:16:448;0
14:7:16:605;0
14:7:17:261;0
14:7:17:417;0
14:7:17:573;0
14:7:17:730;0
14:7:17:386;0
14:7:17:542;0
14:7:18:198;0
14:7:18:355;0
14:7:18:511;0
14:7:18:667;0
14:7:18:323;0
14:7:18:480;0
14:7:18:636;0
14:7:19:292;0
14:7:19:448;0
14:7:19:605;0
14:7:19:761;0
14:7:19:417;0
14:7:19:573;0
14:7:20:230;0
14:7:20:386;0
14:7:20:542;0
14:7:20:698;0
14:7:20:355;0
14:7:20:511;0
14:7:20:667;1
14:7:21:323;0
14:7:21:480;0
14:7:21:636;0
14:7:21:792;0
14:7:21:448;0
14:7:21:605;0
14:7:22:261;0
14:7:22:417;0
14:7:22:573;0
14:7:22:730;0
14:7:22:386;0
14:7:22:542;0
14:7:23:198;0
14:7:23:355;0
14:7:23:511;0
14:7:23:667;0
14:7:23:323;0
14:7:23:480;0
14:7:23:636;0
14:7:24:292;0
14:7:24:448;0
14:7:24:605;0
14:7:24:761;0
14:7:24:417;0
14:7:24:573;0
14:7:25:230;0
14:7:25:386;0
14:7:25:542;0
14:7:25:698;0
14:7:25:355;0
14:7:25:511;0
14:7:25:667;0
14:7:26:323;0
14:7:26:480;0
14:7:26:636;0
14:7:26:792;0
14:7:26:448;0
14:7:26:605;0
14:7:27:261;0
14:7:27:417;0
14:7:27:573;0
14:7:27:730;0
14:7:27:386;0
14:7:27:542;0
14:7:28:198;0
14:7:28:355;0
14:7:28:511;0
14:7:28:667;1
14:7:28:323;1
14:7:28:480;1
14:7:28:636;1
14:7:29:292;1
14:7:29:448;1
14:7:29:605;0
14:7:29:761;0
14:7:29:417;0
14:7:29:573;0
14:7:30:230;0
14:7:30:386;0
14:7:30:542;0
14:7:30:698;0
14:7:30:355;0
14:7:30:511;0
14:7:30:667;0
14:7:31:323;0
14:7:31:480;0
14:7:31:636;0
14:7:31:792;0
14:7:31:448;0
14:7:31:605;0
14:7:32:261;0
14:7:32:417;0
14:7:32:573;0
14:7:32:730;0
14:7:32:386;0
14:7:32:542;0
14:7:33:198;0
14:7:33:355;0
14:7:33:511;0
14:7:33:667;0
14:7:33:323;0
14:7:33:480;0
14:7:33:636;0
14:7:34:292;0
14:7:34:448;0
14:7:34:605;0
14:7:34:761;0
14:7:34:417;0
14:7:34:573;0
14:7:35:230;0
14:7:35:386;0
14:7:35:542;0
14:7:35:698;0
14:7:35:355;0
14:7:35:511;0
14:7:35:667;0
14:7:36:323;0
14:7:36:480;0
14:7:36:636;0
14:7:36:792;0
14:7:36:448;0
14:7:36:605;0
14:7:37:261;0
14:7:37:417;0
14:7:37:573;0
14:7:37:730;0
14:7:37:386;0
14:7:37:542;0
14:7:38:198;0
14:7:38:355;0
14:7:38:511;0
14:7:38:667;0
14:7:38:323;0
14:7:38:480;0
14:7:38:636;0
14:7:39:292;0
14:7:39:448;0
14:7:39:605;0
14:7:39:761;0
14:7:39:417;0
14:7:39:573;0
14:7:40:230;0
14:7:40:386;0
14:7:40:542;0
14:7:40:698;0
14:7:40:355;0
14:7:40:511;0
14:7:40:667;0
14:7:41:323;0
14:7:41:480;0
14:7:41:636;0
14:7:41:792;0
14:7:41:448;0
14:7:41:605;0
14:7:42:261;0
14:7:42:417;0
14:7:42:573;0
14:7:42:730;0
14:7:42:386;0
14:7:42:542;0
14:7:43:198;0
14:7:43:355;0
14:7:43:511;0
14:7:43:667;0
14:7:43:323;0
14:7:43:480;1
14:7:43:636;1
14:7:44:292;1
14:7:44:448;1
14:7:44:605;0
14:7:44:761;0
14:7:44:417;0
14:7:44:573;0
14:7:45:230;0
14:7:45:386;0
14:7:45:542;0
14:7:45:698;0
14:7:45:355;0
14:7:45:511;0
14:7:45:667;0
14:7:46:323;0
14:7:46:480;0
14:7:46:636;0
14:7:46:792;0
14:7:46:448;0
14:7:46:605;0
14:7:47:261;0
14:7:47:417;0
14:7:47:573;0
14:7:47:730;0
14:7:47:386;0
14:7:47:542;0
14:7:48:198;0
14:7:48:355;0
14:7:48:511;0
14:7:48:667;0
14:7:48:323;0
14:7:48:480;0
14:7:48:636;0
14:7:49:292;0
14:7:49:448;0
14:7:49:605;0
14:7:49:761;0
14:7:49:417;0
14:7:49:573;0
14:7:50:230;0
14:7:50:386;0
14:7:50:542;0
14:7:50:698;0
14:7:50:355;0
14:7:50:511;0
14:7:50:667;0
14:7:51:323;0
14:7:51:480;0
14:7:51:636;0
14:7:51:792;0
14:7:51:448;0
14:7:51:605;0
14:7:52:261;0
14:7:52:417;0
14:7:52:573;0
14:7:52:730;0
14:7:52:386;0
14:7:52:542;0
14:7:53:198;0
14:7:53:355;0
14:7:53:511;0
14:7:53:667;0
14:7:53:323;0
14:7:53:480;0
14:7:53:636;0
14:7:54:292;0
14:7:54:448;0
14:7:54:605;0
14:7:54:761;0
14:7:54:417;0
14:7:54:573;0
14:7:55:230;0
14:7:55:386;0
14:7:55:542;0
14:7:55:698;0
14:7:55:355;0
14:7:55:511;0
14:7:55:667;0
14:7:56:323;0
14:7:56:480;0
14:7:56:636;0
14:7:56:792;0
14:7:56:448;0
14:7:56:605;0
14:7:57:261;0
14:7:57:417;0
14:7:57:573;0
14:7:57:730;0
14:7:27:386;0
14:7:27:542;0
14:7:28:198;0
14:7:28:355;0
14:7:28:511;0
14:7:28:667;0
14:7:28:323;0
14:7:28:480;0
14:7:28:636;0
14:7:29:292;0
14:7:29:448;1
14:7:29:605;0
14:7:29:761;0
14:7:29:417;0
14:7:29:573;0
14:7:30:230;0
14:7:30:386;0
14:7:30:542;0
14:7:30:698;1
14:7:30:355;1
14:7:30:511;1
14:7:30:667;1
14:7:31:323;1
14:7:31:480;1
14:7:31:636;0
14:7:31:792;0
14:7:31:448;0
14:7:31:605;0
14:8:2:261;0
14:8:2:417;0
14:8:2:573;0
14:8:2:730;0
14:8:2:386;0
14:8:2:542;0
14:8:3:198;0
14:8:3:355;0
14:8:3:511;0
14:8:3:667;0
14:8:3:323;0
14:8:3:480;0
14:8:3:636;0
14:8:4:292;0
14:8:4:448;0
14:8:4:605;0
14:8:4:761;0
14:8:4:417;0
14:8:4:573;0
14:8:5:230;0
14:8:5:386;0
14:8:5:542;0
14:8:5:698;0
14:8:5:355;0
14:8:5:511;0
14:8:5:667;0
14:8:6:323;0
14:8:6:480;0
14:8:6:636;0
14:8:6:792;0
14:8:6:448;0
14:8:6:605;0
14:8:7:261;0
14:8:7:417;0
14:8:7:573;1
14:8:7:730;1
14:8:7:386;0
14:8:7:542;1
14:8:8:198;1
14:8:8:355;1
14:8:8:511;1
14:8:8:667;1
14:8:8:323;1
14:8:8:480;1
14:8:8:636;0
14:8:9:292;0
14:8:9:448;1
14:8:9:605;1
14:8:9:761;1
14:8:9:417;0
14:8:9:573;0
14:8:10:230;0
14:8:10:386;0
14:8:10:542;0
14:8:10:698;0
14:8:10:355;0
14:8:10:511;0
14:8:10:667;0
14:8:11:323;0
14:8:11:480;0
14:8:11:636;0
14:8:11:792;0
14:8:11:448;0
14:8:11:605;0
14:8:12:261;0
14:8:12:417;0
14:8:12:573;0
14:8:12:730;0
14:8:12:386;0
14:8:12:542;0
14:8:13:198;0
14:8:13:355;0
14:8:13:511;0
14:8:13:667;0
14:8:13:323;0
14:8:13:480;0
14:8:13:636;0
14:8:14:292;0
14:8:14:448;0
14:8:14:605;0
14:8:14:761;0
14:8:14:417;0
14:8:14:573;0
14:8:15:230;0
14:8:15:386;0
14:8:15:542;0
14:8:15:698;0
14:8:15:355;0
14:8:15:511;0
14:8:15:667;0
14:8:16:323;0
14:8:16:480;0
